met,PValue,adjPVal,logFC
Acetate,0.445,0.528,-0.028
Acetoacetate,0.084,0.129,-0.063
Acetone,0.803,0.848,-0.009
Ala,0.328,0.409,-0.036
Albumin,0.506,0.587,-0.024
ApoA1,0.039,0.066,0.083
ApoB,0.057,0.092,0.069
ApoB_by_ApoA1,0.57,0.647,0.021
Cholines,0.046,0.077,0.078
Citrate,0.322,0.403,0.037
Clinical_LDL_C,0.004,0.009,0.105
Creatinine,0.028,0.05,-0.093
DHA,0.135,0.192,-0.057
DHA_pct,0.283,0.361,-0.04
Gln,0.066,0.104,0.067
Glucose,0.0,0.0,-0.162
Gly,0.008,0.018,0.101
GlycA,0.0,0.0,-0.165
HDL_C,0.001,0.002,0.137
HDL_CE,0.001,0.002,0.137
HDL_CE_pct,0.0,0.0,0.148
HDL_CE_pct_C,0.23,0.303,0.044
HDL_C_pct,0.0,0.0,0.165
HDL_FC,0.002,0.005,0.129
HDL_FC_by_CE,0.237,0.311,-0.043
HDL_FC_pct,0.0,0.0,0.152
HDL_FC_pct_C,0.255,0.331,-0.042
HDL_L,0.015,0.029,0.1
HDL_P,0.061,0.098,0.073
HDL_PL,0.063,0.1,0.076
HDL_PL_pct,0.0,0.0,-0.19
HDL_TG,0.02,0.038,-0.085
HDL_TG_pct,0.001,0.003,-0.124
HDL_size,0.0,0.001,0.144
His,0.365,0.448,-0.033
IDL_C,0.0,0.001,0.141
IDL_CE,0.0,0.001,0.142
IDL_CE_pct,0.0,0.0,0.164
IDL_CE_pct_C,0.519,0.599,0.023
IDL_C_pct,0.0,0.0,0.176
IDL_FC,0.0,0.001,0.136
IDL_FC_by_CE,0.521,0.601,-0.023
IDL_FC_pct,0.004,0.008,0.106
IDL_FC_pct_C,0.532,0.611,-0.023
IDL_L,0.001,0.003,0.124
IDL_P,0.006,0.013,0.1
IDL_PL,0.001,0.004,0.12
IDL_PL_pct,0.086,0.13,-0.062
IDL_TG,0.033,0.058,-0.078
IDL_TG_pct,0.0,0.0,-0.193
