met,PValue,adjPVal,logFC
Acetate,0.03,0.053,-0.097
Acetoacetate,0.003,0.008,-0.132
Acetone,0.354,0.436,-0.041
Ala,0.065,0.103,-0.082
Albumin,0.345,0.428,0.042
ApoA1,0.712,0.772,0.018
ApoB,0.0,0.0,0.204
ApoB_by_ApoA1,0.0,0.001,0.163
Cholines,0.037,0.063,0.1
Citrate,0.775,0.825,-0.013
Clinical_LDL_C,0.0,0.0,0.24
Creatinine,0.506,0.586,-0.035
DHA,0.757,0.809,-0.015
DHA_pct,0.611,0.684,-0.023
Gln,0.065,0.102,0.083
Glucose,0.0,0.0,-0.256
Gly,0.009,0.019,0.123
GlycA,0.009,0.018,-0.118
HDL_C,0.099,0.148,0.082
HDL_CE,0.085,0.129,0.086
HDL_CE_pct,0.0,0.0,0.19
HDL_CE_pct_C,0.147,0.207,0.065
HDL_C_pct,0.0,0.0,0.208
HDL_FC,0.18,0.247,0.068
HDL_FC_by_CE,0.15,0.211,-0.064
HDL_FC_pct,0.0,0.001,0.177
HDL_FC_pct_C,0.158,0.221,-0.063
HDL_L,0.644,0.713,0.023
HDL_P,0.293,0.372,0.05
HDL_PL,0.757,0.809,-0.015
HDL_PL_pct,0.0,0.0,-0.284
HDL_TG,0.007,0.015,-0.12
HDL_TG_pct,0.008,0.017,-0.122
HDL_size,0.296,0.376,0.052
His,0.12,0.174,0.069
IDL_C,0.0,0.0,0.241
IDL_CE,0.0,0.0,0.237
IDL_CE_pct,0.0,0.0,0.183
IDL_CE_pct_C,0.625,0.696,-0.022
IDL_C_pct,0.0,0.0,0.217
IDL_FC,0.0,0.0,0.246
IDL_FC_by_CE,0.62,0.692,0.022
IDL_FC_pct,0.0,0.0,0.172
IDL_FC_pct_C,0.602,0.676,0.023
IDL_L,0.0,0.0,0.225
IDL_P,0.0,0.0,0.204
IDL_PL,0.0,0.0,0.225
IDL_PL_pct,0.161,0.224,-0.062
IDL_TG,0.246,0.321,-0.052
IDL_TG_pct,0.0,0.0,-0.252
Ile,0.05,0.082,-0.089
LA,0.0,0.0,0.223
LA_pct,0.0,0.0,0.352
LDL_C,0.0,0.0,0.224
LDL_CE,0.0,0.0,0.207
LDL_CE_pct,0.089,0.134,0.075
LDL_CE_pct_C,0.0,0.001,-0.172
LDL_C_pct,0.0,0.0,0.269
LDL_FC,0.0,0.0,0.26
LDL_FC_by_CE,0.0,0.001,0.173
LDL_FC_pct,0.0,0.0,0.219
LDL_FC_pct_C,0.0,0.001,0.174
LDL_L,0.0,0.0,0.212
LDL_P,0.0,0.0,0.213
LDL_PL,0.0,0.0,0.22
LDL_PL_pct,0.893,0.919,0.006
LDL_TG,0.317,0.397,-0.045
LDL_TG_pct,0.0,0.0,-0.263
LDL_size,0.001,0.003,0.152
L_HDL_C,0.052,0.086,0.098
L_HDL_CE,0.038,0.066,0.104
L_HDL_CE_pct,0.0,0.0,0.189
L_HDL_CE_pct_C,0.001,0.003,0.145
L_HDL_C_pct,0.0,0.0,0.179
L_HDL_FC,0.139,0.197,0.075
L_HDL_FC_by_CE,0.002,0.004,-0.14
L_HDL_FC_pct,0.174,0.24,0.064
L_HDL_FC_pct_C,0.003,0.007,-0.133
L_HDL_L,0.216,0.288,0.063
L_HDL_P,0.079,0.121,0.089
L_HDL_PL,0.521,0.601,0.033
L_HDL_PL_pct,0.0,0.0,-0.239
L_HDL_TG,0.124,0.179,-0.071
L_HDL_TG_pct,0.043,0.072,-0.094
L_LDL_C,0.0,0.0,0.237
L_LDL_CE,0.0,0.0,0.225
L_LDL_CE_pct,0.007,0.015,0.119
L_LDL_CE_pct_C,0.0,0.001,-0.168
L_LDL_C_pct,0.0,0.0,0.269
L_LDL_FC,0.0,0.0,0.263
L_LDL_FC_by_CE,0.0,0.001,0.168
L_LDL_FC_pct,0.0,0.0,0.228
L_LDL_FC_pct_C,0.0,0.001,0.17
L_LDL_L,0.0,0.0,0.224
L_LDL_P,0.0,0.0,0.227
L_LDL_PL,0.0,0.0,0.229
L_LDL_PL_pct,0.888,0.915,-0.006
L_LDL_TG,0.377,0.46,-0.04
L_LDL_TG_pct,0.0,0.0,-0.266
L_VLDL_C,0.534,0.613,0.028
L_VLDL_CE,0.13,0.186,0.068
L_VLDL_CE_pct,0.0,0.0,0.188
L_VLDL_CE_pct_C,0.0,0.0,0.231
L_VLDL_C_pct,0.002,0.004,0.141
L_VLDL_FC,0.794,0.84,-0.012
L_VLDL_FC_by_CE,0.0,0.0,-0.23
L_VLDL_FC_pct,0.961,0.971,0.002
L_VLDL_FC_pct_C,0.0,0.0,-0.226
L_VLDL_L,0.649,0.717,-0.021
L_VLDL_P,0.484,0.566,-0.032
