met,PValue,adjPVal,logFC
Acetate,0.044,0.074,-0.113
Acetoacetate,0.012,0.025,-0.141
Acetone,0.46,0.543,-0.042
Ala,0.882,0.91,-0.008
Albumin,0.612,0.684,0.029
ApoA1,0.852,0.887,-0.012
ApoB,0.041,0.069,0.115
ApoB_by_ApoA1,0.055,0.089,0.11
Cholines,0.679,0.744,0.025
Citrate,0.465,0.547,0.042
Clinical_LDL_C,0.009,0.019,0.147
Creatinine,0.767,0.818,-0.02
DHA,0.453,0.536,-0.045
DHA_pct,0.887,0.914,-0.008
Gln,0.291,0.37,0.06
Glucose,0.0,0.0,-0.264
Gly,0.019,0.036,0.14
GlycA,0.034,0.059,-0.121
HDL_C,0.291,0.37,0.067
HDL_CE,0.262,0.339,0.071
HDL_CE_pct,0.002,0.005,0.18
HDL_CE_pct_C,0.229,0.303,0.068
HDL_C_pct,0.001,0.002,0.197
HDL_FC,0.426,0.51,0.051
HDL_FC_by_CE,0.234,0.308,-0.068
HDL_FC_pct,0.008,0.016,0.162
HDL_FC_pct_C,0.246,0.321,-0.066
HDL_L,0.892,0.918,0.009
HDL_P,0.988,0.991,0.001
HDL_PL,0.706,0.767,-0.024
HDL_PL_pct,0.0,0.0,-0.237
HDL_TG,0.009,0.019,-0.147
HDL_TG_pct,0.019,0.035,-0.138
HDL_size,0.235,0.309,0.076
His,0.929,0.947,0.005
IDL_C,0.003,0.007,0.174
IDL_CE,0.004,0.009,0.169
IDL_CE_pct,0.003,0.006,0.173
IDL_CE_pct_C,0.405,0.488,-0.047
IDL_C_pct,0.0,0.001,0.216
IDL_FC,0.002,0.004,0.184
IDL_FC_by_CE,0.402,0.486,0.047
IDL_FC_pct,0.001,0.002,0.192
IDL_FC_pct_C,0.393,0.476,0.048
IDL_L,0.008,0.018,0.153
IDL_P,0.017,0.032,0.135
IDL_PL,0.008,0.016,0.155
IDL_PL_pct,0.567,0.643,-0.032
IDL_TG,0.074,0.116,-0.101
IDL_TG_pct,0.0,0.0,-0.249
Ile,0.005,0.012,-0.16
LA,0.059,0.095,0.108
LA_pct,0.0,0.0,0.291
LDL_C,0.027,0.049,0.124
LDL_CE,0.059,0.095,0.106
LDL_CE_pct,0.953,0.965,-0.003
LDL_CE_pct_C,0.0,0.001,-0.209
LDL_C_pct,0.0,0.0,0.225
LDL_FC,0.003,0.007,0.17
LDL_FC_by_CE,0.0,0.001,0.209
LDL_FC_pct,0.0,0.0,0.237
LDL_FC_pct_C,0.0,0.001,0.21
LDL_L,0.047,0.078,0.112
LDL_P,0.041,0.069,0.115
LDL_PL,0.029,0.051,0.123
LDL_PL_pct,0.192,0.261,0.074
LDL_TG,0.058,0.093,-0.108
LDL_TG_pct,0.0,0.0,-0.238
LDL_size,0.022,0.041,0.133
L_HDL_C,0.075,0.116,0.114
L_HDL_CE,0.061,0.097,0.119
L_HDL_CE_pct,0.0,0.001,0.212
L_HDL_CE_pct_C,0.014,0.027,0.139
L_HDL_C_pct,0.0,0.001,0.208
L_HDL_FC,0.142,0.201,0.095
L_HDL_FC_by_CE,0.023,0.042,-0.128
L_HDL_FC_pct,0.063,0.1,0.11
L_HDL_FC_pct_C,0.043,0.072,-0.114
L_HDL_L,0.225,0.298,0.078
L_HDL_P,0.134,0.191,0.096
L_HDL_PL,0.436,0.519,0.05
L_HDL_PL_pct,0.0,0.0,-0.236
L_HDL_TG,0.191,0.259,-0.077
L_HDL_TG_pct,0.054,0.088,-0.113
L_LDL_C,0.015,0.029,0.138
L_LDL_CE,0.03,0.053,0.123
L_LDL_CE_pct,0.73,0.787,0.019
L_LDL_CE_pct_C,0.0,0.0,-0.227
L_LDL_C_pct,0.0,0.001,0.217
L_LDL_FC,0.002,0.005,0.178
L_LDL_FC_by_CE,0.0,0.0,0.228
L_LDL_FC_pct,0.0,0.0,0.259
L_LDL_FC_pct_C,0.0,0.0,0.23
L_LDL_L,0.026,0.047,0.126
L_LDL_P,0.022,0.041,0.129
L_LDL_PL,0.015,0.029,0.138
L_LDL_PL_pct,0.219,0.291,0.07
L_LDL_TG,0.077,0.118,-0.1
L_LDL_TG_pct,0.0,0.0,-0.24
L_VLDL_C,0.449,0.532,-0.044
L_VLDL_CE,0.897,0.922,-0.007
L_VLDL_CE_pct,0.003,0.007,0.171
L_VLDL_CE_pct_C,0.0,0.001,0.225
L_VLDL_C_pct,0.028,0.05,0.124
L_VLDL_FC,0.18,0.246,-0.078
L_VLDL_FC_by_CE,0.0,0.001,-0.227
L_VLDL_FC_pct,0.905,0.929,-0.007
L_VLDL_FC_pct_C,0.0,0.001,-0.219
L_VLDL_L,0.131,0.188,-0.088
L_VLDL_P,0.113,0.166,-0.092
L_VLDL_PL,0.116,0.17,-0.091
L_VLDL_PL_pct,0.318,0.399,-0.057
L_VLDL_TG,0.067,0.106,-0.106
L_VLDL_TG_pct,0.481,0.563,-0.04
Lactate,0.065,0.104,0.106
Leu,0.051,0.083,-0.115
MUFA,0.025,0.045,-0.127
MUFA_pct,0.001,0.003,-0.193
