met,PValue,adjPVal,logFC
Acetate,0.632,0.703,-0.019
Acetoacetate,0.2,0.269,-0.052
Acetone,0.855,0.889,-0.007
Ala,0.093,0.14,-0.069
Albumin,0.712,0.772,-0.015
ApoA1,0.247,0.322,-0.052
ApoB,0.014,0.027,0.1
ApoB_by_ApoA1,0.007,0.015,0.112
Cholines,0.943,0.958,-0.003
Citrate,0.34,0.422,0.04
Clinical_LDL_C,0.009,0.018,0.107
Creatinine,0.841,0.878,0.01
DHA,0.438,0.521,-0.033
DHA_pct,0.821,0.862,-0.01
Gln,0.027,0.048,0.091
Glucose,0.0,0.0,-0.223
Gly,0.027,0.049,0.095
GlycA,0.028,0.05,-0.09
HDL_C,0.947,0.961,0.003
HDL_CE,0.88,0.909,0.007
HDL_CE_pct,0.003,0.008,0.121
HDL_CE_pct_C,0.185,0.252,0.054
HDL_C_pct,0.002,0.005,0.13
HDL_FC,0.827,0.867,-0.01
HDL_FC_by_CE,0.189,0.257,-0.054
HDL_FC_pct,0.028,0.05,0.096
HDL_FC_pct_C,0.2,0.27,-0.053
HDL_L,0.371,0.453,-0.041
HDL_P,0.364,0.446,-0.04
HDL_PL,0.139,0.197,-0.067
HDL_PL_pct,0.0,0.0,-0.188
HDL_TG,0.03,0.054,-0.088
HDL_TG_pct,0.144,0.204,-0.062
HDL_size,0.556,0.634,0.027
His,0.784,0.832,-0.011
IDL_C,0.012,0.024,0.105
IDL_CE,0.017,0.033,0.1
IDL_CE_pct,0.17,0.235,0.057
IDL_CE_pct_C,0.092,0.139,-0.069
IDL_C_pct,0.026,0.047,0.092
IDL_FC,0.005,0.011,0.117
IDL_FC_by_CE,0.091,0.138,0.069
IDL_FC_pct,0.003,0.008,0.12
IDL_FC_pct_C,0.089,0.134,0.069
IDL_L,0.019,0.036,0.098
IDL_P,0.019,0.036,0.096
IDL_PL,0.008,0.017,0.111
IDL_PL_pct,0.292,0.372,0.043
IDL_TG,0.226,0.298,-0.05
IDL_TG_pct,0.001,0.003,-0.135
Ile,0.122,0.176,-0.064
LA,0.016,0.032,0.099
LA_pct,0.0,0.0,0.23
LDL_C,0.018,0.035,0.096
LDL_CE,0.035,0.06,0.086
LDL_CE_pct,0.463,0.545,0.03
LDL_CE_pct_C,0.01,0.021,-0.107
LDL_C_pct,0.0,0.001,0.149
LDL_FC,0.003,0.008,0.12
LDL_FC_by_CE,0.01,0.02,0.108
LDL_FC_pct,0.002,0.004,0.132
LDL_FC_pct_C,0.009,0.019,0.109
LDL_L,0.031,0.055,0.088
LDL_P,0.01,0.02,0.105
LDL_PL,0.024,0.044,0.092
LDL_PL_pct,0.954,0.966,0.002
