met,PValue,adjPVal,logFC
Acetate,0.146,0.207,-0.058
Acetoacetate,0.002,0.006,-0.123
Acetone,0.557,0.635,-0.024
Ala,0.142,0.201,-0.059
Albumin,0.682,0.746,0.016
ApoA1,0.682,0.746,0.018
ApoB,0.002,0.004,0.126
ApoB_by_ApoA1,0.014,0.027,0.101
Cholines,0.138,0.197,0.064
Citrate,0.69,0.753,0.016
Clinical_LDL_C,0.0,0.001,0.149
Creatinine,0.149,0.209,-0.068
DHA,0.977,0.983,0.001
DHA_pct,0.821,0.862,0.009
Gln,0.57,0.647,0.023
Glucose,0.0,0.0,-0.217
Gly,0.077,0.119,0.075
GlycA,0.009,0.018,-0.107
HDL_C,0.088,0.134,0.077
HDL_CE,0.083,0.127,0.078
HDL_CE_pct,0.001,0.002,0.138
HDL_CE_pct_C,0.407,0.49,0.034
HDL_C_pct,0.0,0.001,0.156
HDL_FC,0.121,0.175,0.071
HDL_FC_by_CE,0.417,0.5,-0.033
HDL_FC_pct,0.0,0.001,0.152
HDL_FC_pct_C,0.44,0.523,-0.031
HDL_L,0.463,0.545,0.033
HDL_P,0.553,0.631,0.026
HDL_PL,0.92,0.94,0.005
HDL_PL_pct,0.0,0.0,-0.211
HDL_TG,0.028,0.05,-0.088
HDL_TG_pct,0.027,0.049,-0.092
HDL_size,0.051,0.084,0.088
His,0.574,0.65,-0.023
IDL_C,0.0,0.0,0.169
IDL_CE,0.0,0.0,0.165
IDL_CE_pct,0.002,0.006,0.125
IDL_CE_pct_C,0.264,0.341,-0.045
IDL_C_pct,0.0,0.0,0.159
IDL_FC,0.0,0.0,0.177
IDL_FC_by_CE,0.262,0.338,0.045
IDL_FC_pct,0.0,0.001,0.148
IDL_FC_pct_C,0.255,0.331,0.046
IDL_L,0.0,0.001,0.157
IDL_P,0.001,0.002,0.139
IDL_PL,0.0,0.0,0.162
IDL_PL_pct,0.739,0.795,-0.013
IDL_TG,0.211,0.282,-0.051
IDL_TG_pct,0.0,0.0,-0.192
Ile,0.0,0.001,-0.149
LA,0.001,0.002,0.14
LA_pct,0.0,0.0,0.266
LDL_C,0.001,0.003,0.132
LDL_CE,0.003,0.008,0.118
LDL_CE_pct,0.43,0.513,0.032
LDL_CE_pct_C,0.0,0.001,-0.15
LDL_C_pct,0.0,0.0,0.197
LDL_FC,0.0,0.0,0.166
LDL_FC_by_CE,0.0,0.001,0.151
LDL_FC_pct,0.0,0.0,0.181
LDL_FC_pct_C,0.0,0.001,0.153
LDL_L,0.002,0.006,0.122
LDL_P,0.001,0.004,0.129
LDL_PL,0.001,0.004,0.128
LDL_PL_pct,0.867,0.899,0.007
LDL_TG,0.154,0.216,-0.057
LDL_TG_pct,0.0,0.0,-0.188
LDL_size,0.004,0.008,0.12
L_HDL_C,0.011,0.023,0.115
L_HDL_CE,0.009,0.018,0.119
L_HDL_CE_pct,0.0,0.0,0.161
L_HDL_CE_pct_C,0.003,0.006,0.121
L_HDL_C_pct,0.0,0.001,0.156
L_HDL_FC,0.029,0.052,0.1
L_HDL_FC_by_CE,0.003,0.007,-0.12
L_HDL_FC_pct,0.102,0.151,0.069
L_HDL_FC_pct_C,0.004,0.01,-0.115
L_HDL_L,0.053,0.086,0.089
L_HDL_P,0.018,0.035,0.108
L_HDL_PL,0.161,0.224,0.064
L_HDL_PL_pct,0.0,0.0,-0.209
L_HDL_TG,0.624,0.695,-0.02
L_HDL_TG_pct,0.083,0.127,-0.072
L_LDL_C,0.0,0.001,0.144
L_LDL_CE,0.001,0.003,0.132
L_LDL_CE_pct,0.346,0.428,0.038
L_LDL_CE_pct_C,0.0,0.0,-0.169
L_LDL_C_pct,0.0,0.0,0.185
L_LDL_FC,0.0,0.0,0.174
L_LDL_FC_by_CE,0.0,0.0,0.169
L_LDL_FC_pct,0.0,0.0,0.201
L_LDL_FC_pct_C,0.0,0.0,0.172
L_LDL_L,0.001,0.002,0.135
L_LDL_P,0.0,0.001,0.142
L_LDL_PL,0.0,0.001,0.142
L_LDL_PL_pct,0.56,0.637,0.024
L_LDL_TG,0.199,0.269,-0.052
L_LDL_TG_pct,0.0,0.0,-0.192
L_VLDL_C,0.833,0.872,-0.009
L_VLDL_CE,0.543,0.622,0.025
L_VLDL_CE_pct,0.0,0.0,0.17
L_VLDL_CE_pct_C,0.0,0.0,0.2
L_VLDL_C_pct,0.001,0.003,0.133
L_VLDL_FC,0.317,0.398,-0.041
L_VLDL_FC_by_CE,0.0,0.0,-0.2
L_VLDL_FC_pct,0.649,0.717,0.018
L_VLDL_FC_pct_C,0.0,0.0,-0.196
L_VLDL_L,0.226,0.299,-0.05
L_VLDL_P,0.184,0.25,-0.055
L_VLDL_PL,0.195,0.264,-0.054
L_VLDL_PL_pct,0.401,0.484,-0.034
L_VLDL_TG,0.088,0.134,-0.07
L_VLDL_TG_pct,0.061,0.097,-0.075
Lactate,0.145,0.204,0.06
Leu,0.003,0.007,-0.126
MUFA,0.05,0.083,-0.079
MUFA_pct,0.0,0.001,-0.152
M_HDL_C,0.833,0.872,0.009
M_HDL_CE,0.847,0.883,0.008
M_HDL_CE_pct,0.011,0.022,0.104
M_HDL_CE_pct_C,0.791,0.838,-0.011
M_HDL_C_pct,0.005,0.012,0.117
M_HDL_FC,0.782,0.83,0.012
M_HDL_FC_by_CE,0.786,0.833,0.012
M_HDL_FC_pct,0.014,0.027,0.111
M_HDL_FC_pct_C,0.777,0.826,0.012
M_HDL_L,0.515,0.596,-0.028
M_HDL_P,0.979,0.984,-0.001
M_HDL_PL,0.228,0.301,-0.052
M_HDL_PL_pct,0.0,0.0,-0.164
M_HDL_TG,0.012,0.025,-0.101
M_HDL_TG_pct,0.057,0.092,-0.078
M_LDL_C,0.01,0.02,0.104
M_LDL_CE,0.032,0.056,0.086
M_LDL_CE_pct,0.865,0.897,-0.007
M_LDL_CE_pct_C,0.005,0.011,-0.115
M_LDL_C_pct,0.0,0.0,0.164
M_LDL_FC,0.0,0.001,0.145
M_LDL_FC_by_CE,0.005,0.011,0.116
M_LDL_FC_pct,0.0,0.001,0.149
M_LDL_FC_pct_C,0.004,0.01,0.117
M_LDL_L,0.018,0.034,0.095
M_LDL_P,0.016,0.03,0.097
M_LDL_PL,0.015,0.029,0.098
M_LDL_PL_pct,0.964,0.973,0.002
M_LDL_TG,0.125,0.18,-0.062
M_LDL_TG_pct,0.0,0.0,-0.177
M_VLDL_C,0.0,0.0,0.156
M_VLDL_CE,0.0,0.0,0.192
M_VLDL_CE_pct,0.0,0.0,0.216
M_VLDL_CE_pct_C,0.0,0.0,0.212
M_VLDL_C_pct,0.0,0.0,0.214
M_VLDL_FC,0.008,0.016,0.107
M_VLDL_FC_by_CE,0.001,0.003,-0.134
M_VLDL_FC_pct,0.0,0.0,0.211
M_VLDL_FC_pct_C,0.0,0.0,-0.211
M_VLDL_L,0.281,0.359,0.043
M_VLDL_P,0.076,0.117,0.071
M_VLDL_PL,0.039,0.066,0.083
M_VLDL_PL_pct,0.0,0.0,0.211
M_VLDL_TG,0.251,0.327,-0.047
M_VLDL_TG_pct,0.0,0.0,-0.211
Omega_3,0.323,0.404,-0.041
Omega_3_pct,0.368,0.451,-0.037
Omega_3_pct_PUFA,0.038,0.065,-0.086
Omega_6,0.008,0.017,0.109
Omega_6_by_Omega_3,0.107,0.158,0.066
Omega_6_pct,0.0,0.0,0.201
Omega_6_pct_PUFA,0.022,0.04,0.095
PUFA,0.057,0.092,0.079
PUFA_by_MUFA,0.0,0.0,0.162
PUFA_pct,0.0,0.0,0.177
Phe,0.059,0.095,-0.075
Phosphatidylc,0.275,0.353,0.047
Phosphoglyc,0.527,0.607,0.027
Pyruvate,0.467,0.55,0.03
Remnant_C,0.002,0.005,0.123
SFA,0.203,0.273,-0.051
SFA_pct,0.005,0.011,-0.113
S_HDL_C,0.538,0.617,-0.025
S_HDL_CE,0.525,0.605,-0.026
S_HDL_CE_pct,0.021,0.04,0.093
S_HDL_CE_pct_C,0.69,0.753,-0.017
S_HDL_C_pct,0.001,0.003,0.133
S_HDL_FC,0.644,0.713,-0.019
S_HDL_FC_by_CE,0.691,0.753,0.017
S_HDL_FC_pct,0.0,0.001,0.148
S_HDL_FC_pct_C,0.692,0.755,0.017
S_HDL_L,0.064,0.102,-0.075
S_HDL_P,0.497,0.579,-0.027
S_HDL_PL,0.029,0.051,-0.088
S_HDL_PL_pct,0.015,0.029,-0.101
S_HDL_TG,0.004,0.009,-0.118
S_HDL_TG_pct,0.015,0.029,-0.101
S_LDL_C,0.003,0.007,0.119
S_LDL_CE,0.012,0.024,0.1
S_LDL_CE_pct,0.926,0.944,0.004
S_LDL_CE_pct_C,0.01,0.021,-0.104
S_LDL_C_pct,0.001,0.002,0.139
S_LDL_FC,0.0,0.0,0.158
S_LDL_FC_by_CE,0.01,0.02,0.105
S_LDL_FC_pct,0.001,0.002,0.136
S_LDL_FC_pct_C,0.009,0.018,0.106
S_LDL_L,0.006,0.013,0.111
S_LDL_P,0.007,0.015,0.108
S_LDL_PL,0.002,0.005,0.125
S_LDL_PL_pct,0.725,0.783,0.014
S_LDL_TG,0.092,0.139,-0.068
S_LDL_TG_pct,0.0,0.0,-0.169
S_VLDL_C,0.03,0.053,0.087
S_VLDL_CE,0.071,0.112,0.073
S_VLDL_CE_pct,0.0,0.0,0.16
S_VLDL_CE_pct_C,0.004,0.009,-0.12
S_VLDL_C_pct,0.0,0.0,0.195
S_VLDL_FC,0.005,0.012,0.111
S_VLDL_FC_by_CE,0.005,0.011,0.118
S_VLDL_FC_pct,0.0,0.0,0.211
S_VLDL_FC_pct_C,0.003,0.007,0.125
S_VLDL_L,0.677,0.742,0.017
S_VLDL_P,0.846,0.882,0.008
S_VLDL_PL,0.072,0.113,0.072
S_VLDL_PL_pct,0.0,0.0,0.21
S_VLDL_TG,0.055,0.09,-0.078
S_VLDL_TG_pct,0.0,0.0,-0.197
Sphingomyelins,0.004,0.009,0.125
TG_by_PG,0.017,0.032,-0.102
Total_BCAA,0.001,0.002,-0.143
Total_C,0.0,0.001,0.147
Total_CE,0.0,0.001,0.149
Total_CE_pct,0.0,0.0,0.184
Total_CE_pct_C,0.583,0.658,-0.023
Total_C_pct,0.0,0.0,0.197
Total_FA,0.586,0.661,-0.022
Total_FC,0.001,0.002,0.14
Total_FC_by_CE,0.581,0.656,0.023
Total_FC_pct,0.0,0.0,0.211
Total_FC_pct_C,0.568,0.645,0.024
Total_L,0.076,0.117,0.072
Total_P,0.281,0.36,0.046
Total_PL,0.086,0.13,0.073
Total_PL_pct,0.277,0.355,-0.045
Total_TG,0.046,0.076,-0.082
Total_TG_pct,0.001,0.002,-0.141
Tyr,0.062,0.099,-0.075
Unsaturation,0.01,0.021,0.107
VLDL_C,0.088,0.133,0.068
VLDL_CE,0.019,0.035,0.094
VLDL_CE_pct,0.0,0.0,0.186
VLDL_CE_pct_C,0.0,0.0,0.178
VLDL_C_pct,0.0,0.0,0.189
VLDL_FC,0.421,0.504,0.032
VLDL_FC_by_CE,0.0,0.0,-0.178
VLDL_FC_pct,0.0,0.0,0.194
VLDL_FC_pct_C,0.0,0.0,-0.175
VLDL_L,0.618,0.69,-0.02
VLDL_P,0.402,0.485,0.034
VLDL_PL,0.836,0.875,0.008
VLDL_PL_pct,0.0,0.0,0.174
VLDL_TG,0.052,0.085,-0.08
VLDL_TG_pct,0.0,0.0,-0.182
VLDL_size,0.03,0.053,-0.093
Val,0.001,0.002,-0.137
XL_HDL_C,0.0,0.001,0.16
XL_HDL_CE,0.0,0.001,0.158
XL_HDL_CE_pct,0.009,0.019,0.104
XL_HDL_CE_pct_C,0.065,0.103,0.08
XL_HDL_C_pct,0.158,0.221,0.06
XL_HDL_FC,0.0,0.001,0.158
XL_HDL_FC_by_CE,0.811,0.854,-0.01
XL_HDL_FC_pct,0.4,0.483,-0.038
XL_HDL_FC_pct_C,0.032,0.057,-0.095
XL_HDL_L,0.002,0.005,0.139
XL_HDL_P,0.001,0.003,0.149
XL_HDL_PL,0.007,0.015,0.121
XL_HDL_PL_pct,0.793,0.839,0.011
XL_HDL_TG,0.891,0.918,-0.006
XL_HDL_TG_pct,0.008,0.018,-0.11
XL_VLDL_C,0.756,0.809,-0.013
XL_VLDL_CE,0.685,0.749,0.017
XL_VLDL_CE_pct,0.001,0.002,0.142
XL_VLDL_CE_pct_C,0.001,0.003,0.135
XL_VLDL_C_pct,0.001,0.002,0.142
XL_VLDL_FC,0.285,0.364,-0.044
XL_VLDL_FC_by_CE,0.001,0.003,-0.132
XL_VLDL_FC_pct,0.005,0.011,0.114
XL_VLDL_FC_pct_C,0.002,0.004,-0.129
XL_VLDL_L,0.085,0.129,-0.071
XL_VLDL_P,0.076,0.118,-0.074
XL_VLDL_PL,0.169,0.234,-0.057
XL_VLDL_PL_pct,0.45,0.533,0.03
XL_VLDL_TG,0.02,0.037,-0.097
XL_VLDL_TG_pct,0.002,0.005,-0.127
XS_VLDL_C,0.001,0.002,0.138
XS_VLDL_CE,0.0,0.001,0.153
XS_VLDL_CE_pct,0.0,0.0,0.199
XS_VLDL_CE_pct_C,0.0,0.0,0.178
XS_VLDL_C_pct,0.0,0.0,0.203
XS_VLDL_FC,0.013,0.026,0.101
XS_VLDL_FC_by_CE,0.0,0.0,-0.178
XS_VLDL_FC_pct,0.0,0.0,0.177
XS_VLDL_FC_pct_C,0.0,0.0,-0.177
XS_VLDL_L,0.056,0.091,0.078
XS_VLDL_P,0.036,0.062,0.085
XS_VLDL_PL,0.104,0.154,0.066
XS_VLDL_PL_pct,0.025,0.045,-0.091
XS_VLDL_TG,0.081,0.125,-0.07
XS_VLDL_TG_pct,0.0,0.0,-0.203
XXL_VLDL_C,0.074,0.115,-0.074
XXL_VLDL_CE,0.119,0.173,-0.064
XXL_VLDL_CE_pct,0.163,0.226,0.056
XXL_VLDL_CE_pct_C,0.305,0.385,0.041
XXL_VLDL_C_pct,0.225,0.298,0.049
XXL_VLDL_FC,0.041,0.07,-0.084
XXL_VLDL_FC_by_CE,0.379,0.462,-0.035
XXL_VLDL_FC_pct,0.507,0.587,0.027
XXL_VLDL_FC_pct_C,0.261,0.338,-0.045
XXL_VLDL_L,0.034,0.058,-0.088
XXL_VLDL_P,0.024,0.044,-0.093
XXL_VLDL_PL,0.027,0.048,-0.092
XXL_VLDL_PL_pct,0.19,0.258,-0.053
XXL_VLDL_TG,0.032,0.056,-0.088
XXL_VLDL_TG_pct,0.655,0.722,-0.018
bOHbutyrate,0.947,0.961,-0.003
non_HDL_C,0.001,0.003,0.13
