met,PValue,adjPVal,logFC
Acetate,0.278,0.356,-0.049
Acetoacetate,0.01,0.02,-0.117
Acetone,0.114,0.166,-0.072
Ala,0.024,0.045,-0.102
Albumin,0.757,0.81,-0.014
ApoA1,0.772,0.822,0.014
ApoB,0.001,0.002,0.156
ApoB_by_ApoA1,0.005,0.01,0.131
Cholines,0.142,0.201,0.071
Citrate,0.896,0.922,-0.006
Clinical_LDL_C,0.0,0.0,0.19
Creatinine,0.001,0.003,-0.17
DHA,0.71,0.77,-0.018
DHA_pct,0.97,0.978,-0.002
Gln,0.16,0.223,0.064
Glucose,0.0,0.0,-0.256
Gly,0.157,0.219,0.068
GlycA,0.0,0.001,-0.172
HDL_C,0.103,0.153,0.083
HDL_CE,0.087,0.133,0.086
HDL_CE_pct,0.0,0.0,0.187
HDL_CE_pct_C,0.119,0.172,0.071
HDL_C_pct,0.0,0.0,0.204
HDL_FC,0.188,0.256,0.067
HDL_FC_by_CE,0.126,0.181,-0.07
HDL_FC_pct,0.0,0.002,0.17
HDL_FC_pct_C,0.144,0.204,-0.066
HDL_L,0.607,0.68,0.026
HDL_P,0.505,0.585,0.032
HDL_PL,0.879,0.909,-0.008
HDL_PL_pct,0.0,0.0,-0.254
HDL_TG,0.006,0.013,-0.125
HDL_TG_pct,0.006,0.012,-0.13
HDL_size,0.136,0.194,0.076
His,0.95,0.963,0.003
IDL_C,0.0,0.0,0.209
IDL_CE,0.0,0.0,0.207
IDL_CE_pct,0.0,0.0,0.193
IDL_CE_pct_C,0.998,0.999,-0.0
IDL_C_pct,0.0,0.0,0.219
IDL_FC,0.0,0.0,0.211
IDL_FC_by_CE,0.991,0.993,0.001
IDL_FC_pct,0.001,0.002,0.156
IDL_FC_pct_C,0.96,0.97,0.002
IDL_L,0.0,0.0,0.191
IDL_P,0.0,0.0,0.177
IDL_PL,0.0,0.0,0.192
IDL_PL_pct,0.261,0.338,-0.051
IDL_TG,0.086,0.131,-0.078
IDL_TG_pct,0.0,0.0,-0.253
Ile,0.001,0.002,-0.156
LA,0.0,0.001,0.172
LA_pct,0.0,0.0,0.331
LDL_C,0.0,0.001,0.171
LDL_CE,0.001,0.002,0.154
LDL_CE_pct,0.177,0.243,0.061
LDL_CE_pct_C,0.0,0.0,-0.178
LDL_C_pct,0.0,0.0,0.259
LDL_FC,0.0,0.0,0.211
LDL_FC_by_CE,0.0,0.0,0.179
LDL_FC_pct,0.0,0.0,0.222
LDL_FC_pct_C,0.0,0.0,0.181
LDL_L,0.0,0.002,0.158
LDL_P,0.0,0.001,0.16
LDL_PL,0.0,0.001,0.165
LDL_PL_pct,0.95,0.963,0.003
LDL_TG,0.073,0.114,-0.081
LDL_TG_pct,0.0,0.0,-0.248
LDL_size,0.0,0.001,0.163
L_HDL_C,0.021,0.039,0.118
L_HDL_CE,0.015,0.03,0.124
L_HDL_CE_pct,0.0,0.0,0.218
L_HDL_CE_pct_C,0.004,0.009,0.13
L_HDL_C_pct,0.0,0.0,0.216
L_HDL_FC,0.054,0.088,0.099
L_HDL_FC_by_CE,0.009,0.018,-0.118
L_HDL_FC_pct,0.008,0.017,0.126
L_HDL_FC_pct_C,0.025,0.045,-0.101
L_HDL_L,0.108,0.159,0.083
L_HDL_P,0.039,0.067,0.106
L_HDL_PL,0.286,0.365,0.055
L_HDL_PL_pct,0.0,0.0,-0.24
L_HDL_TG,0.163,0.226,-0.066
L_HDL_TG_pct,0.007,0.015,-0.127
L_LDL_C,0.0,0.0,0.187
L_LDL_CE,0.0,0.0,0.174
L_LDL_CE_pct,0.027,0.048,0.099
L_LDL_CE_pct_C,0.0,0.0,-0.182
L_LDL_C_pct,0.0,0.0,0.26
L_LDL_FC,0.0,0.0,0.218
L_LDL_FC_by_CE,0.0,0.0,0.183
L_LDL_FC_pct,0.0,0.0,0.238
L_LDL_FC_pct_C,0.0,0.0,0.186
L_LDL_L,0.0,0.001,0.173
L_LDL_P,0.0,0.0,0.176
L_LDL_PL,0.0,0.0,0.178
L_LDL_PL_pct,0.97,0.977,-0.002
L_LDL_TG,0.095,0.142,-0.076
L_LDL_TG_pct,0.0,0.0,-0.255
L_VLDL_C,0.961,0.971,-0.002
L_VLDL_CE,0.444,0.526,0.035
L_VLDL_CE_pct,0.0,0.001,0.167
L_VLDL_CE_pct_C,0.0,0.0,0.224
L_VLDL_C_pct,0.008,0.017,0.12
L_VLDL_FC,0.404,0.487,-0.039
L_VLDL_FC_by_CE,0.0,0.0,-0.225
L_VLDL_FC_pct,0.788,0.835,-0.012
L_VLDL_FC_pct_C,0.0,0.0,-0.22
L_VLDL_L,0.353,0.435,-0.043
L_VLDL_P,0.242,0.316,-0.054
L_VLDL_PL,0.264,0.341,-0.052
L_VLDL_PL_pct,0.44,0.523,-0.035
L_VLDL_TG,0.192,0.26,-0.061
L_VLDL_TG_pct,0.205,0.275,-0.057
Lactate,0.828,0.868,0.01
Leu,0.008,0.018,-0.124
MUFA,0.053,0.087,-0.088
MUFA_pct,0.0,0.001,-0.164
M_HDL_C,0.809,0.853,0.012
M_HDL_CE,0.795,0.841,0.013
M_HDL_CE_pct,0.001,0.002,0.153
M_HDL_CE_pct_C,0.773,0.823,0.014
M_HDL_C_pct,0.0,0.001,0.165
M_HDL_FC,0.86,0.893,0.009
M_HDL_FC_by_CE,0.801,0.846,-0.012
M_HDL_FC_pct,0.01,0.02,0.132
M_HDL_FC_pct_C,0.833,0.872,-0.01
M_HDL_L,0.441,0.524,-0.038
M_HDL_P,0.861,0.894,-0.009
M_HDL_PL,0.169,0.233,-0.067
M_HDL_PL_pct,0.0,0.0,-0.206
M_HDL_TG,0.002,0.006,-0.138
M_HDL_TG_pct,0.011,0.022,-0.119
M_LDL_C,0.003,0.008,0.132
M_LDL_CE,0.016,0.031,0.108
M_LDL_CE_pct,0.458,0.541,-0.034
M_LDL_CE_pct_C,0.001,0.002,-0.157
M_LDL_C_pct,0.0,0.0,0.18
M_LDL_FC,0.0,0.0,0.189
M_LDL_FC_by_CE,0.001,0.002,0.157
M_LDL_FC_pct,0.0,0.0,0.193
M_LDL_FC_pct_C,0.001,0.002,0.159
M_LDL_L,0.006,0.014,0.123
M_LDL_P,0.009,0.019,0.118
M_LDL_PL,0.003,0.008,0.133
M_LDL_PL_pct,0.239,0.313,0.053
M_LDL_TG,0.061,0.097,-0.085
M_LDL_TG_pct,0.0,0.0,-0.229
M_VLDL_C,0.0,0.0,0.191
M_VLDL_CE,0.0,0.0,0.233
M_VLDL_CE_pct,0.0,0.0,0.248
M_VLDL_CE_pct_C,0.0,0.0,0.257
M_VLDL_C_pct,0.0,0.0,0.244
M_VLDL_FC,0.003,0.007,0.134
M_VLDL_FC_by_CE,0.0,0.0,-0.179
M_VLDL_FC_pct,0.0,0.0,0.241
M_VLDL_FC_pct_C,0.0,0.0,-0.248
M_VLDL_L,0.16,0.223,0.064
M_VLDL_P,0.032,0.056,0.097
M_VLDL_PL,0.019,0.035,0.106
M_VLDL_PL_pct,0.0,0.0,0.237
M_VLDL_TG,0.417,0.5,-0.037
M_VLDL_TG_pct,0.0,0.0,-0.231
Omega_3,0.129,0.186,-0.071
Omega_3_pct,0.186,0.254,-0.062
Omega_3_pct_PUFA,0.009,0.018,-0.122
Omega_6,0.004,0.01,0.132
Omega_6_by_Omega_3,0.029,0.051,0.102
Omega_6_pct,0.0,0.0,0.249
Omega_6_pct_PUFA,0.004,0.01,0.133
PUFA,0.053,0.087,0.09
PUFA_by_MUFA,0.0,0.0,0.186
PUFA_pct,0.0,0.0,0.212
Phe,0.022,0.041,-0.103
Phosphatidylc,0.225,0.298,0.059
Phosphoglyc,0.552,0.63,0.029
Pyruvate,0.055,0.089,-0.089
Remnant_C,0.001,0.003,0.151
SFA,0.129,0.186,-0.069
SFA_pct,0.0,0.001,-0.164
S_HDL_C,0.972,0.979,-0.002
S_HDL_CE,0.962,0.972,0.002
S_HDL_CE_pct,0.001,0.003,0.147
S_HDL_CE_pct_C,0.677,0.742,0.02
S_HDL_C_pct,0.0,0.0,0.188
S_HDL_FC,0.789,0.836,-0.012
S_HDL_FC_by_CE,0.677,0.742,-0.02
S_HDL_FC_pct,0.001,0.003,0.157
S_HDL_FC_pct_C,0.688,0.752,-0.019
S_HDL_L,0.121,0.175,-0.07
S_HDL_P,0.854,0.888,-0.008
S_HDL_PL,0.046,0.076,-0.091
S_HDL_PL_pct,0.002,0.005,-0.147
S_HDL_TG,0.002,0.005,-0.144
S_HDL_TG_pct,0.004,0.008,-0.137
S_LDL_C,0.001,0.002,0.153
S_LDL_CE,0.005,0.011,0.127
S_LDL_CE_pct,0.9,0.924,-0.006
S_LDL_CE_pct_C,0.003,0.007,-0.136
S_LDL_C_pct,0.0,0.001,0.166
S_LDL_FC,0.0,0.0,0.205
S_LDL_FC_by_CE,0.003,0.007,0.137
S_LDL_FC_pct,0.0,0.001,0.173
S_LDL_FC_pct_C,0.002,0.006,0.138
S_LDL_L,0.002,0.004,0.142
S_LDL_P,0.002,0.006,0.137
S_LDL_PL,0.0,0.001,0.162
S_LDL_PL_pct,0.569,0.646,0.026
S_LDL_TG,0.05,0.082,-0.09
S_LDL_TG_pct,0.0,0.0,-0.215
S_VLDL_C,0.02,0.037,0.105
S_VLDL_CE,0.058,0.093,0.086
S_VLDL_CE_pct,0.0,0.0,0.18
S_VLDL_CE_pct_C,0.001,0.003,-0.154
S_VLDL_C_pct,0.0,0.0,0.224
S_VLDL_FC,0.002,0.006,0.137
S_VLDL_FC_by_CE,0.001,0.003,0.152
S_VLDL_FC_pct,0.0,0.0,0.249
S_VLDL_FC_pct_C,0.001,0.002,0.16
S_VLDL_L,0.607,0.68,0.023
S_VLDL_P,0.749,0.803,0.015
S_VLDL_PL,0.046,0.076,0.09
S_VLDL_PL_pct,0.0,0.0,0.25
S_VLDL_TG,0.056,0.091,-0.088
S_VLDL_TG_pct,0.0,0.0,-0.226
Sphingomyelins,0.004,0.01,0.138
TG_by_PG,0.016,0.031,-0.116
Total_BCAA,0.003,0.007,-0.139
Total_C,0.0,0.0,0.18
Total_CE,0.0,0.0,0.184
Total_CE_pct,0.0,0.0,0.232
Total_CE_pct_C,0.744,0.799,-0.015
Total_C_pct,0.0,0.0,0.246
Total_FA,0.539,0.618,-0.028
Total_FC,0.0,0.001,0.17
Total_FC_by_CE,0.741,0.796,0.015
Total_FC_pct,0.0,0.0,0.258
Total_FC_pct_C,0.724,0.782,0.016
Total_L,0.053,0.086,0.089
Total_P,0.23,0.303,0.058
Total_PL,0.082,0.125,0.083
Total_PL_pct,0.126,0.182,-0.072
Total_TG,0.046,0.077,-0.092
Total_TG_pct,0.001,0.002,-0.165
Tyr,0.219,0.292,-0.056
Unsaturation,0.011,0.023,0.12
VLDL_C,0.071,0.111,0.082
VLDL_CE,0.014,0.027,0.111
VLDL_CE_pct,0.0,0.0,0.207
VLDL_CE_pct_C,0.0,0.0,0.205
VLDL_C_pct,0.0,0.0,0.209
VLDL_FC,0.37,0.452,0.041
VLDL_FC_by_CE,0.0,0.0,-0.206
VLDL_FC_pct,0.0,0.0,0.216
VLDL_FC_pct_C,0.0,0.0,-0.2
VLDL_L,0.68,0.745,-0.019
VLDL_P,0.332,0.413,0.044
VLDL_PL,0.784,0.832,0.012
VLDL_PL_pct,0.0,0.0,0.193
VLDL_TG,0.068,0.107,-0.084
VLDL_TG_pct,0.0,0.0,-0.195
VLDL_size,0.058,0.093,-0.091
Val,0.006,0.013,-0.128
XL_HDL_C,0.001,0.004,0.159
XL_HDL_CE,0.002,0.004,0.159
XL_HDL_CE_pct,0.001,0.003,0.148
XL_HDL_CE_pct_C,0.041,0.069,0.1
XL_HDL_C_pct,0.055,0.089,0.092
XL_HDL_FC,0.001,0.004,0.154
XL_HDL_FC_by_CE,0.671,0.736,-0.019
XL_HDL_FC_pct,0.455,0.538,-0.038
XL_HDL_FC_pct_C,0.025,0.045,-0.112
XL_HDL_L,0.009,0.019,0.132
XL_HDL_P,0.005,0.012,0.14
XL_HDL_PL,0.027,0.048,0.111
XL_HDL_PL_pct,0.936,0.952,-0.004
XL_HDL_TG,0.387,0.47,-0.04
XL_HDL_TG_pct,0.004,0.01,-0.135
XL_VLDL_C,0.816,0.858,-0.011
XL_VLDL_CE,0.613,0.685,0.023
XL_VLDL_CE_pct,0.002,0.005,0.142
XL_VLDL_CE_pct_C,0.0,0.001,0.169
XL_VLDL_C_pct,0.003,0.008,0.135
XL_VLDL_FC,0.315,0.396,-0.047
XL_VLDL_FC_by_CE,0.0,0.001,-0.173
XL_VLDL_FC_pct,0.03,0.053,0.099
XL_VLDL_FC_pct_C,0.001,0.003,-0.151
XL_VLDL_L,0.112,0.164,-0.074
XL_VLDL_P,0.112,0.164,-0.074
XL_VLDL_PL,0.2,0.269,-0.06
XL_VLDL_PL_pct,0.407,0.49,0.037
XL_VLDL_TG,0.034,0.059,-0.099
XL_VLDL_TG_pct,0.034,0.059,-0.097
XS_VLDL_C,0.001,0.002,0.155
XS_VLDL_CE,0.0,0.001,0.173
XS_VLDL_CE_pct,0.0,0.0,0.253
XS_VLDL_CE_pct_C,0.0,0.0,0.232
XS_VLDL_C_pct,0.0,0.0,0.256
XS_VLDL_FC,0.02,0.038,0.106
XS_VLDL_FC_by_CE,0.0,0.0,-0.232
XS_VLDL_FC_pct,0.0,0.0,0.213
XS_VLDL_FC_pct_C,0.0,0.0,-0.231
XS_VLDL_L,0.088,0.133,0.078
XS_VLDL_P,0.043,0.072,0.092
XS_VLDL_PL,0.165,0.229,0.063
XS_VLDL_PL_pct,0.013,0.027,-0.113
XS_VLDL_TG,0.028,0.051,-0.1
XS_VLDL_TG_pct,0.0,0.0,-0.254
XXL_VLDL_C,0.034,0.059,-0.098
XXL_VLDL_CE,0.064,0.102,-0.086
XXL_VLDL_CE_pct,0.045,0.075,0.09
XXL_VLDL_CE_pct_C,0.101,0.15,0.074
XXL_VLDL_C_pct,0.08,0.124,0.079
XXL_VLDL_FC,0.016,0.031,-0.112
XXL_VLDL_FC_by_CE,0.11,0.162,-0.072
XXL_VLDL_FC_pct,0.309,0.39,0.046
XXL_VLDL_FC_pct_C,0.093,0.14,-0.075
XXL_VLDL_L,0.015,0.029,-0.113
XXL_VLDL_P,0.012,0.023,-0.117
XXL_VLDL_PL,0.011,0.023,-0.118
XXL_VLDL_PL_pct,0.196,0.264,-0.059
XXL_VLDL_TG,0.014,0.028,-0.114
XXL_VLDL_TG_pct,0.259,0.336,-0.051
bOHbutyrate,0.327,0.409,-0.044
non_HDL_C,0.0,0.001,0.164
