met,PValue,adjPVal,logFC
Acetate,0.051,0.084,-0.064
Acetoacetate,0.135,0.193,-0.049
Acetone,0.985,0.989,0.001
Ala,0.401,0.484,-0.028
Albumin,0.821,0.862,0.007
ApoA1,0.284,0.363,0.039
ApoB,0.002,0.006,0.099
ApoB_by_ApoA1,0.047,0.078,0.066
Cholines,0.074,0.115,0.063
Citrate,0.284,0.363,0.036
Clinical_LDL_C,0.0,0.0,0.128
Creatinine,0.152,0.213,-0.055
DHA,0.892,0.918,-0.005
DHA_pct,0.746,0.8,0.011
Gln,0.083,0.127,0.057
Glucose,0.0,0.0,-0.196
Gly,0.008,0.017,0.092
GlycA,0.0,0.0,-0.132
HDL_C,0.007,0.016,0.098
HDL_CE,0.007,0.015,0.099
HDL_CE_pct,0.0,0.0,0.15
HDL_CE_pct_C,0.261,0.338,0.037
HDL_C_pct,0.0,0.0,0.169
HDL_FC,0.014,0.027,0.091
HDL_FC_by_CE,0.267,0.344,-0.037
HDL_FC_pct,0.0,0.0,0.162
HDL_FC_pct_C,0.281,0.36,-0.035
HDL_L,0.135,0.192,0.055
HDL_P,0.25,0.326,0.04
HDL_PL,0.461,0.543,0.027
HDL_PL_pct,0.0,0.0,-0.214
HDL_TG,0.006,0.012,-0.091
HDL_TG_pct,0.001,0.003,-0.111
HDL_size,0.003,0.007,0.111
His,0.363,0.446,-0.03
IDL_C,0.0,0.0,0.151
IDL_CE,0.0,0.0,0.148
IDL_CE_pct,0.0,0.0,0.133
IDL_CE_pct_C,0.442,0.525,-0.025
IDL_C_pct,0.0,0.0,0.161
IDL_FC,0.0,0.0,0.155
IDL_FC_by_CE,0.439,0.522,0.025
IDL_FC_pct,0.0,0.0,0.134
IDL_FC_pct_C,0.429,0.513,0.026
IDL_L,0.0,0.0,0.137
IDL_P,0.0,0.002,0.114
IDL_PL,0.0,0.0,0.139
IDL_PL_pct,0.391,0.475,-0.028
IDL_TG,0.054,0.088,-0.063
IDL_TG_pct,0.0,0.0,-0.189
Ile,0.005,0.011,-0.094
LA,0.001,0.002,0.115
LA_pct,0.0,0.0,0.241
LDL_C,0.001,0.002,0.113
LDL_CE,0.003,0.006,0.098
LDL_CE_pct,0.722,0.78,0.012
LDL_CE_pct_C,0.0,0.0,-0.162
LDL_C_pct,0.0,0.0,0.19
LDL_FC,0.0,0.0,0.148
LDL_FC_by_CE,0.0,0.0,0.163
LDL_FC_pct,0.0,0.0,0.188
LDL_FC_pct_C,0.0,0.0,0.163
LDL_L,0.002,0.005,0.102
LDL_P,0.002,0.005,0.101
LDL_PL,0.001,0.003,0.107
LDL_PL_pct,0.873,0.904,0.005
LDL_TG,0.035,0.061,-0.069
LDL_TG_pct,0.0,0.0,-0.182
LDL_size,0.006,0.014,0.092
L_HDL_C,0.0,0.001,0.134
L_HDL_CE,0.0,0.001,0.138
L_HDL_CE_pct,0.0,0.0,0.169
L_HDL_CE_pct_C,0.0,0.002,0.114
L_HDL_C_pct,0.0,0.0,0.166
L_HDL_FC,0.001,0.004,0.12
L_HDL_FC_by_CE,0.0,0.002,-0.114
L_HDL_FC_pct,0.021,0.04,0.079
