met,PValue,adjPVal,logFC
Acetate,0.19,0.258,-0.058
Acetoacetate,0.004,0.009,-0.13
Acetone,0.566,0.642,-0.026
Ala,0.854,0.889,-0.008
Albumin,0.24,0.314,0.053
ApoA1,0.55,0.628,0.029
ApoB,0.0,0.001,0.161
ApoB_by_ApoA1,0.007,0.015,0.123
Cholines,0.073,0.113,0.086
Citrate,0.498,0.579,0.031
Clinical_LDL_C,0.0,0.0,0.197
Creatinine,0.168,0.232,-0.072
DHA,0.58,0.655,-0.026
DHA_pct,0.654,0.722,-0.021
Gln,0.057,0.091,0.085
Glucose,0.0,0.0,-0.227
Gly,0.01,0.02,0.122
GlycA,0.012,0.024,-0.113
HDL_C,0.076,0.118,0.089
HDL_CE,0.065,0.102,0.092
HDL_CE_pct,0.0,0.0,0.182
HDL_CE_pct_C,0.157,0.219,0.064
HDL_C_pct,0.0,0.0,0.199
HDL_FC,0.144,0.203,0.074
HDL_FC_by_CE,0.161,0.224,-0.063
HDL_FC_pct,0.0,0.001,0.168
HDL_FC_pct_C,0.172,0.237,-0.061
HDL_L,0.485,0.566,0.035
HDL_P,0.248,0.323,0.055
HDL_PL,0.983,0.988,0.001
HDL_PL_pct,0.0,0.0,-0.258
HDL_TG,0.01,0.02,-0.116
HDL_TG_pct,0.007,0.015,-0.126
HDL_size,0.209,0.28,0.063
His,0.128,0.183,0.068
IDL_C,0.0,0.0,0.207
IDL_CE,0.0,0.0,0.206
IDL_CE_pct,0.0,0.0,0.177
IDL_CE_pct_C,0.939,0.954,0.003
IDL_C_pct,0.0,0.0,0.2
IDL_FC,0.0,0.0,0.208
IDL_FC_by_CE,0.942,0.957,-0.003
IDL_FC_pct,0.002,0.004,0.14
IDL_FC_pct_C,0.955,0.967,-0.002
IDL_L,0.0,0.0,0.191
IDL_P,0.0,0.0,0.172
IDL_PL,0.0,0.0,0.19
IDL_PL_pct,0.171,0.236,-0.061
IDL_TG,0.22,0.292,-0.055
IDL_TG_pct,0.0,0.0,-0.227
Ile,0.021,0.039,-0.105
LA,0.0,0.0,0.175
LA_pct,0.0,0.0,0.304
LDL_C,0.0,0.0,0.182
LDL_CE,0.0,0.001,0.165
LDL_CE_pct,0.478,0.56,0.032
LDL_CE_pct_C,0.0,0.0,-0.179
LDL_C_pct,0.0,0.0,0.229
LDL_FC,0.0,0.0,0.22
LDL_FC_by_CE,0.0,0.0,0.179
LDL_FC_pct,0.0,0.0,0.213
LDL_FC_pct_C,0.0,0.0,0.18
LDL_L,0.0,0.0,0.171
LDL_P,0.0,0.001,0.166
LDL_PL,0.0,0.0,0.179
LDL_PL_pct,0.662,0.728,0.02
LDL_TG,0.257,0.333,-0.051
LDL_TG_pct,0.0,0.0,-0.228
LDL_size,0.005,0.011,0.13
L_HDL_C,0.037,0.063,0.106
L_HDL_CE,0.028,0.05,0.111
L_HDL_CE_pct,0.0,0.0,0.19
L_HDL_CE_pct_C,0.003,0.008,0.13
L_HDL_C_pct,0.0,0.0,0.184
L_HDL_FC,0.091,0.137,0.086
L_HDL_FC_by_CE,0.006,0.013,-0.123
L_HDL_FC_pct,0.078,0.121,0.083
L_HDL_FC_pct_C,0.011,0.023,-0.113
L_HDL_L,0.145,0.205,0.074
L_HDL_P,0.049,0.08,0.1
L_HDL_PL,0.341,0.423,0.049
L_HDL_PL_pct,0.0,0.0,-0.22
L_HDL_TG,0.171,0.236,-0.064
L_HDL_TG_pct,0.024,0.045,-0.105
L_LDL_C,0.0,0.0,0.196
L_LDL_CE,0.0,0.0,0.184
L_LDL_CE_pct,0.064,0.102,0.082
L_LDL_CE_pct_C,0.0,0.0,-0.176
L_LDL_C_pct,0.0,0.0,0.237
L_LDL_FC,0.0,0.0,0.225
L_LDL_FC_by_CE,0.0,0.0,0.176
L_LDL_FC_pct,0.0,0.0,0.222
L_LDL_FC_pct_C,0.0,0.0,0.177
L_LDL_L,0.0,0.0,0.185
L_LDL_P,0.0,0.0,0.178
L_LDL_PL,0.0,0.0,0.189
L_LDL_PL_pct,0.934,0.951,-0.004
L_LDL_TG,0.323,0.404,-0.044
L_LDL_TG_pct,0.0,0.0,-0.233
L_VLDL_C,0.999,1.0,0.0
L_VLDL_CE,0.448,0.531,0.034
L_VLDL_CE_pct,0.0,0.001,0.161
L_VLDL_CE_pct_C,0.0,0.0,0.205
L_VLDL_C_pct,0.01,0.02,0.116
L_VLDL_FC,0.46,0.543,-0.034
L_VLDL_FC_by_CE,0.0,0.0,-0.204
L_VLDL_FC_pct,0.811,0.854,-0.011
L_VLDL_FC_pct_C,0.0,0.0,-0.203
L_VLDL_L,0.375,0.458,-0.041
L_VLDL_P,0.26,0.337,-0.052
L_VLDL_PL,0.29,0.369,-0.049
L_VLDL_PL_pct,0.379,0.462,-0.04
L_VLDL_TG,0.199,0.269,-0.059
L_VLDL_TG_pct,0.3,0.38,-0.046
Lactate,0.081,0.124,0.08
Leu,0.286,0.364,-0.05
MUFA,0.199,0.269,-0.058
MUFA_pct,0.006,0.013,-0.127
M_HDL_C,0.583,0.658,0.027
M_HDL_CE,0.572,0.648,0.028
M_HDL_CE_pct,0.001,0.002,0.153
M_HDL_CE_pct_C,0.969,0.977,0.002
M_HDL_C_pct,0.0,0.001,0.167
M_HDL_FC,0.631,0.702,0.024
M_HDL_FC_by_CE,0.982,0.986,-0.001
M_HDL_FC_pct,0.005,0.012,0.141
M_HDL_FC_pct_C,0.999,0.999,-0.0
M_HDL_L,0.665,0.732,-0.021
M_HDL_P,0.891,0.918,0.007
M_HDL_PL,0.302,0.382,-0.05
M_HDL_PL_pct,0.0,0.0,-0.212
M_HDL_TG,0.003,0.008,-0.131
M_HDL_TG_pct,0.007,0.016,-0.123
M_LDL_C,0.001,0.003,0.146
M_LDL_CE,0.007,0.014,0.121
M_LDL_CE_pct,0.181,0.248,-0.06
M_LDL_CE_pct_C,0.0,0.001,-0.166
M_LDL_C_pct,0.001,0.003,0.147
M_LDL_FC,0.0,0.0,0.203
M_LDL_FC_by_CE,0.0,0.001,0.167
M_LDL_FC_pct,0.0,0.0,0.193
M_LDL_FC_pct_C,0.0,0.001,0.167
M_LDL_L,0.002,0.005,0.139
M_LDL_P,0.003,0.008,0.131
M_LDL_PL,0.001,0.002,0.152
M_LDL_PL_pct,0.068,0.106,0.082
M_LDL_TG,0.233,0.306,-0.054
M_LDL_TG_pct,0.0,0.0,-0.212
M_VLDL_C,0.0,0.0,0.187
M_VLDL_CE,0.0,0.0,0.224
M_VLDL_CE_pct,0.0,0.0,0.237
M_VLDL_CE_pct_C,0.0,0.0,0.221
M_VLDL_C_pct,0.0,0.0,0.236
M_VLDL_FC,0.003,0.007,0.134
M_VLDL_FC_by_CE,0.006,0.013,-0.124
M_VLDL_FC_pct,0.0,0.0,0.229
M_VLDL_FC_pct_C,0.0,0.0,-0.229
M_VLDL_L,0.142,0.201,0.066
M_VLDL_P,0.036,0.062,0.094
M_VLDL_PL,0.016,0.032,0.107
M_VLDL_PL_pct,0.0,0.0,0.222
M_VLDL_TG,0.446,0.529,-0.035
M_VLDL_TG_pct,0.0,0.0,-0.229
Omega_3,0.099,0.148,-0.077
Omega_3_pct,0.075,0.117,-0.082
Omega_3_pct_PUFA,0.004,0.009,-0.133
Omega_6,0.003,0.007,0.136
Omega_6_by_Omega_3,0.017,0.032,0.11
Omega_6_pct,0.0,0.0,0.221
Omega_6_pct_PUFA,0.002,0.005,0.142
PUFA,0.045,0.075,0.092
PUFA_by_MUFA,0.001,0.003,0.148
PUFA_pct,0.0,0.0,0.177
Phe,0.037,0.063,-0.093
Phosphatidylc,0.131,0.187,0.073
Phosphoglyc,0.336,0.418,0.046
Pyruvate,0.927,0.945,-0.004
Remnant_C,0.001,0.002,0.151
SFA,0.303,0.383,-0.046
SFA_pct,0.001,0.002,-0.148
S_HDL_C,0.443,0.526,0.034
S_HDL_CE,0.412,0.496,0.037
S_HDL_CE_pct,0.0,0.001,0.158
S_HDL_CE_pct_C,0.637,0.707,0.022
S_HDL_C_pct,0.0,0.0,0.202
S_HDL_FC,0.612,0.685,0.023
S_HDL_FC_by_CE,0.638,0.707,-0.022
S_HDL_FC_pct,0.0,0.001,0.167
S_HDL_FC_pct_C,0.65,0.718,-0.021
S_HDL_L,0.391,0.474,-0.038
S_HDL_P,0.577,0.653,0.025
S_HDL_PL,0.155,0.217,-0.064
S_HDL_PL_pct,0.0,0.001,-0.175
S_HDL_TG,0.006,0.013,-0.126
S_HDL_TG_pct,0.004,0.01,-0.133
S_LDL_C,0.0,0.001,0.166
S_LDL_CE,0.002,0.004,0.14
S_LDL_CE_pct,0.622,0.693,-0.022
S_LDL_CE_pct_C,0.002,0.004,-0.142
S_LDL_C_pct,0.001,0.003,0.147
S_LDL_FC,0.0,0.0,0.218
S_LDL_FC_by_CE,0.002,0.004,0.142
S_LDL_FC_pct,0.0,0.0,0.173
S_LDL_FC_pct_C,0.002,0.004,0.142
S_LDL_L,0.0,0.001,0.159
S_LDL_P,0.001,0.004,0.144
S_LDL_PL,0.0,0.0,0.181
S_LDL_PL_pct,0.436,0.519,0.035
S_LDL_TG,0.127,0.183,-0.069
S_LDL_TG_pct,0.0,0.0,-0.208
S_VLDL_C,0.012,0.024,0.113
S_VLDL_CE,0.035,0.061,0.094
S_VLDL_CE_pct,0.0,0.0,0.185
S_VLDL_CE_pct_C,0.002,0.006,-0.142
S_VLDL_C_pct,0.0,0.0,0.225
S_VLDL_FC,0.001,0.004,0.143
S_VLDL_FC_by_CE,0.003,0.006,0.14
S_VLDL_FC_pct,0.0,0.0,0.245
S_VLDL_FC_pct_C,0.001,0.004,0.148
S_VLDL_L,0.474,0.556,0.032
S_VLDL_P,0.559,0.636,0.026
S_VLDL_PL,0.029,0.051,0.098
S_VLDL_PL_pct,0.0,0.0,0.245
S_VLDL_TG,0.077,0.119,-0.08
S_VLDL_TG_pct,0.0,0.0,-0.229
Sphingomyelins,0.001,0.004,0.152
TG_by_PG,0.012,0.024,-0.119
Total_BCAA,0.094,0.141,-0.077
Total_C,0.0,0.0,0.188
Total_CE,0.0,0.0,0.192
Total_CE_pct,0.0,0.0,0.226
Total_CE_pct_C,0.851,0.886,-0.009
Total_C_pct,0.0,0.0,0.239
Total_FA,0.86,0.893,-0.008
Total_FC,0.0,0.0,0.176
Total_FC_by_CE,0.848,0.883,0.009
Total_FC_pct,0.0,0.0,0.247
