met,PValue,adjPVal,logFC
Acetate,0.178,0.244,-0.054
Acetoacetate,0.001,0.004,-0.13
Acetone,0.243,0.317,-0.047
Ala,0.154,0.216,-0.058
Albumin,0.674,0.739,0.017
ApoA1,0.703,0.764,0.017
ApoB,0.001,0.003,0.132
ApoB_by_ApoA1,0.01,0.02,0.106
Cholines,0.172,0.237,0.059
Citrate,0.926,0.944,-0.004
Clinical_LDL_C,0.0,0.0,0.167
Creatinine,0.065,0.102,-0.087
DHA,0.813,0.855,0.01
DHA_pct,0.452,0.535,0.031
Gln,0.59,0.665,0.022
Glucose,0.0,0.0,-0.233
Gly,0.066,0.105,0.078
GlycA,0.001,0.003,-0.131
HDL_C,0.068,0.107,0.083
HDL_CE,0.056,0.091,0.086
HDL_CE_pct,0.0,0.0,0.176
HDL_CE_pct_C,0.115,0.168,0.064
HDL_C_pct,0.0,0.0,0.193
HDL_FC,0.138,0.197,0.068
HDL_FC_by_CE,0.12,0.174,-0.063
HDL_FC_pct,0.0,0.001,0.162
HDL_FC_pct_C,0.131,0.188,-0.061
HDL_L,0.532,0.611,0.028
HDL_P,0.429,0.512,0.034
HDL_PL,0.912,0.934,-0.005
HDL_PL_pct,0.0,0.0,-0.249
HDL_TG,0.003,0.008,-0.119
HDL_TG_pct,0.004,0.009,-0.121
HDL_size,0.083,0.127,0.079
His,0.846,0.882,0.008
IDL_C,0.0,0.0,0.186
IDL_CE,0.0,0.0,0.181
IDL_CE_pct,0.0,0.001,0.153
IDL_CE_pct_C,0.172,0.237,-0.055
IDL_C_pct,0.0,0.0,0.196
IDL_FC,0.0,0.0,0.196
IDL_FC_by_CE,0.169,0.234,0.055
IDL_FC_pct,0.0,0.0,0.183
IDL_FC_pct_C,0.16,0.223,0.057
IDL_L,0.0,0.0,0.169
IDL_P,0.0,0.001,0.153
IDL_PL,0.0,0.0,0.17
IDL_PL_pct,0.32,0.401,-0.04
IDL_TG,0.054,0.088,-0.078
IDL_TG_pct,0.0,0.0,-0.228
Ile,0.0,0.001,-0.152
LA,0.001,0.004,0.13
LA_pct,0.0,0.0,0.282
LDL_C,0.0,0.001,0.148
LDL_CE,0.001,0.003,0.131
LDL_CE_pct,0.405,0.488,0.033
LDL_CE_pct_C,0.0,0.0,-0.181
LDL_C_pct,0.0,0.0,0.233
LDL_FC,0.0,0.0,0.189
LDL_FC_by_CE,0.0,0.0,0.182
LDL_FC_pct,0.0,0.0,0.217
LDL_FC_pct_C,0.0,0.0,0.183
LDL_L,0.001,0.002,0.136
LDL_P,0.001,0.002,0.135
LDL_PL,0.0,0.001,0.144
LDL_PL_pct,0.656,0.724,0.018
LDL_TG,0.038,0.065,-0.084
LDL_TG_pct,0.0,0.0,-0.23
LDL_size,0.004,0.01,0.118
L_HDL_C,0.012,0.023,0.115
L_HDL_CE,0.008,0.017,0.121
L_HDL_CE_pct,0.0,0.0,0.184
L_HDL_CE_pct_C,0.0,0.001,0.147
L_HDL_C_pct,0.0,0.0,0.176
L_HDL_FC,0.039,0.067,0.095
L_HDL_FC_by_CE,0.0,0.001,-0.144
L_HDL_FC_pct,0.117,0.17,0.067
L_HDL_FC_pct_C,0.001,0.002,-0.138
L_HDL_L,0.067,0.106,0.084
L_HDL_P,0.021,0.04,0.106
L_HDL_PL,0.211,0.282,0.058
L_HDL_PL_pct,0.0,0.0,-0.227
L_HDL_TG,0.222,0.294,-0.051
L_HDL_TG_pct,0.026,0.046,-0.094
L_LDL_C,0.0,0.0,0.162
L_LDL_CE,0.0,0.001,0.148
L_LDL_CE_pct,0.211,0.282,0.05
L_LDL_CE_pct_C,0.0,0.0,-0.193
L_LDL_C_pct,0.0,0.0,0.22
L_LDL_FC,0.0,0.0,0.196
L_LDL_FC_by_CE,0.0,0.0,0.194
L_LDL_FC_pct,0.0,0.0,0.233
L_LDL_FC_pct_C,0.0,0.0,0.196
L_LDL_L,0.0,0.001,0.15
L_LDL_P,0.0,0.001,0.145
L_LDL_PL,0.0,0.0,0.159
L_LDL_PL_pct,0.401,0.484,0.034
L_LDL_TG,0.056,0.091,-0.077
L_LDL_TG_pct,0.0,0.0,-0.233
L_VLDL_C,0.634,0.704,-0.02
L_VLDL_CE,0.688,0.751,0.016
L_VLDL_CE_pct,0.0,0.0,0.174
L_VLDL_CE_pct_C,0.0,0.0,0.212
L_VLDL_C_pct,0.001,0.003,0.132
L_VLDL_FC,0.188,0.256,-0.055
L_VLDL_FC_by_CE,0.0,0.0,-0.213
L_VLDL_FC_pct,0.814,0.857,0.01
L_VLDL_FC_pct_C,0.0,0.0,-0.207
L_VLDL_L,0.13,0.187,-0.063
L_VLDL_P,0.095,0.143,-0.069
L_VLDL_PL,0.103,0.153,-0.068
L_VLDL_PL_pct,0.362,0.445,-0.037
L_VLDL_TG,0.046,0.077,-0.083
L_VLDL_TG_pct,0.094,0.142,-0.067
Lactate,0.292,0.371,0.043
Leu,0.016,0.03,-0.102
MUFA,0.012,0.023,-0.102
MUFA_pct,0.0,0.0,-0.174
M_HDL_C,0.721,0.779,0.016
M_HDL_CE,0.708,0.769,0.016
M_HDL_CE_pct,0.001,0.002,0.142
M_HDL_CE_pct_C,0.86,0.893,0.008
M_HDL_C_pct,0.0,0.001,0.154
M_HDL_FC,0.771,0.822,0.013
M_HDL_FC_by_CE,0.878,0.907,-0.007
M_HDL_FC_pct,0.005,0.012,0.127
M_HDL_FC_pct_C,0.9,0.924,-0.005
M_HDL_L,0.471,0.553,-0.032
M_HDL_P,0.993,0.995,0.0
M_HDL_PL,0.167,0.231,-0.06
M_HDL_PL_pct,0.0,0.0,-0.201
M_HDL_TG,0.001,0.004,-0.13
M_HDL_TG_pct,0.008,0.018,-0.109
M_LDL_C,0.004,0.009,0.117
M_LDL_CE,0.017,0.033,0.096
M_LDL_CE_pct,0.724,0.782,-0.014
M_LDL_CE_pct_C,0.0,0.002,-0.144
M_LDL_C_pct,0.0,0.0,0.195
M_LDL_FC,0.0,0.0,0.169
M_LDL_FC_by_CE,0.0,0.001,0.145
M_LDL_FC_pct,0.0,0.0,0.185
M_LDL_FC_pct_C,0.0,0.001,0.146
M_LDL_L,0.008,0.018,0.106
M_LDL_P,0.006,0.014,0.11
M_LDL_PL,0.006,0.014,0.11
M_LDL_PL_pct,0.847,0.883,0.008
M_LDL_TG,0.03,0.053,-0.088
M_LDL_TG_pct,0.0,0.0,-0.218
M_VLDL_C,0.0,0.0,0.165
M_VLDL_CE,0.0,0.0,0.205
M_VLDL_CE_pct,0.0,0.0,0.236
M_VLDL_CE_pct_C,0.0,0.0,0.225
M_VLDL_C_pct,0.0,0.0,0.235
M_VLDL_FC,0.006,0.014,0.11
M_VLDL_FC_by_CE,0.001,0.004,-0.13
M_VLDL_FC_pct,0.0,0.0,0.232
M_VLDL_FC_pct_C,0.0,0.0,-0.229
M_VLDL_L,0.336,0.418,0.039
M_VLDL_P,0.081,0.124,0.07
M_VLDL_PL,0.046,0.076,0.08
M_VLDL_PL_pct,0.0,0.0,0.214
M_VLDL_TG,0.15,0.211,-0.059
M_VLDL_TG_pct,0.0,0.0,-0.227
Omega_3,0.232,0.306,-0.05
Omega_3_pct,0.411,0.494,-0.034
Omega_3_pct_PUFA,0.031,0.055,-0.089
Omega_6,0.021,0.039,0.095
