met,PValue,adjPVal,logFC
Acetate,0.625,0.696,-0.019
Acetoacetate,0.182,0.249,-0.053
Acetone,0.792,0.838,0.011
Ala,0.12,0.174,-0.062
Albumin,0.495,0.576,-0.027
ApoA1,0.105,0.156,-0.071
ApoB,0.029,0.051,0.087
ApoB_by_ApoA1,0.006,0.013,0.111
Cholines,0.546,0.624,-0.026
Citrate,0.321,0.402,0.04
Clinical_LDL_C,0.019,0.035,0.093
Creatinine,0.942,0.957,-0.003
DHA,0.44,0.523,-0.032
DHA_pct,0.973,0.98,-0.001
Gln,0.05,0.082,0.078
Glucose,0.0,0.0,-0.211
Gly,0.028,0.05,0.092
GlycA,0.013,0.026,-0.1
HDL_C,0.617,0.689,-0.022
HDL_CE,0.685,0.749,-0.018
HDL_CE_pct,0.012,0.024,0.102
HDL_CE_pct_C,0.149,0.21,0.058
HDL_C_pct,0.01,0.02,0.106
HDL_FC,0.424,0.508,-0.036
HDL_FC_by_CE,0.154,0.216,-0.057
HDL_FC_pct,0.122,0.176,0.066
HDL_FC_pct_C,0.166,0.229,-0.055
HDL_L,0.161,0.224,-0.062
HDL_P,0.177,0.243,-0.057
HDL_PL,0.055,0.09,-0.085
HDL_PL_pct,0.0,0.0,-0.157
HDL_TG,0.03,0.054,-0.086
HDL_TG_pct,0.255,0.331,-0.047
HDL_size,0.916,0.937,0.005
His,0.925,0.944,0.004
IDL_C,0.026,0.048,0.091
IDL_CE,0.034,0.06,0.086
IDL_CE_pct,0.128,0.184,0.061
IDL_CE_pct_C,0.13,0.187,-0.06
IDL_C_pct,0.02,0.038,0.093
IDL_FC,0.014,0.027,0.1
IDL_FC_by_CE,0.13,0.186,0.06
IDL_FC_pct,0.004,0.01,0.113
IDL_FC_pct_C,0.127,0.183,0.061
IDL_L,0.044,0.074,0.082
IDL_P,0.034,0.06,0.084
IDL_PL,0.025,0.045,0.092
IDL_PL_pct,0.395,0.478,0.034
IDL_TG,0.131,0.188,-0.06
IDL_TG_pct,0.001,0.003,-0.132
Ile,0.096,0.143,-0.067
LA,0.052,0.085,0.078
LA_pct,0.0,0.0,0.213
LDL_C,0.046,0.077,0.079
LDL_CE,0.081,0.124,0.069
LDL_CE_pct,0.593,0.667,0.021
LDL_CE_pct_C,0.01,0.02,-0.105
LDL_C_pct,0.001,0.002,0.137
LDL_FC,0.01,0.02,0.103
