met,PValue,adjPVal,logFC
Acetate,0.341,0.423,-0.038
Acetoacetate,0.013,0.026,-0.101
Acetone,0.884,0.912,0.006
Ala,0.355,0.438,-0.037
Albumin,0.349,0.432,0.038
ApoA1,0.118,0.172,0.069
ApoB,0.002,0.004,0.126
ApoB_by_ApoA1,0.053,0.087,0.079
Cholines,0.021,0.039,0.1
Citrate,0.476,0.558,0.03
Clinical_LDL_C,0.0,0.0,0.165
Creatinine,0.16,0.223,-0.066
DHA,0.774,0.824,0.012
DHA_pct,0.716,0.776,0.015
Gln,0.131,0.187,0.061
Glucose,0.0,0.0,-0.221
Gly,0.007,0.015,0.116
GlycA,0.0,0.001,-0.145
HDL_C,0.005,0.011,0.128
HDL_CE,0.004,0.009,0.13
HDL_CE_pct,0.0,0.0,0.178
HDL_CE_pct_C,0.114,0.167,0.064
HDL_C_pct,0.0,0.0,0.194
HDL_FC,0.014,0.028,0.112
HDL_FC_by_CE,0.119,0.172,-0.063
HDL_FC_pct,0.0,0.001,0.163
HDL_FC_pct_C,0.13,0.186,-0.062
HDL_L,0.079,0.122,0.079
HDL_P,0.042,0.071,0.088
HDL_PL,0.293,0.372,0.047
HDL_PL_pct,0.0,0.0,-0.248
HDL_TG,0.016,0.03,-0.098
HDL_TG_pct,0.003,0.007,-0.125
HDL_size,0.027,0.049,0.1
His,0.463,0.546,0.03
IDL_C,0.0,0.0,0.182
IDL_CE,0.0,0.0,0.18
IDL_CE_pct,0.0,0.0,0.166
IDL_CE_pct_C,0.965,0.974,-0.002
IDL_C_pct,0.0,0.0,0.189
IDL_FC,0.0,0.0,0.183
IDL_FC_by_CE,0.958,0.968,0.002
IDL_FC_pct,0.001,0.002,0.136
IDL_FC_pct_C,0.928,0.946,0.004
IDL_L,0.0,0.0,0.165
IDL_P,0.001,0.002,0.141
IDL_PL,0.0,0.0,0.163
IDL_PL_pct,0.109,0.16,-0.064
IDL_TG,0.104,0.154,-0.066
IDL_TG_pct,0.0,0.0,-0.213
Ile,0.013,0.026,-0.102
LA,0.0,0.0,0.161
LA_pct,0.0,0.0,0.282
LDL_C,0.0,0.001,0.152
LDL_CE,0.001,0.002,0.137
LDL_CE_pct,0.167,0.231,0.056
LDL_CE_pct_C,0.0,0.0,-0.158
LDL_C_pct,0.0,0.0,0.232
LDL_FC,0.0,0.0,0.187
LDL_FC_by_CE,0.0,0.0,0.159
LDL_FC_pct,0.0,0.0,0.197
LDL_FC_pct_C,0.0,0.0,0.16
LDL_L,0.001,0.002,0.14
LDL_P,0.001,0.003,0.13
LDL_PL,0.0,0.001,0.144
LDL_PL_pct,0.557,0.635,-0.024
LDL_TG,0.109,0.16,-0.065
LDL_TG_pct,0.0,0.0,-0.212
LDL_size,0.005,0.012,0.115
L_HDL_C,0.001,0.004,0.147
L_HDL_CE,0.001,0.002,0.152
L_HDL_CE_pct,0.0,0.0,0.198
L_HDL_CE_pct_C,0.001,0.002,0.137
L_HDL_C_pct,0.0,0.0,0.192
L_HDL_FC,0.006,0.013,0.127
L_HDL_FC_by_CE,0.001,0.003,-0.133
L_HDL_FC_pct,0.04,0.068,0.087
L_HDL_FC_pct_C,0.002,0.005,-0.125
L_HDL_L,0.01,0.02,0.119
L_HDL_P,0.002,0.005,0.142
L_HDL_PL,0.039,0.067,0.095
L_HDL_PL_pct,0.0,0.0,-0.23
L_HDL_TG,0.518,0.598,-0.027
L_HDL_TG_pct,0.009,0.019,-0.11
L_LDL_C,0.0,0.0,0.166
L_LDL_CE,0.0,0.001,0.153
L_LDL_CE_pct,0.064,0.101,0.074
L_LDL_CE_pct_C,0.0,0.0,-0.169
L_LDL_C_pct,0.0,0.0,0.224
L_LDL_FC,0.0,0.0,0.195
L_LDL_FC_by_CE,0.0,0.0,0.169
L_LDL_FC_pct,0.0,0.0,0.214
L_LDL_FC_pct_C,0.0,0.0,0.171
L_LDL_L,0.0,0.001,0.154
L_LDL_P,0.0,0.001,0.141
L_LDL_PL,0.0,0.0,0.158
L_LDL_PL_pct,0.889,0.916,-0.006
L_LDL_TG,0.134,0.192,-0.061
L_LDL_TG_pct,0.0,0.0,-0.219
L_VLDL_C,0.65,0.718,-0.019
L_VLDL_CE,0.778,0.827,0.012
L_VLDL_CE_pct,0.002,0.005,0.128
L_VLDL_CE_pct_C,0.0,0.0,0.169
L_VLDL_C_pct,0.029,0.051,0.089
L_VLDL_FC,0.247,0.322,-0.048
L_VLDL_FC_by_CE,0.0,0.0,-0.168
L_VLDL_FC_pct,0.625,0.696,-0.02
L_VLDL_FC_pct_C,0.0,0.0,-0.167
L_VLDL_L,0.227,0.3,-0.05
L_VLDL_P,0.168,0.232,-0.057
L_VLDL_PL,0.138,0.196,-0.062
L_VLDL_PL_pct,0.122,0.176,-0.063
L_VLDL_TG,0.133,0.19,-0.062
L_VLDL_TG_pct,0.404,0.488,-0.034
Lactate,0.563,0.64,0.024
Leu,0.18,0.246,-0.056
MUFA,0.088,0.133,-0.069
MUFA_pct,0.0,0.001,-0.149
M_HDL_C,0.142,0.201,0.065
M_HDL_CE,0.141,0.2,0.065
M_HDL_CE_pct,0.0,0.001,0.144
M_HDL_CE_pct_C,0.557,0.634,-0.025
M_HDL_C_pct,0.0,0.0,0.163
M_HDL_FC,0.153,0.214,0.064
M_HDL_FC_by_CE,0.534,0.614,0.027
M_HDL_FC_pct,0.0,0.001,0.162
M_HDL_FC_pct_C,0.51,0.59,0.029
M_HDL_L,0.636,0.705,0.021
M_HDL_P,0.269,0.346,0.049
M_HDL_PL,0.862,0.895,-0.008
M_HDL_PL_pct,0.0,0.0,-0.215
M_HDL_TG,0.007,0.015,-0.11
M_HDL_TG_pct,0.005,0.012,-0.116
M_LDL_C,0.003,0.007,0.121
M_LDL_CE,0.013,0.025,0.1
M_LDL_CE_pct,0.664,0.73,-0.018
M_LDL_CE_pct_C,0.001,0.003,-0.134
M_LDL_C_pct,0.0,0.0,0.173
M_LDL_FC,0.0,0.0,0.167
M_LDL_FC_by_CE,0.001,0.003,0.134
M_LDL_FC_pct,0.0,0.0,0.168
M_LDL_FC_pct_C,0.001,0.003,0.134
M_LDL_L,0.006,0.013,0.111
M_LDL_P,0.011,0.022,0.103
M_LDL_PL,0.004,0.01,0.115
M_LDL_PL_pct,0.824,0.864,0.009
M_LDL_TG,0.102,0.152,-0.066
M_LDL_TG_pct,0.0,0.0,-0.196
M_VLDL_C,0.0,0.0,0.156
M_VLDL_CE,0.0,0.0,0.192
M_VLDL_CE_pct,0.0,0.0,0.212
M_VLDL_CE_pct_C,0.0,0.0,0.214
M_VLDL_C_pct,0.0,0.0,0.207
M_VLDL_FC,0.008,0.018,0.106
M_VLDL_FC_by_CE,0.001,0.002,-0.139
M_VLDL_FC_pct,0.0,0.0,0.195
M_VLDL_FC_pct_C,0.0,0.0,-0.214
M_VLDL_L,0.239,0.314,0.048
M_VLDL_P,0.07,0.11,0.073
M_VLDL_PL,0.044,0.073,0.081
M_VLDL_PL_pct,0.0,0.0,0.181
M_VLDL_TG,0.356,0.438,-0.038
M_VLDL_TG_pct,0.0,0.0,-0.198
Omega_3,0.328,0.409,-0.041
Omega_3_pct,0.323,0.404,-0.041
Omega_3_pct_PUFA,0.027,0.048,-0.092
Omega_6,0.002,0.005,0.129
Omega_6_by_Omega_3,0.035,0.061,0.087
Omega_6_pct,0.0,0.0,0.206
Omega_6_pct_PUFA,0.023,0.043,0.094
PUFA,0.019,0.036,0.097
PUFA_by_MUFA,0.0,0.0,0.164
PUFA_pct,0.0,0.0,0.182
