met,PValue,adjPVal,logFC
Acetate,0.08,0.123,-0.077
Acetoacetate,0.003,0.008,-0.131
Acetone,0.242,0.317,-0.052
Ala,0.021,0.039,-0.103
Albumin,0.197,0.266,0.057
ApoA1,0.911,0.933,-0.005
ApoB,0.0,0.0,0.246
ApoB_by_ApoA1,0.0,0.0,0.213
Cholines,0.035,0.061,0.1
Citrate,0.537,0.616,0.028
Clinical_LDL_C,0.0,0.0,0.28
Creatinine,0.184,0.251,-0.069
DHA,0.449,0.532,-0.035
DHA_pct,0.372,0.454,-0.041
Gln,0.04,0.068,0.091
Glucose,0.0,0.0,-0.259
Gly,0.0,0.001,0.176
GlycA,0.001,0.002,-0.151
HDL_C,0.136,0.194,0.074
HDL_CE,0.116,0.169,0.078
HDL_CE_pct,0.0,0.0,0.214
HDL_CE_pct_C,0.132,0.189,0.067
HDL_C_pct,0.0,0.0,0.237
HDL_FC,0.241,0.316,0.059
HDL_FC_by_CE,0.137,0.194,-0.067
HDL_FC_pct,0.0,0.0,0.209
HDL_FC_pct_C,0.147,0.207,-0.065
HDL_L,0.929,0.947,0.004
HDL_P,0.523,0.603,0.03
HDL_PL,0.41,0.494,-0.041
HDL_PL_pct,0.0,0.0,-0.333
HDL_TG,0.002,0.005,-0.139
HDL_TG_pct,0.004,0.01,-0.131
HDL_size,0.222,0.294,0.061
His,0.27,0.348,0.049
IDL_C,0.0,0.0,0.28
IDL_CE,0.0,0.0,0.276
IDL_CE_pct,0.0,0.0,0.227
IDL_CE_pct_C,0.892,0.919,-0.006
IDL_C_pct,0.0,0.0,0.259
IDL_FC,0.0,0.0,0.283
IDL_FC_by_CE,0.883,0.911,0.007
IDL_FC_pct,0.0,0.0,0.19
IDL_FC_pct_C,0.847,0.883,0.009
IDL_L,0.0,0.0,0.261
IDL_P,0.0,0.0,0.239
IDL_PL,0.0,0.0,0.265
IDL_PL_pct,0.225,0.297,-0.054
IDL_TG,0.124,0.179,-0.069
IDL_TG_pct,0.0,0.0,-0.306
Ile,0.012,0.025,-0.113
LA,0.0,0.0,0.248
LA_pct,0.0,0.0,0.396
LDL_C,0.0,0.0,0.259
LDL_CE,0.0,0.0,0.241
LDL_CE_pct,0.008,0.016,0.118
LDL_CE_pct_C,0.0,0.0,-0.19
LDL_C_pct,0.0,0.0,0.333
LDL_FC,0.0,0.0,0.299
LDL_FC_by_CE,0.0,0.0,0.19
LDL_FC_pct,0.0,0.0,0.252
LDL_FC_pct_C,0.0,0.0,0.192
LDL_L,0.0,0.0,0.244
LDL_P,0.0,0.0,0.26
LDL_PL,0.0,0.0,0.253
LDL_PL_pct,0.932,0.949,-0.004
LDL_TG,0.164,0.228,-0.062
LDL_TG_pct,0.0,0.0,-0.318
LDL_size,0.0,0.0,0.182
L_HDL_C,0.023,0.043,0.114
L_HDL_CE,0.015,0.03,0.121
L_HDL_CE_pct,0.0,0.0,0.244
L_HDL_CE_pct_C,0.0,0.0,0.172
L_HDL_C_pct,0.0,0.0,0.236
L_HDL_FC,0.085,0.129,0.087
L_HDL_FC_by_CE,0.0,0.001,-0.164
L_HDL_FC_pct,0.026,0.047,0.104
L_HDL_FC_pct_C,0.001,0.002,-0.153
L_HDL_L,0.176,0.241,0.069
L_HDL_P,0.044,0.074,0.102
L_HDL_PL,0.56,0.637,0.03
L_HDL_PL_pct,0.0,0.0,-0.312
L_HDL_TG,0.063,0.101,-0.086
L_HDL_TG_pct,0.012,0.025,-0.116
L_LDL_C,0.0,0.0,0.271
L_LDL_CE,0.0,0.0,0.257
L_LDL_CE_pct,0.001,0.003,0.146
L_LDL_CE_pct_C,0.0,0.0,-0.201
L_LDL_C_pct,0.0,0.0,0.325
L_LDL_FC,0.0,0.0,0.302
L_LDL_FC_by_CE,0.0,0.0,0.201
L_LDL_FC_pct,0.0,0.0,0.274
L_LDL_FC_pct_C,0.0,0.0,0.204
L_LDL_L,0.0,0.0,0.256
L_LDL_P,0.0,0.0,0.277
L_LDL_PL,0.0,0.0,0.263
L_LDL_PL_pct,0.944,0.958,0.003
L_LDL_TG,0.179,0.246,-0.06
L_LDL_TG_pct,0.0,0.0,-0.324
L_VLDL_C,0.202,0.272,0.058
L_VLDL_CE,0.019,0.036,0.105
L_VLDL_CE_pct,0.0,0.0,0.227
L_VLDL_CE_pct_C,0.0,0.0,0.268
L_VLDL_C_pct,0.0,0.0,0.179
L_VLDL_FC,0.829,0.869,0.01
L_VLDL_FC_by_CE,0.0,0.0,-0.269
L_VLDL_FC_pct,0.493,0.574,0.031
L_VLDL_FC_pct_C,0.0,0.0,-0.26
L_VLDL_L,0.994,0.996,-0.0
L_VLDL_P,0.81,0.853,-0.011
L_VLDL_PL,0.779,0.828,-0.013
L_VLDL_PL_pct,0.743,0.798,-0.015
L_VLDL_TG,0.551,0.629,-0.027
L_VLDL_TG_pct,0.021,0.038,-0.102
Lactate,0.581,0.657,0.025
Leu,0.225,0.298,-0.056
MUFA,0.181,0.247,-0.06
MUFA_pct,0.001,0.002,-0.158
M_HDL_C,0.715,0.774,-0.018
M_HDL_CE,0.705,0.766,-0.018
M_HDL_CE_pct,0.0,0.001,0.161
M_HDL_CE_pct_C,0.891,0.917,-0.007
M_HDL_C_pct,0.0,0.0,0.177
M_HDL_FC,0.772,0.822,-0.014
M_HDL_FC_by_CE,0.877,0.906,0.007
M_HDL_FC_pct,0.002,0.005,0.156
M_HDL_FC_pct_C,0.86,0.893,0.008
M_HDL_L,0.12,0.174,-0.075
M_HDL_P,0.442,0.525,-0.037
M_HDL_PL,0.021,0.04,-0.11
M_HDL_PL_pct,0.0,0.0,-0.241
M_HDL_TG,0.0,0.001,-0.159
M_HDL_TG_pct,0.008,0.018,-0.12
M_LDL_C,0.0,0.0,0.224
M_LDL_CE,0.0,0.0,0.198
M_LDL_CE_pct,0.667,0.733,0.019
M_LDL_CE_pct_C,0.001,0.003,-0.151
M_LDL_C_pct,0.0,0.0,0.265
M_LDL_FC,0.0,0.0,0.28
M_LDL_FC_by_CE,0.001,0.003,0.151
M_LDL_FC_pct,0.0,0.0,0.208
M_LDL_FC_pct_C,0.001,0.002,0.152
M_LDL_L,0.0,0.0,0.211
M_LDL_P,0.0,0.0,0.212
M_LDL_PL,0.0,0.0,0.219
M_LDL_PL_pct,0.611,0.684,0.023
M_LDL_TG,0.172,0.237,-0.061
M_LDL_TG_pct,0.0,0.0,-0.305
M_VLDL_C,0.0,0.0,0.291
M_VLDL_CE,0.0,0.0,0.333
M_VLDL_CE_pct,0.0,0.0,0.309
M_VLDL_CE_pct_C,0.0,0.0,0.288
M_VLDL_C_pct,0.0,0.0,0.311
M_VLDL_FC,0.0,0.0,0.225
M_VLDL_FC_by_CE,0.0,0.002,-0.155
M_VLDL_FC_pct,0.0,0.0,0.313
M_VLDL_FC_pct_C,0.0,0.0,-0.297
M_VLDL_L,0.002,0.005,0.138
M_VLDL_P,0.0,0.0,0.178
M_VLDL_PL,0.0,0.0,0.19
M_VLDL_PL_pct,0.0,0.0,0.309
M_VLDL_TG,0.932,0.949,0.004
M_VLDL_TG_pct,0.0,0.0,-0.301
Omega_3,0.093,0.14,-0.078
Omega_3_pct,0.049,0.08,-0.09
Omega_3_pct_PUFA,0.001,0.002,-0.157
Omega_6,0.0,0.0,0.199
Omega_6_by_Omega_3,0.007,0.016,0.122
Omega_6_pct,0.0,0.0,0.281
Omega_6_pct_PUFA,0.0,0.001,0.171
PUFA,0.002,0.004,0.145
PUFA_by_MUFA,0.0,0.0,0.191
PUFA_pct,0.0,0.0,0.23
Phe,0.003,0.007,-0.131
Phosphatidylc,0.111,0.163,0.076
Phosphoglyc,0.327,0.408,0.046
Pyruvate,0.062,0.099,-0.085
Remnant_C,0.0,0.0,0.23
SFA,0.288,0.367,-0.047
SFA_pct,0.0,0.0,-0.201
S_HDL_C,0.802,0.847,0.011
S_HDL_CE,0.747,0.801,0.014
S_HDL_CE_pct,0.0,0.0,0.186
S_HDL_CE_pct_C,0.693,0.755,0.018
S_HDL_C_pct,0.0,0.0,0.241
S_HDL_FC,0.993,0.995,-0.0
S_HDL_FC_by_CE,0.688,0.752,-0.018
S_HDL_FC_pct,0.0,0.0,0.205
S_HDL_FC_pct_C,0.678,0.742,-0.019
S_HDL_L,0.084,0.128,-0.077
S_HDL_P,0.855,0.889,0.008
S_HDL_PL,0.013,0.026,-0.111
S_HDL_PL_pct,0.0,0.0,-0.235
S_HDL_TG,0.002,0.004,-0.144
S_HDL_TG_pct,0.004,0.009,-0.133
S_LDL_C,0.0,0.0,0.249
S_LDL_CE,0.0,0.0,0.219
S_LDL_CE_pct,0.583,0.658,0.024
S_LDL_CE_pct_C,0.001,0.002,-0.153
S_LDL_C_pct,0.0,0.0,0.235
S_LDL_FC,0.0,0.0,0.303
S_LDL_FC_by_CE,0.001,0.002,0.153
S_LDL_FC_pct,0.0,0.0,0.207
S_LDL_FC_pct_C,0.001,0.002,0.154
S_LDL_L,0.0,0.0,0.238
S_LDL_P,0.0,0.0,0.227
S_LDL_PL,0.0,0.0,0.259
S_LDL_PL_pct,0.962,0.972,0.002
S_LDL_TG,0.142,0.201,-0.066
S_LDL_TG_pct,0.0,0.0,-0.27
S_VLDL_C,0.0,0.0,0.185
S_VLDL_CE,0.0,0.001,0.16
S_VLDL_CE_pct,0.0,0.0,0.248
S_VLDL_CE_pct_C,0.0,0.0,-0.185
S_VLDL_C_pct,0.0,0.0,0.301
S_VLDL_FC,0.0,0.0,0.226
S_VLDL_FC_by_CE,0.0,0.0,0.182
S_VLDL_FC_pct,0.0,0.0,0.327
S_VLDL_FC_pct_C,0.0,0.0,0.194
S_VLDL_L,0.064,0.101,0.083
S_VLDL_P,0.075,0.116,0.08
S_VLDL_PL,0.0,0.001,0.169
S_VLDL_PL_pct,0.0,0.0,0.327
S_VLDL_TG,0.127,0.183,-0.069
S_VLDL_TG_pct,0.0,0.0,-0.304
Sphingomyelins,0.0,0.0,0.193
TG_by_PG,0.027,0.048,-0.105
Total_BCAA,0.068,0.107,-0.083
Total_C,0.0,0.0,0.258
Total_CE,0.0,0.0,0.26
Total_CE_pct,0.0,0.0,0.274
Total_CE_pct_C,0.167,0.231,-0.063
Total_C_pct,0.0,0.0,0.298
Total_FA,0.86,0.893,0.008
Total_FC,0.0,0.0,0.249
Total_FC_by_CE,0.165,0.228,0.063
Total_FC_pct,0.0,0.0,0.33
Total_FC_pct_C,0.155,0.216,0.065
Total_L,0.001,0.002,0.15
Total_P,0.129,0.186,0.072
Total_PL,0.008,0.017,0.124
Total_PL_pct,0.001,0.003,-0.154
Total_TG,0.112,0.164,-0.072
Total_TG_pct,0.0,0.001,-0.177
Tyr,0.102,0.152,-0.073
Unsaturation,0.007,0.016,0.124
VLDL_C,0.0,0.001,0.157
VLDL_CE,0.0,0.0,0.191
VLDL_CE_pct,0.0,0.0,0.253
VLDL_CE_pct_C,0.0,0.0,0.229
VLDL_C_pct,0.0,0.0,0.26
VLDL_FC,0.015,0.03,0.108
VLDL_FC_by_CE,0.0,0.0,-0.23
VLDL_FC_pct,0.0,0.0,0.281
VLDL_FC_pct_C,0.0,0.0,-0.225
VLDL_L,0.508,0.589,0.03
VLDL_P,0.014,0.027,0.11
VLDL_PL,0.121,0.176,0.069
VLDL_PL_pct,0.0,0.0,0.239
VLDL_TG,0.183,0.25,-0.061
VLDL_TG_pct,0.0,0.0,-0.246
VLDL_size,0.151,0.211,-0.068
Val,0.079,0.122,-0.08
XL_HDL_C,0.0,0.001,0.174
XL_HDL_CE,0.0,0.001,0.175
XL_HDL_CE_pct,0.0,0.0,0.206
XL_HDL_CE_pct_C,0.02,0.037,0.111
XL_HDL_C_pct,0.001,0.004,0.15
XL_HDL_FC,0.001,0.002,0.165
XL_HDL_FC_by_CE,0.542,0.621,-0.027
XL_HDL_FC_pct,0.654,0.721,-0.022
XL_HDL_FC_pct_C,0.009,0.019,-0.128
XL_HDL_L,0.006,0.014,0.135
XL_HDL_P,0.001,0.004,0.158
XL_HDL_PL,0.04,0.068,0.102
XL_HDL_PL_pct,0.242,0.316,-0.055
XL_HDL_TG,0.563,0.64,-0.026
XL_HDL_TG_pct,0.009,0.019,-0.121
XL_VLDL_C,0.317,0.397,0.045
XL_VLDL_CE,0.044,0.073,0.091
XL_VLDL_CE_pct,0.0,0.0,0.194
XL_VLDL_CE_pct_C,0.0,0.0,0.219
XL_VLDL_C_pct,0.0,0.0,0.188
XL_VLDL_FC,0.919,0.939,-0.005
