met,PValue,adjPVal,logFC
Acetate,0.113,0.165,-0.065
Acetoacetate,0.003,0.007,-0.122
Acetone,0.427,0.51,-0.033
Ala,0.107,0.158,-0.066
Albumin,0.517,0.598,0.027
ApoA1,0.493,0.574,0.031
ApoB,0.0,0.001,0.143
ApoB_by_ApoA1,0.008,0.017,0.11
Cholines,0.073,0.114,0.079
Citrate,0.855,0.89,-0.008
Clinical_LDL_C,0.0,0.0,0.179
Creatinine,0.093,0.14,-0.08
DHA,0.712,0.771,0.016
DHA_pct,0.534,0.613,0.026
Gln,0.324,0.405,0.041
Glucose,0.0,0.0,-0.241
Gly,0.023,0.043,0.098
GlycA,0.002,0.006,-0.125
HDL_C,0.031,0.054,0.099
HDL_CE,0.026,0.048,0.101
HDL_CE_pct,0.0,0.0,0.179
HDL_CE_pct_C,0.218,0.29,0.051
HDL_C_pct,0.0,0.0,0.2
HDL_FC,0.059,0.095,0.087
HDL_FC_by_CE,0.226,0.299,-0.05
HDL_FC_pct,0.0,0.0,0.185
HDL_FC_pct_C,0.246,0.322,-0.048
HDL_L,0.331,0.412,0.045
HDL_P,0.305,0.385,0.045
HDL_PL,0.82,0.862,0.01
HDL_PL_pct,0.0,0.0,-0.259
HDL_TG,0.004,0.009,-0.118
HDL_TG_pct,0.003,0.007,-0.127
HDL_size,0.041,0.069,0.094
His,0.488,0.57,0.028
IDL_C,0.0,0.0,0.198
IDL_CE,0.0,0.0,0.194
IDL_CE_pct,0.0,0.0,0.168
IDL_CE_pct_C,0.439,0.522,-0.032
IDL_C_pct,0.0,0.0,0.203
IDL_FC,0.0,0.0,0.204
IDL_FC_by_CE,0.433,0.517,0.032
IDL_FC_pct,0.0,0.0,0.169
IDL_FC_pct_C,0.413,0.496,0.034
IDL_L,0.0,0.0,0.18
IDL_P,0.0,0.0,0.157
IDL_PL,0.0,0.0,0.181
IDL_PL_pct,0.214,0.285,-0.051
IDL_TG,0.069,0.109,-0.075
IDL_TG_pct,0.0,0.0,-0.235
Ile,0.002,0.006,-0.127
LA,0.0,0.001,0.153
LA_pct,0.0,0.0,0.289
LDL_C,0.0,0.0,0.162
LDL_CE,0.0,0.001,0.145
LDL_CE_pct,0.234,0.308,0.049
LDL_CE_pct_C,0.0,0.0,-0.177
LDL_C_pct,0.0,0.0,0.246
LDL_FC,0.0,0.0,0.202
LDL_FC_by_CE,0.0,0.0,0.178
LDL_FC_pct,0.0,0.0,0.217
LDL_FC_pct_C,0.0,0.0,0.18
LDL_L,0.0,0.001,0.149
LDL_P,0.0,0.001,0.147
LDL_PL,0.0,0.001,0.156
LDL_PL_pct,0.953,0.965,-0.002
LDL_TG,0.062,0.098,-0.077
LDL_TG_pct,0.0,0.0,-0.234
LDL_size,0.001,0.002,0.142
L_HDL_C,0.004,0.01,0.133
L_HDL_CE,0.003,0.007,0.138
L_HDL_CE_pct,0.0,0.0,0.194
L_HDL_CE_pct_C,0.001,0.002,0.14
L_HDL_C_pct,0.0,0.0,0.189
L_HDL_FC,0.014,0.028,0.114
L_HDL_FC_by_CE,0.001,0.002,-0.139
L_HDL_FC_pct,0.043,0.072,0.087
L_HDL_FC_pct_C,0.001,0.003,-0.133
L_HDL_L,0.029,0.052,0.102
L_HDL_P,0.009,0.018,0.123
L_HDL_PL,0.109,0.16,0.075
L_HDL_PL_pct,0.0,0.0,-0.237
L_HDL_TG,0.292,0.371,-0.045
L_HDL_TG_pct,0.013,0.027,-0.105
L_LDL_C,0.0,0.0,0.177
L_LDL_CE,0.0,0.0,0.164
L_LDL_CE_pct,0.064,0.102,0.075
L_LDL_CE_pct_C,0.0,0.0,-0.186
L_LDL_C_pct,0.0,0.0,0.239
L_LDL_FC,0.0,0.0,0.209
L_LDL_FC_by_CE,0.0,0.0,0.186
L_LDL_FC_pct,0.0,0.0,0.233
L_LDL_FC_pct_C,0.0,0.0,0.188
L_LDL_L,0.0,0.0,0.165
L_LDL_P,0.0,0.0,0.162
L_LDL_PL,0.0,0.0,0.17
L_LDL_PL_pct,0.887,0.914,0.006
L_LDL_TG,0.083,0.126,-0.071
L_LDL_TG_pct,0.0,0.0,-0.24
L_VLDL_C,0.749,0.803,-0.013
L_VLDL_CE,0.584,0.659,0.023
L_VLDL_CE_pct,0.0,0.0,0.165
L_VLDL_CE_pct_C,0.0,0.0,0.208
L_VLDL_C_pct,0.003,0.008,0.121
L_VLDL_FC,0.249,0.325,-0.049
L_VLDL_FC_by_CE,0.0,0.0,-0.208
L_VLDL_FC_pct,0.916,0.937,-0.004
L_VLDL_FC_pct_C,0.0,0.0,-0.204
L_VLDL_L,0.201,0.271,-0.054
L_VLDL_P,0.151,0.212,-0.061
L_VLDL_PL,0.144,0.204,-0.062
L_VLDL_PL_pct,0.332,0.414,-0.04
L_VLDL_TG,0.092,0.139,-0.071
L_VLDL_TG_pct,0.199,0.268,-0.052
Lactate,0.253,0.329,0.048
Leu,0.09,0.135,-0.073
MUFA,0.043,0.072,-0.083
MUFA_pct,0.0,0.001,-0.158
M_HDL_C,0.534,0.613,0.028
M_HDL_CE,0.537,0.616,0.028
M_HDL_CE_pct,0.001,0.002,0.143
M_HDL_CE_pct_C,0.727,0.785,-0.015
M_HDL_C_pct,0.0,0.001,0.159
M_HDL_FC,0.526,0.606,0.029
M_HDL_FC_by_CE,0.708,0.769,0.016
M_HDL_FC_pct,0.001,0.003,0.151
M_HDL_FC_pct_C,0.685,0.749,0.018
M_HDL_L,0.654,0.721,-0.02
M_HDL_P,0.798,0.843,0.011
M_HDL_PL,0.267,0.344,-0.049
M_HDL_PL_pct,0.0,0.0,-0.208
M_HDL_TG,0.001,0.004,-0.132
M_HDL_TG_pct,0.006,0.013,-0.116
M_LDL_C,0.002,0.005,0.127
M_LDL_CE,0.01,0.021,0.105
M_LDL_CE_pct,0.602,0.676,-0.021
M_LDL_CE_pct_C,0.0,0.001,-0.149
M_LDL_C_pct,0.0,0.0,0.19
M_LDL_FC,0.0,0.0,0.181
M_LDL_FC_by_CE,0.0,0.001,0.149
M_LDL_FC_pct,0.0,0.0,0.187
M_LDL_FC_pct_C,0.0,0.001,0.15
M_LDL_L,0.004,0.01,0.117
M_LDL_P,0.007,0.016,0.11
M_LDL_PL,0.003,0.007,0.122
M_LDL_PL_pct,0.673,0.738,0.017
M_LDL_TG,0.052,0.085,-0.08
M_LDL_TG_pct,0.0,0.0,-0.219
M_VLDL_C,0.0,0.0,0.175
M_VLDL_CE,0.0,0.0,0.213
M_VLDL_CE_pct,0.0,0.0,0.234
M_VLDL_CE_pct_C,0.0,0.0,0.216
M_VLDL_C_pct,0.0,0.0,0.233
M_VLDL_FC,0.003,0.008,0.12
M_VLDL_FC_by_CE,0.005,0.01,-0.116
M_VLDL_FC_pct,0.0,0.0,0.229
M_VLDL_FC_pct_C,0.0,0.0,-0.225
M_VLDL_L,0.211,0.282,0.051
M_VLDL_P,0.049,0.08,0.081
M_VLDL_PL,0.025,0.045,0.092
M_VLDL_PL_pct,0.0,0.0,0.215
M_VLDL_TG,0.263,0.34,-0.047
M_VLDL_TG_pct,0.0,0.0,-0.226
Omega_3,0.357,0.44,-0.039
Omega_3_pct,0.469,0.552,-0.031
Omega_3_pct_PUFA,0.045,0.075,-0.085
Omega_6,0.005,0.011,0.119
Omega_6_by_Omega_3,0.105,0.155,0.068
Omega_6_pct,0.0,0.0,0.217
Omega_6_pct_PUFA,0.028,0.049,0.093
PUFA,0.037,0.064,0.088
PUFA_by_MUFA,0.0,0.0,0.175
PUFA_pct,0.0,0.0,0.196
Phe,0.04,0.068,-0.084
Phosphatidylc,0.15,0.21,0.063
Phosphoglyc,0.383,0.466,0.038
Pyruvate,0.499,0.581,-0.028
Remnant_C,0.001,0.002,0.138
SFA,0.15,0.211,-0.059
SFA_pct,0.001,0.002,-0.138
S_HDL_C,0.946,0.959,0.003
S_HDL_CE,0.914,0.935,0.004
S_HDL_CE_pct,0.001,0.002,0.141
S_HDL_CE_pct_C,0.874,0.904,0.007
S_HDL_C_pct,0.0,0.0,0.187
S_HDL_FC,0.968,0.977,-0.002
S_HDL_FC_by_CE,0.878,0.908,-0.007
S_HDL_FC_pct,0.0,0.0,0.174
S_HDL_FC_pct_C,0.907,0.93,-0.005
S_HDL_L,0.108,0.158,-0.066
S_HDL_P,0.846,0.882,-0.008
S_HDL_PL,0.035,0.06,-0.087
S_HDL_PL_pct,0.0,0.002,-0.149
