met,PValue,adjPVal,logFC
Acetate,0.059,0.095,-0.084
Acetoacetate,0.008,0.017,-0.119
Acetone,0.787,0.835,-0.012
Ala,0.072,0.113,-0.081
Albumin,0.698,0.76,0.017
ApoA1,0.653,0.721,-0.022
ApoB,0.013,0.026,0.111
ApoB_by_ApoA1,0.021,0.038,0.105
Cholines,0.681,0.745,0.02
Citrate,0.739,0.794,0.015
Clinical_LDL_C,0.004,0.009,0.129
Creatinine,0.29,0.369,-0.055
DHA,0.663,0.729,-0.021
DHA_pct,0.966,0.975,0.002
Gln,0.784,0.832,0.012
Glucose,0.0,0.0,-0.241
Gly,0.156,0.218,0.067
GlycA,0.027,0.049,-0.1
HDL_C,0.437,0.52,0.039
HDL_CE,0.392,0.475,0.043
HDL_CE_pct,0.002,0.005,0.142
HDL_CE_pct_C,0.177,0.242,0.061
HDL_C_pct,0.001,0.003,0.153
HDL_FC,0.632,0.702,0.024
HDL_FC_by_CE,0.18,0.246,-0.06
HDL_FC_pct,0.015,0.029,0.117
HDL_FC_pct_C,0.188,0.256,-0.059
HDL_L,0.864,0.896,-0.009
HDL_P,0.806,0.85,-0.012
HDL_PL,0.459,0.542,-0.037
HDL_PL_pct,0.0,0.0,-0.205
HDL_TG,0.017,0.033,-0.107
HDL_TG_pct,0.05,0.082,-0.091
HDL_size,0.245,0.32,0.059
His,0.892,0.918,-0.006
IDL_C,0.003,0.008,0.135
IDL_CE,0.005,0.011,0.129
IDL_CE_pct,0.032,0.056,0.097
IDL_CE_pct_C,0.092,0.139,-0.075
IDL_C_pct,0.002,0.005,0.141
IDL_FC,0.001,0.003,0.148
IDL_FC_by_CE,0.09,0.137,0.076
IDL_FC_pct,0.0,0.001,0.161
IDL_FC_pct_C,0.085,0.129,0.077
IDL_L,0.008,0.017,0.122
IDL_P,0.012,0.024,0.113
IDL_PL,0.004,0.009,0.134
IDL_PL_pct,0.481,0.563,0.031
IDL_TG,0.078,0.121,-0.079
IDL_TG_pct,0.0,0.0,-0.188
Ile,0.0,0.0,-0.174
LA,0.013,0.026,0.112
LA_pct,0.0,0.0,0.258
LDL_C,0.012,0.025,0.112
LDL_CE,0.027,0.049,0.099
LDL_CE_pct,0.295,0.375,0.047
LDL_CE_pct_C,0.003,0.006,-0.138
LDL_C_pct,0.0,0.0,0.201
LDL_FC,0.001,0.004,0.143
LDL_FC_by_CE,0.002,0.006,0.139
LDL_FC_pct,0.0,0.001,0.172
LDL_FC_pct_C,0.002,0.005,0.14
LDL_L,0.024,0.045,0.1
LDL_P,0.01,0.021,0.114
LDL_PL,0.017,0.032,0.107
LDL_PL_pct,0.6,0.674,0.024
LDL_TG,0.051,0.084,-0.088
LDL_TG_pct,0.0,0.0,-0.199
LDL_size,0.032,0.056,0.098
L_HDL_C,0.098,0.147,0.084
L_HDL_CE,0.076,0.118,0.09
L_HDL_CE_pct,0.0,0.001,0.167
L_HDL_CE_pct_C,0.001,0.002,0.149
L_HDL_C_pct,0.001,0.002,0.155
L_HDL_FC,0.218,0.29,0.063
L_HDL_FC_by_CE,0.001,0.003,-0.148
L_HDL_FC_pct,0.347,0.43,0.044
L_HDL_FC_pct_C,0.001,0.004,-0.142
L_HDL_L,0.294,0.373,0.053
L_HDL_P,0.147,0.207,0.074
L_HDL_PL,0.588,0.663,0.028
L_HDL_PL_pct,0.0,0.0,-0.213
L_HDL_TG,0.258,0.334,-0.053
L_HDL_TG_pct,0.143,0.203,-0.068
L_LDL_C,0.008,0.017,0.119
L_LDL_CE,0.016,0.031,0.108
L_LDL_CE_pct,0.379,0.462,0.039
L_LDL_CE_pct_C,0.0,0.001,-0.161
L_LDL_C_pct,0.0,0.0,0.18
L_LDL_FC,0.001,0.003,0.148
L_LDL_FC_by_CE,0.0,0.001,0.161
L_LDL_FC_pct,0.0,0.0,0.193
L_LDL_FC_pct_C,0.0,0.001,0.163
L_LDL_L,0.015,0.029,0.109
L_LDL_P,0.005,0.012,0.124
L_LDL_PL,0.008,0.017,0.119
L_LDL_PL_pct,0.247,0.322,0.052
L_LDL_TG,0.057,0.092,-0.085
L_LDL_TG_pct,0.0,0.0,-0.201
L_VLDL_C,0.998,0.998,0.0
L_VLDL_CE,0.458,0.541,0.034
L_VLDL_CE_pct,0.0,0.001,0.167
L_VLDL_CE_pct_C,0.0,0.0,0.188
L_VLDL_C_pct,0.003,0.007,0.135
L_VLDL_FC,0.478,0.56,-0.033
L_VLDL_FC_by_CE,0.0,0.0,-0.19
L_VLDL_FC_pct,0.483,0.565,0.032
L_VLDL_FC_pct_C,0.0,0.0,-0.182
L_VLDL_L,0.351,0.433,-0.043
L_VLDL_P,0.262,0.339,-0.052
L_VLDL_PL,0.318,0.398,-0.046
L_VLDL_PL_pct,0.593,0.667,-0.024
L_VLDL_TG,0.159,0.222,-0.065
L_VLDL_TG_pct,0.063,0.101,-0.083
Lactate,0.035,0.061,0.096
Leu,0.002,0.006,-0.142
MUFA,0.036,0.062,-0.094
MUFA_pct,0.001,0.003,-0.149
M_HDL_C,0.635,0.705,-0.023
M_HDL_CE,0.65,0.718,-0.022
M_HDL_CE_pct,0.017,0.033,0.108
M_HDL_CE_pct_C,0.557,0.635,0.028
M_HDL_C_pct,0.015,0.03,0.112
M_HDL_FC,0.585,0.66,-0.027
M_HDL_FC_by_CE,0.56,0.637,-0.028
M_HDL_FC_pct,0.145,0.205,0.073
M_HDL_FC_pct_C,0.565,0.642,-0.028
M_HDL_L,0.195,0.264,-0.063
M_HDL_P,0.47,0.553,-0.035
M_HDL_PL,0.073,0.113,-0.087
M_HDL_PL_pct,0.001,0.003,-0.154
M_HDL_TG,0.009,0.02,-0.116
M_HDL_TG_pct,0.091,0.137,-0.078
M_LDL_C,0.04,0.068,0.091
M_LDL_CE,0.088,0.134,0.076
M_LDL_CE_pct,0.555,0.633,0.027
M_LDL_CE_pct_C,0.035,0.06,-0.096
M_LDL_C_pct,0.0,0.0,0.195
M_LDL_FC,0.004,0.01,0.128
M_LDL_FC_by_CE,0.034,0.06,0.097
M_LDL_FC_pct,0.002,0.006,0.139
M_LDL_FC_pct_C,0.032,0.057,0.098
M_LDL_L,0.074,0.115,0.08
M_LDL_P,0.041,0.069,0.091
M_LDL_PL,0.074,0.115,0.08
M_LDL_PL_pct,0.543,0.621,-0.027
M_LDL_TG,0.048,0.079,-0.089
M_LDL_TG_pct,0.0,0.0,-0.194
M_VLDL_C,0.001,0.003,0.147
M_VLDL_CE,0.0,0.0,0.181
M_VLDL_CE_pct,0.0,0.0,0.204
M_VLDL_CE_pct_C,0.0,0.0,0.208
M_VLDL_C_pct,0.0,0.0,0.202
M_VLDL_FC,0.024,0.044,0.101
M_VLDL_FC_by_CE,0.001,0.002,-0.151
M_VLDL_FC_pct,0.0,0.0,0.202
M_VLDL_FC_pct_C,0.0,0.0,-0.201
M_VLDL_L,0.377,0.46,0.04
M_VLDL_P,0.127,0.183,0.068
M_VLDL_PL,0.092,0.139,0.075
M_VLDL_PL_pct,0.0,0.0,0.186
M_VLDL_TG,0.327,0.409,-0.045
M_VLDL_TG_pct,0.0,0.0,-0.196
Omega_3,0.207,0.277,-0.059
Omega_3_pct,0.324,0.406,-0.046
Omega_3_pct_PUFA,0.04,0.068,-0.095
Omega_6,0.08,0.123,0.08
