met,PValue,adjPVal,logFC
Acetate,0.041,0.069,-0.09
Acetoacetate,0.003,0.006,-0.134
Acetone,0.241,0.315,-0.052
Ala,0.083,0.127,-0.077
Albumin,0.415,0.498,0.036
ApoA1,0.716,0.775,0.018
ApoB,0.0,0.0,0.192
ApoB_by_ApoA1,0.001,0.002,0.154
Cholines,0.06,0.096,0.089
Citrate,0.707,0.768,-0.017
Clinical_LDL_C,0.0,0.0,0.228
Creatinine,0.269,0.346,-0.057
DHA,0.875,0.905,0.007
DHA_pct,0.826,0.866,0.01
Gln,0.031,0.054,0.096
Glucose,0.0,0.0,-0.246
Gly,0.007,0.015,0.126
GlycA,0.004,0.009,-0.129
HDL_C,0.065,0.103,0.092
HDL_CE,0.053,0.087,0.095
HDL_CE_pct,0.0,0.0,0.207
HDL_CE_pct_C,0.099,0.148,0.074
HDL_C_pct,0.0,0.0,0.226
HDL_FC,0.137,0.196,0.075
HDL_FC_by_CE,0.102,0.152,-0.073
HDL_FC_pct,0.0,0.0,0.19
HDL_FC_pct_C,0.111,0.163,-0.071
HDL_L,0.575,0.651,0.028
HDL_P,0.312,0.393,0.048
HDL_PL,0.811,0.854,-0.012
HDL_PL_pct,0.0,0.0,-0.295
HDL_TG,0.002,0.004,-0.14
HDL_TG_pct,0.002,0.005,-0.143
HDL_size,0.152,0.214,0.071
His,0.102,0.152,0.073
IDL_C,0.0,0.0,0.234
IDL_CE,0.0,0.0,0.228
IDL_CE_pct,0.0,0.0,0.178
IDL_CE_pct_C,0.246,0.321,-0.051
IDL_C_pct,0.0,0.0,0.223
IDL_FC,0.0,0.0,0.244
IDL_FC_by_CE,0.243,0.318,0.052
IDL_FC_pct,0.0,0.0,0.2
IDL_FC_pct_C,0.232,0.306,0.053
IDL_L,0.0,0.0,0.216
IDL_P,0.0,0.0,0.192
IDL_PL,0.0,0.0,0.221
IDL_PL_pct,0.376,0.459,-0.039
IDL_TG,0.128,0.184,-0.068
IDL_TG_pct,0.0,0.0,-0.264
Ile,0.014,0.028,-0.11
LA,0.0,0.0,0.197
LA_pct,0.0,0.0,0.341
LDL_C,0.0,0.0,0.21
LDL_CE,0.0,0.0,0.192
LDL_CE_pct,0.126,0.181,0.067
LDL_CE_pct_C,0.0,0.0,-0.189
LDL_C_pct,0.0,0.0,0.278
LDL_FC,0.0,0.0,0.25
LDL_FC_by_CE,0.0,0.0,0.189
LDL_FC_pct,0.0,0.0,0.235
LDL_FC_pct_C,0.0,0.0,0.191
LDL_L,0.0,0.0,0.196
LDL_P,0.0,0.0,0.2
LDL_PL,0.0,0.0,0.205
LDL_PL_pct,0.696,0.758,0.017
LDL_TG,0.133,0.191,-0.067
LDL_TG_pct,0.0,0.0,-0.273
LDL_size,0.001,0.003,0.151
L_HDL_C,0.019,0.037,0.117
L_HDL_CE,0.013,0.027,0.124
L_HDL_CE_pct,0.0,0.0,0.21
L_HDL_CE_pct_C,0.001,0.002,0.154
L_HDL_C_pct,0.0,0.0,0.201
L_HDL_FC,0.064,0.101,0.094
L_HDL_FC_by_CE,0.001,0.002,-0.148
L_HDL_FC_pct,0.08,0.122,0.082
L_HDL_FC_pct_C,0.002,0.004,-0.139
L_HDL_L,0.114,0.167,0.08
L_HDL_P,0.035,0.06,0.107
L_HDL_PL,0.337,0.418,0.049
L_HDL_PL_pct,0.0,0.0,-0.253
L_HDL_TG,0.072,0.113,-0.083
