met,PValue,adjPVal,logFC
Acetate,0.193,0.261,-0.076
Acetoacetate,0.166,0.23,-0.081
Acetone,0.704,0.765,-0.022
Ala,0.885,0.913,-0.008
Albumin,0.175,0.241,0.079
ApoA1,0.889,0.916,0.009
ApoB,0.004,0.009,0.168
ApoB_by_ApoA1,0.016,0.031,0.144
Cholines,0.172,0.238,0.085
Citrate,0.361,0.444,0.055
Clinical_LDL_C,0.002,0.004,0.184
Creatinine,0.836,0.874,-0.014
DHA,0.955,0.967,0.003
DHA_pct,0.681,0.745,-0.025
Gln,0.433,0.516,0.046
Glucose,0.0,0.001,-0.211
Gly,0.437,0.52,0.048
GlycA,0.709,0.769,-0.022
HDL_C,0.401,0.484,0.055
HDL_CE,0.391,0.474,0.056
HDL_CE_pct,0.034,0.059,0.126
HDL_CE_pct_C,0.604,0.678,0.03
HDL_C_pct,0.018,0.034,0.143
HDL_FC,0.454,0.537,0.05
HDL_FC_by_CE,0.607,0.68,-0.03
HDL_FC_pct,0.026,0.047,0.14
HDL_FC_pct_C,0.616,0.688,-0.029
HDL_L,0.828,0.867,0.014
HDL_P,0.627,0.698,0.03
HDL_PL,0.804,0.848,-0.016
HDL_PL_pct,0.0,0.0,-0.228
HDL_TG,0.383,0.466,-0.051
HDL_TG_pct,0.389,0.472,-0.052
HDL_size,0.48,0.562,0.046
His,0.786,0.834,0.016
IDL_C,0.001,0.003,0.194
IDL_CE,0.002,0.005,0.186
IDL_CE_pct,0.045,0.075,0.119
IDL_CE_pct_C,0.123,0.177,-0.09
IDL_C_pct,0.004,0.009,0.172
IDL_FC,0.0,0.001,0.212
IDL_FC_by_CE,0.12,0.174,0.091
IDL_FC_pct,0.001,0.002,0.196
IDL_FC_pct_C,0.111,0.163,0.093
IDL_L,0.002,0.006,0.183
IDL_P,0.001,0.004,0.187
IDL_PL,0.001,0.004,0.192
IDL_PL_pct,0.911,0.933,-0.006
IDL_TG,0.692,0.755,-0.023
IDL_TG_pct,0.001,0.003,-0.197
Ile,0.661,0.728,-0.026
LA,0.003,0.006,0.178
LA_pct,0.0,0.0,0.234
LDL_C,0.003,0.008,0.172
LDL_CE,0.006,0.013,0.161
LDL_CE_pct,0.106,0.157,0.094
LDL_CE_pct_C,0.056,0.09,-0.114
LDL_C_pct,0.0,0.001,0.223
LDL_FC,0.001,0.002,0.196
LDL_FC_by_CE,0.052,0.086,0.116
LDL_FC_pct,0.008,0.016,0.16
LDL_FC_pct_C,0.044,0.073,0.12
LDL_L,0.006,0.013,0.162
LDL_P,0.004,0.009,0.169
LDL_PL,0.005,0.011,0.164
LDL_PL_pct,0.618,0.69,-0.029
LDL_TG,0.703,0.765,-0.022
LDL_TG_pct,0.001,0.003,-0.191
LDL_size,0.191,0.259,0.078
L_HDL_C,0.245,0.32,0.077
L_HDL_CE,0.217,0.288,0.082
L_HDL_CE_pct,0.009,0.019,0.157
L_HDL_CE_pct_C,0.041,0.07,0.119
