met,PValue,adjPVal,logFC
Acetate,0.024,0.044,-0.096
Acetoacetate,0.0,0.001,-0.154
Acetone,0.139,0.198,-0.063
Ala,0.001,0.004,-0.135
Albumin,0.012,0.023,0.108
ApoA1,0.786,0.833,0.013
ApoB,0.0,0.0,0.225
ApoB_by_ApoA1,0.0,0.0,0.183
Cholines,0.032,0.056,0.098
Citrate,0.909,0.931,0.005
Clinical_LDL_C,0.0,0.0,0.263
Creatinine,0.515,0.595,-0.032
DHA,0.773,0.823,-0.013
DHA_pct,0.824,0.865,-0.01
Gln,0.0,0.001,0.158
Glucose,0.0,0.0,-0.229
Gly,0.0,0.0,0.209
GlycA,0.0,0.001,-0.158
HDL_C,0.047,0.078,0.095
HDL_CE,0.04,0.067,0.098
HDL_CE_pct,0.0,0.0,0.217
HDL_CE_pct_C,0.132,0.189,0.065
HDL_C_pct,0.0,0.0,0.241
HDL_FC,0.095,0.143,0.08
HDL_FC_by_CE,0.137,0.195,-0.064
HDL_FC_pct,0.0,0.0,0.217
HDL_FC_pct_C,0.147,0.207,-0.062
HDL_L,0.587,0.662,0.026
HDL_P,0.406,0.489,0.038
HDL_PL,0.679,0.743,-0.02
HDL_PL_pct,0.0,0.0,-0.337
HDL_TG,0.001,0.004,-0.135
HDL_TG_pct,0.002,0.005,-0.138
HDL_size,0.045,0.076,0.096
His,0.011,0.023,0.108
IDL_C,0.0,0.0,0.275
IDL_CE,0.0,0.0,0.272
IDL_CE_pct,0.0,0.0,0.238
IDL_CE_pct_C,0.901,0.925,-0.005
IDL_C_pct,0.0,0.0,0.272
IDL_FC,0.0,0.0,0.278
IDL_FC_by_CE,0.892,0.918,0.006
IDL_FC_pct,0.0,0.0,0.198
IDL_FC_pct_C,0.857,0.891,0.008
IDL_L,0.0,0.0,0.254
IDL_P,0.0,0.0,0.229
IDL_PL,0.0,0.0,0.257
IDL_PL_pct,0.135,0.193,-0.063
IDL_TG,0.05,0.082,-0.084
IDL_TG_pct,0.0,0.0,-0.317
Ile,0.011,0.022,-0.11
LA,0.0,0.0,0.226
LA_pct,0.0,0.0,0.383
LDL_C,0.0,0.0,0.24
LDL_CE,0.0,0.0,0.22
LDL_CE_pct,0.03,0.053,0.092
LDL_CE_pct_C,0.0,0.0,-0.214
LDL_C_pct,0.0,0.0,0.333
LDL_FC,0.0,0.0,0.286
LDL_FC_by_CE,0.0,0.0,0.215
LDL_FC_pct,0.0,0.0,0.271
LDL_FC_pct_C,0.0,0.0,0.216
LDL_L,0.0,0.0,0.224
LDL_P,0.0,0.0,0.235
LDL_PL,0.0,0.0,0.233
LDL_PL_pct,0.82,0.861,0.01
LDL_TG,0.053,0.086,-0.083
LDL_TG_pct,0.0,0.0,-0.323
LDL_size,0.0,0.0,0.171
L_HDL_C,0.005,0.011,0.136
L_HDL_CE,0.003,0.007,0.143
L_HDL_CE_pct,0.0,0.0,0.236
L_HDL_CE_pct_C,0.0,0.001,0.161
L_HDL_C_pct,0.0,0.0,0.228
L_HDL_FC,0.022,0.041,0.111
L_HDL_FC_by_CE,0.0,0.001,-0.155
L_HDL_FC_pct,0.031,0.054,0.097
L_HDL_FC_pct_C,0.001,0.002,-0.147
L_HDL_L,0.053,0.087,0.094
L_HDL_P,0.01,0.021,0.125
L_HDL_PL,0.264,0.34,0.054
L_HDL_PL_pct,0.0,0.0,-0.323
L_HDL_TG,0.207,0.277,-0.056
L_HDL_TG_pct,0.022,0.041,-0.102
L_LDL_C,0.0,0.0,0.255
L_LDL_CE,0.0,0.0,0.239
L_LDL_CE_pct,0.009,0.02,0.11
L_LDL_CE_pct_C,0.0,0.0,-0.237
L_LDL_C_pct,0.0,0.0,0.319
L_LDL_FC,0.0,0.0,0.293
L_LDL_FC_by_CE,0.0,0.0,0.237
L_LDL_FC_pct,0.0,0.0,0.301
L_LDL_FC_pct_C,0.0,0.0,0.239
L_LDL_L,0.0,0.0,0.239
L_LDL_P,0.0,0.0,0.251
L_LDL_PL,0.0,0.0,0.248
L_LDL_PL_pct,0.548,0.626,0.026
L_LDL_TG,0.063,0.101,-0.079
L_LDL_TG_pct,0.0,0.0,-0.329
L_VLDL_C,0.493,0.575,0.03
L_VLDL_CE,0.062,0.099,0.08
L_VLDL_CE_pct,0.0,0.0,0.26
L_VLDL_CE_pct_C,0.0,0.0,0.305
L_VLDL_C_pct,0.0,0.0,0.202
L_VLDL_FC,0.63,0.7,-0.021
L_VLDL_FC_by_CE,0.0,0.0,-0.305
L_VLDL_FC_pct,0.577,0.653,0.024
L_VLDL_FC_pct_C,0.0,0.0,-0.3
L_VLDL_L,0.466,0.548,-0.032
L_VLDL_P,0.374,0.457,-0.039
L_VLDL_PL,0.324,0.406,-0.043
L_VLDL_PL_pct,0.509,0.59,-0.029
L_VLDL_TG,0.168,0.233,-0.06
L_VLDL_TG_pct,0.012,0.024,-0.107
Lactate,0.179,0.245,-0.058
Leu,0.397,0.48,-0.038
MUFA,0.045,0.076,-0.085
MUFA_pct,0.0,0.0,-0.196
M_HDL_C,0.992,0.994,-0.0
M_HDL_CE,0.982,0.986,-0.001
M_HDL_CE_pct,0.0,0.0,0.167
M_HDL_CE_pct_C,0.803,0.847,-0.011
M_HDL_C_pct,0.0,0.0,0.185
M_HDL_FC,0.959,0.969,0.002
M_HDL_FC_by_CE,0.787,0.834,0.012
M_HDL_FC_pct,0.0,0.002,0.167
M_HDL_FC_pct_C,0.77,0.82,0.013
M_HDL_L,0.208,0.278,-0.058
M_HDL_P,0.676,0.741,-0.019
M_HDL_PL,0.039,0.066,-0.095
M_HDL_PL_pct,0.0,0.0,-0.256
M_HDL_TG,0.0,0.001,-0.156
M_HDL_TG_pct,0.004,0.009,-0.126
M_LDL_C,0.0,0.0,0.201
M_LDL_CE,0.0,0.0,0.175
M_LDL_CE_pct,0.753,0.806,0.014
M_LDL_CE_pct_C,0.0,0.001,-0.161
M_LDL_C_pct,0.0,0.0,0.271
M_LDL_FC,0.0,0.0,0.26
M_LDL_FC_by_CE,0.0,0.001,0.161
M_LDL_FC_pct,0.0,0.0,0.219
M_LDL_FC_pct_C,0.0,0.001,0.162
M_LDL_L,0.0,0.0,0.187
M_LDL_P,0.0,0.0,0.192
M_LDL_PL,0.0,0.0,0.194
M_LDL_PL_pct,0.661,0.728,0.019
