met,PValue,adjPVal,logFC
Acetate,0.112,0.164,-0.075
Acetoacetate,0.002,0.006,-0.144
Acetone,0.517,0.597,-0.031
Ala,0.062,0.099,-0.088
Albumin,0.821,0.862,-0.011
ApoA1,0.552,0.63,-0.031
ApoB,0.009,0.018,0.123
ApoB_by_ApoA1,0.009,0.019,0.125
Cholines,0.698,0.76,0.02
Citrate,0.636,0.706,-0.023
Clinical_LDL_C,0.003,0.007,0.14
Creatinine,0.094,0.141,-0.092
DHA,0.747,0.801,-0.016
DHA_pct,0.817,0.859,0.011
Gln,0.607,0.68,0.024
Glucose,0.0,0.0,-0.271
Gly,0.243,0.317,0.058
GlycA,0.031,0.055,-0.103
HDL_C,0.444,0.527,0.041
HDL_CE,0.407,0.49,0.044
HDL_CE_pct,0.002,0.004,0.151
HDL_CE_pct_C,0.297,0.376,0.05
HDL_C_pct,0.001,0.002,0.167
HDL_FC,0.6,0.674,0.028
HDL_FC_by_CE,0.304,0.384,-0.049
HDL_FC_pct,0.004,0.009,0.147
HDL_FC_pct_C,0.318,0.399,-0.047
HDL_L,0.816,0.858,-0.012
HDL_P,0.705,0.766,-0.019
HDL_PL,0.418,0.502,-0.043
HDL_PL_pct,0.0,0.0,-0.22
HDL_TG,0.007,0.014,-0.128
HDL_TG_pct,0.029,0.051,-0.107
HDL_size,0.245,0.32,0.062
His,0.663,0.73,0.021
IDL_C,0.002,0.006,0.149
IDL_CE,0.004,0.008,0.142
IDL_CE_pct,0.051,0.083,0.094
IDL_CE_pct_C,0.051,0.084,-0.092
IDL_C_pct,0.003,0.007,0.143
IDL_FC,0.001,0.002,0.165
IDL_FC_by_CE,0.051,0.083,0.092
IDL_FC_pct,0.0,0.001,0.175
IDL_FC_pct_C,0.049,0.081,0.093
IDL_L,0.005,0.011,0.137
IDL_P,0.008,0.017,0.126
IDL_PL,0.002,0.005,0.151
IDL_PL_pct,0.369,0.452,0.042
IDL_TG,0.128,0.183,-0.072
IDL_TG_pct,0.0,0.0,-0.197
Ile,0.0,0.001,-0.174
LA,0.01,0.021,0.122
LA_pct,0.0,0.0,0.288
LDL_C,0.011,0.023,0.12
LDL_CE,0.026,0.046,0.105
LDL_CE_pct,0.693,0.755,0.019
LDL_CE_pct_C,0.001,0.003,-0.159
LDL_C_pct,0.0,0.0,0.194
LDL_FC,0.001,0.003,0.155
LDL_FC_by_CE,0.001,0.003,0.159
LDL_FC_pct,0.0,0.0,0.187
LDL_FC_pct_C,0.001,0.003,0.16
LDL_L,0.02,0.038,0.109
LDL_P,0.007,0.015,0.128
LDL_PL,0.012,0.024,0.118
LDL_PL_pct,0.35,0.433,0.044
LDL_TG,0.085,0.129,-0.082
LDL_TG_pct,0.0,0.0,-0.202
LDL_size,0.001,0.004,0.155
L_HDL_C,0.085,0.129,0.092
L_HDL_CE,0.067,0.106,0.098
L_HDL_CE_pct,0.0,0.001,0.177
L_HDL_CE_pct_C,0.002,0.004,0.148
L_HDL_C_pct,0.001,0.002,0.169
L_HDL_FC,0.177,0.243,0.073
L_HDL_FC_by_CE,0.002,0.005,-0.147
L_HDL_FC_pct,0.191,0.259,0.065
L_HDL_FC_pct_C,0.003,0.007,-0.141
L_HDL_L,0.274,0.352,0.059
L_HDL_P,0.127,0.183,0.082
L_HDL_PL,0.563,0.64,0.031
L_HDL_PL_pct,0.0,0.0,-0.233
L_HDL_TG,0.139,0.197,-0.073
L_HDL_TG_pct,0.103,0.153,-0.08
L_LDL_C,0.006,0.014,0.129
L_LDL_CE,0.014,0.027,0.117
L_LDL_CE_pct,0.524,0.604,0.03
L_LDL_CE_pct_C,0.0,0.001,-0.174
L_LDL_C_pct,0.0,0.001,0.182
L_LDL_FC,0.001,0.002,0.16
L_LDL_FC_by_CE,0.0,0.001,0.175
L_LDL_FC_pct,0.0,0.0,0.205
L_LDL_FC_pct_C,0.0,0.001,0.177
L_LDL_L,0.012,0.023,0.12
L_LDL_P,0.002,0.005,0.145
L_LDL_PL,0.006,0.014,0.129
L_LDL_PL_pct,0.303,0.383,0.049
L_LDL_TG,0.108,0.159,-0.076
L_LDL_TG_pct,0.0,0.0,-0.202
L_VLDL_C,0.816,0.858,-0.011
L_VLDL_CE,0.596,0.67,0.025
L_VLDL_CE_pct,0.0,0.001,0.184
L_VLDL_CE_pct_C,0.0,0.0,0.218
L_VLDL_C_pct,0.003,0.006,0.143
L_VLDL_FC,0.337,0.418,-0.047
L_VLDL_FC_by_CE,0.0,0.0,-0.22
L_VLDL_FC_pct,0.683,0.747,0.019
L_VLDL_FC_pct_C,0.0,0.0,-0.211
L_VLDL_L,0.238,0.312,-0.057
L_VLDL_P,0.181,0.247,-0.065
L_VLDL_PL,0.204,0.274,-0.062
L_VLDL_PL_pct,0.355,0.437,-0.044
L_VLDL_TG,0.098,0.146,-0.08
L_VLDL_TG_pct,0.095,0.143,-0.078
Lactate,0.032,0.056,0.103
Leu,0.004,0.01,-0.14
MUFA,0.027,0.048,-0.105
MUFA_pct,0.001,0.002,-0.166
M_HDL_C,0.528,0.607,-0.033
M_HDL_CE,0.54,0.619,-0.031
M_HDL_CE_pct,0.017,0.032,0.115
M_HDL_CE_pct_C,0.509,0.59,0.033
M_HDL_C_pct,0.015,0.03,0.119
M_HDL_FC,0.493,0.575,-0.036
M_HDL_FC_by_CE,0.516,0.596,-0.033
M_HDL_FC_pct,0.158,0.221,0.075
M_HDL_FC_pct_C,0.526,0.605,-0.032
M_HDL_L,0.136,0.194,-0.076
M_HDL_P,0.356,0.439,-0.048
M_HDL_PL,0.048,0.08,-0.101
M_HDL_PL_pct,0.002,0.006,-0.151
M_HDL_TG,0.003,0.007,-0.14
M_HDL_TG_pct,0.055,0.089,-0.093
M_LDL_C,0.045,0.075,0.094
M_LDL_CE,0.107,0.157,0.076
M_LDL_CE_pct,0.859,0.892,-0.008
M_LDL_CE_pct_C,0.01,0.02,-0.125
M_LDL_C_pct,0.0,0.001,0.176
M_LDL_FC,0.003,0.008,0.138
M_LDL_FC_by_CE,0.01,0.02,0.125
M_LDL_FC_pct,0.001,0.003,0.16
M_LDL_FC_pct_C,0.009,0.02,0.125
M_LDL_L,0.075,0.116,0.084
M_LDL_P,0.058,0.093,0.089
M_LDL_PL,0.064,0.102,0.087
M_LDL_PL_pct,0.914,0.936,0.005
M_LDL_TG,0.07,0.11,-0.086
M_LDL_TG_pct,0.0,0.0,-0.194
M_VLDL_C,0.001,0.002,0.159
M_VLDL_CE,0.0,0.0,0.198
M_VLDL_CE_pct,0.0,0.0,0.235
M_VLDL_CE_pct_C,0.0,0.0,0.24
M_VLDL_C_pct,0.0,0.0,0.232
M_VLDL_FC,0.024,0.044,0.106
M_VLDL_FC_by_CE,0.001,0.003,-0.156
M_VLDL_FC_pct,0.0,0.0,0.229
M_VLDL_FC_pct_C,0.0,0.0,-0.235
M_VLDL_L,0.436,0.519,0.037
M_VLDL_P,0.157,0.22,0.067
M_VLDL_PL,0.098,0.146,0.078
M_VLDL_PL_pct,0.0,0.0,0.212
M_VLDL_TG,0.232,0.306,-0.057
M_VLDL_TG_pct,0.0,0.0,-0.224
Omega_3,0.173,0.239,-0.067
Omega_3_pct,0.304,0.383,-0.05
Omega_3_pct_PUFA,0.031,0.055,-0.105
Omega_6,0.075,0.116,0.086
Omega_6_by_Omega_3,0.06,0.097,0.091
Omega_6_pct,0.0,0.0,0.233
Omega_6_pct_PUFA,0.022,0.041,0.111
PUFA,0.278,0.356,0.053
PUFA_by_MUFA,0.0,0.001,0.182
PUFA_pct,0.0,0.0,0.204
Phe,0.032,0.056,-0.101
