met,PValue,adjPVal,logFC
Acetate,0.134,0.192,-0.051
Acetoacetate,0.039,0.067,-0.07
Acetone,0.942,0.957,-0.002
Ala,0.432,0.515,-0.027
Albumin,0.779,0.828,0.01
ApoA1,0.03,0.053,0.081
ApoB,0.008,0.017,0.09
ApoB_by_ApoA1,0.274,0.352,0.038
Cholines,0.027,0.048,0.081
Citrate,0.428,0.511,0.028
Clinical_LDL_C,0.0,0.0,0.132
Creatinine,0.002,0.006,-0.121
DHA,0.89,0.917,-0.005
DHA_pct,0.699,0.761,0.014
Gln,0.063,0.1,0.064
Glucose,0.0,0.0,-0.161
Gly,0.003,0.008,0.106
GlycA,0.0,0.0,-0.142
HDL_C,0.0,0.001,0.141
HDL_CE,0.0,0.001,0.144
HDL_CE_pct,0.0,0.0,0.181
HDL_CE_pct_C,0.047,0.079,0.068
HDL_C_pct,0.0,0.0,0.197
HDL_FC,0.001,0.003,0.126
HDL_FC_by_CE,0.048,0.08,-0.068
HDL_FC_pct,0.0,0.0,0.159
HDL_FC_pct_C,0.051,0.084,-0.067
HDL_L,0.013,0.025,0.095
HDL_P,0.023,0.042,0.083
HDL_PL,0.083,0.127,0.066
HDL_PL_pct,0.0,0.0,-0.23
HDL_TG,0.001,0.004,-0.109
HDL_TG_pct,0.0,0.0,-0.148
HDL_size,0.001,0.002,0.132
His,0.385,0.468,-0.03
IDL_C,0.0,0.0,0.154
IDL_CE,0.0,0.0,0.152
IDL_CE_pct,0.0,0.0,0.161
IDL_CE_pct_C,0.778,0.827,-0.01
IDL_C_pct,0.0,0.0,0.186
IDL_FC,0.0,0.0,0.155
IDL_FC_by_CE,0.77,0.82,0.01
IDL_FC_pct,0.0,0.0,0.14
IDL_FC_pct_C,0.74,0.795,0.011
IDL_L,0.0,0.0,0.136
IDL_P,0.001,0.004,0.11
IDL_PL,0.0,0.001,0.134
IDL_PL_pct,0.125,0.18,-0.052
IDL_TG,0.011,0.022,-0.088
IDL_TG_pct,0.0,0.0,-0.215
Ile,0.0,0.001,-0.125
LA,0.001,0.004,0.11
LA_pct,0.0,0.0,0.241
LDL_C,0.0,0.001,0.119
LDL_CE,0.002,0.005,0.104
