met,PValue,adjPVal,logFC
Acetate,0.36,0.442,-0.036
Acetoacetate,0.144,0.203,-0.057
Acetone,0.76,0.812,0.012
Ala,0.011,0.022,-0.1
Albumin,0.299,0.379,-0.041
ApoA1,0.249,0.324,-0.05
ApoB,0.024,0.044,0.088
ApoB_by_ApoA1,0.011,0.023,0.101
Cholines,0.812,0.855,-0.01
Citrate,0.939,0.954,0.003
Clinical_LDL_C,0.009,0.02,0.101
Creatinine,0.057,0.092,-0.087
DHA,0.363,0.445,-0.037
DHA_pct,0.885,0.913,-0.006
Gln,0.128,0.184,0.06
Glucose,0.0,0.0,-0.237
Gly,0.159,0.222,0.058
GlycA,0.006,0.013,-0.109
HDL_C,0.918,0.938,0.005
HDL_CE,0.831,0.871,0.009
HDL_CE_pct,0.001,0.003,0.131
HDL_CE_pct_C,0.083,0.126,0.068
HDL_C_pct,0.001,0.002,0.138
HDL_FC,0.789,0.836,-0.012
HDL_FC_by_CE,0.085,0.13,-0.068
HDL_FC_pct,0.032,0.056,0.09
HDL_FC_pct_C,0.092,0.139,-0.066
HDL_L,0.354,0.436,-0.041
HDL_P,0.413,0.496,-0.034
HDL_PL,0.139,0.197,-0.065
HDL_PL_pct,0.0,0.0,-0.173
HDL_TG,0.004,0.01,-0.112
HDL_TG_pct,0.03,0.054,-0.088
HDL_size,0.609,0.682,0.022
His,0.276,0.354,-0.043
IDL_C,0.01,0.021,0.103
IDL_CE,0.014,0.027,0.099
IDL_CE_pct,0.026,0.046,0.089
IDL_CE_pct_C,0.176,0.241,-0.053
IDL_C_pct,0.002,0.005,0.122
IDL_FC,0.005,0.011,0.113
IDL_FC_by_CE,0.175,0.24,0.053
IDL_FC_pct,0.001,0.003,0.129
IDL_FC_pct_C,0.171,0.236,0.053
IDL_L,0.023,0.042,0.092
IDL_P,0.017,0.033,0.093
IDL_PL,0.016,0.031,0.097
IDL_PL_pct,0.987,0.991,0.001
IDL_TG,0.065,0.103,-0.073
IDL_TG_pct,0.0,0.0,-0.155
Ile,0.026,0.047,-0.088
LA,0.044,0.074,0.079
LA_pct,0.0,0.0,0.21
LDL_C,0.026,0.047,0.087
LDL_CE,0.052,0.085,0.076
LDL_CE_pct,0.77,0.821,0.011
LDL_CE_pct_C,0.002,0.005,-0.124
LDL_C_pct,0.0,0.001,0.148
LDL_FC,0.004,0.009,0.114
LDL_FC_by_CE,0.002,0.005,0.124
LDL_FC_pct,0.0,0.001,0.145
LDL_FC_pct_C,0.002,0.005,0.125
LDL_L,0.044,0.074,0.079
LDL_P,0.021,0.038,0.09
LDL_PL,0.028,0.05,0.086
LDL_PL_pct,0.344,0.426,0.037
LDL_TG,0.058,0.093,-0.074
LDL_TG_pct,0.0,0.0,-0.159
LDL_size,0.063,0.1,0.075
L_HDL_C,0.297,0.377,0.046
L_HDL_CE,0.243,0.318,0.052
L_HDL_CE_pct,0.0,0.0,0.164
L_HDL_CE_pct_C,0.002,0.006,0.119
L_HDL_C_pct,0.0,0.0,0.157
L_HDL_FC,0.534,0.613,0.028
L_HDL_FC_by_CE,0.004,0.01,-0.112
L_HDL_FC_pct,0.12,0.174,0.064
L_HDL_FC_pct_C,0.008,0.018,-0.103
L_HDL_L,0.72,0.778,0.016
L_HDL_P,0.433,0.516,0.035
L_HDL_PL,0.897,0.923,-0.006
L_HDL_PL_pct,0.0,0.0,-0.175
L_HDL_TG,0.032,0.056,-0.087
L_HDL_TG_pct,0.028,0.049,-0.09
