met,PValue,adjPVal,logFC
Acetate,0.151,0.212,-0.08
Acetoacetate,0.015,0.029,-0.136
Acetone,0.375,0.458,-0.05
Ala,0.171,0.235,-0.076
Albumin,0.551,0.629,0.033
ApoA1,0.225,0.298,-0.074
ApoB,0.014,0.027,0.137
ApoB_by_ApoA1,0.005,0.011,0.16
Cholines,0.877,0.906,-0.009
Citrate,0.917,0.938,-0.006
Clinical_LDL_C,0.004,0.01,0.158
Creatinine,0.231,0.304,-0.078
DHA,0.885,0.913,-0.008
DHA_pct,0.633,0.703,0.027
Gln,0.274,0.352,0.061
Glucose,0.0,0.0,-0.245
Gly,0.254,0.33,0.067
GlycA,0.057,0.092,-0.107
HDL_C,0.952,0.964,0.004
HDL_CE,0.882,0.91,0.009
HDL_CE_pct,0.003,0.007,0.168
HDL_CE_pct_C,0.177,0.243,0.076
HDL_C_pct,0.002,0.005,0.18
HDL_FC,0.805,0.849,-0.016
HDL_FC_by_CE,0.179,0.245,-0.075
HDL_FC_pct,0.027,0.049,0.132
HDL_FC_pct_C,0.182,0.249,-0.075
HDL_L,0.34,0.422,-0.059
HDL_P,0.311,0.391,-0.06
HDL_PL,0.125,0.18,-0.095
HDL_PL_pct,0.0,0.0,-0.248
HDL_TG,0.008,0.018,-0.147
HDL_TG_pct,0.081,0.125,-0.101
HDL_size,0.584,0.66,0.034
His,0.51,0.591,0.037
IDL_C,0.005,0.011,0.161
IDL_CE,0.009,0.019,0.149
IDL_CE_pct,0.054,0.088,0.109
IDL_CE_pct_C,0.005,0.011,-0.156
IDL_C_pct,0.001,0.003,0.187
IDL_FC,0.001,0.002,0.191
IDL_FC_by_CE,0.005,0.011,0.157
IDL_FC_pct,0.0,0.0,0.259
IDL_FC_pct_C,0.004,0.01,0.159
IDL_L,0.012,0.024,0.144
IDL_P,0.007,0.014,0.152
IDL_PL,0.005,0.012,0.159
IDL_PL_pct,0.44,0.523,0.043
IDL_TG,0.053,0.086,-0.108
IDL_TG_pct,0.0,0.0,-0.246
Ile,0.012,0.024,-0.142
LA,0.07,0.109,0.102
LA_pct,0.0,0.0,0.284
LDL_C,0.018,0.034,0.132
LDL_CE,0.038,0.065,0.115
LDL_CE_pct,0.43,0.513,0.044
LDL_CE_pct_C,0.001,0.004,-0.181
LDL_C_pct,0.0,0.0,0.244
LDL_FC,0.002,0.005,0.172
LDL_FC_by_CE,0.001,0.004,0.182
LDL_FC_pct,0.0,0.0,0.221
LDL_FC_pct_C,0.001,0.003,0.185
LDL_L,0.033,0.058,0.118
LDL_P,0.012,0.025,0.139
LDL_PL,0.02,0.038,0.129
LDL_PL_pct,0.316,0.397,0.056
LDL_TG,0.042,0.071,-0.114
LDL_TG_pct,0.0,0.0,-0.252
LDL_size,0.204,0.273,0.073
L_HDL_C,0.291,0.37,0.067
L_HDL_CE,0.239,0.314,0.074
L_HDL_CE_pct,0.001,0.002,0.196
L_HDL_CE_pct_C,0.002,0.004,0.174
L_HDL_C_pct,0.001,0.004,0.183
L_HDL_FC,0.525,0.604,0.04
L_HDL_FC_by_CE,0.002,0.004,-0.175
L_HDL_FC_pct,0.4,0.483,0.049
L_HDL_FC_pct_C,0.002,0.005,-0.174
L_HDL_L,0.697,0.759,0.025
L_HDL_P,0.448,0.531,0.048
L_HDL_PL,0.87,0.901,-0.01
L_HDL_PL_pct,0.0,0.0,-0.273
L_HDL_TG,0.102,0.152,-0.095
L_HDL_TG_pct,0.221,0.294,-0.071
L_LDL_C,0.014,0.027,0.138
L_LDL_CE,0.028,0.051,0.122
L_LDL_CE_pct,0.814,0.857,0.013
L_LDL_CE_pct_C,0.0,0.0,-0.224
L_LDL_C_pct,0.0,0.001,0.208
L_LDL_FC,0.002,0.004,0.178
L_LDL_FC_by_CE,0.0,0.0,0.225
L_LDL_FC_pct,0.0,0.0,0.255
L_LDL_FC_pct_C,0.0,0.0,0.229
L_LDL_L,0.023,0.042,0.127
L_LDL_P,0.012,0.024,0.139
L_LDL_PL,0.01,0.02,0.144
