met,PValue,adjPVal,logFC
Acetate,0.356,0.438,-0.036
Acetoacetate,0.224,0.297,-0.047
Acetone,0.808,0.852,0.009
Ala,0.177,0.243,-0.052
Albumin,0.23,0.303,-0.047
ApoA1,0.103,0.153,-0.069
ApoB,0.008,0.016,0.103
ApoB_by_ApoA1,0.002,0.005,0.123
Cholines,0.761,0.813,-0.013
Citrate,0.309,0.389,0.04
Clinical_LDL_C,0.005,0.012,0.108
Creatinine,0.77,0.82,-0.013
DHA,0.328,0.409,-0.04
DHA_pct,0.676,0.741,-0.017
Gln,0.157,0.219,0.055
Glucose,0.0,0.0,-0.216
Gly,0.04,0.068,0.084
GlycA,0.018,0.034,-0.092
HDL_C,0.594,0.669,-0.023
HDL_CE,0.651,0.719,-0.019
HDL_CE_pct,0.014,0.027,0.097
HDL_CE_pct_C,0.218,0.29,0.048
HDL_C_pct,0.01,0.02,0.103
HDL_FC,0.435,0.518,-0.034
HDL_FC_by_CE,0.222,0.294,-0.048
HDL_FC_pct,0.085,0.13,0.072
HDL_FC_pct_C,0.231,0.305,-0.047
HDL_L,0.155,0.217,-0.062
HDL_P,0.207,0.278,-0.052
HDL_PL,0.052,0.085,-0.084
HDL_PL_pct,0.0,0.0,-0.155
HDL_TG,0.037,0.063,-0.081
HDL_TG_pct,0.272,0.349,-0.044
HDL_size,0.99,0.992,0.001
His,0.668,0.734,-0.017
IDL_C,0.01,0.02,0.103
IDL_CE,0.012,0.024,0.1
IDL_CE_pct,0.061,0.097,0.074
IDL_CE_pct_C,0.303,0.383,-0.04
IDL_C_pct,0.012,0.023,0.099
IDL_FC,0.006,0.014,0.109
IDL_FC_by_CE,0.302,0.381,0.04
IDL_FC_pct,0.009,0.019,0.1
IDL_FC_pct_C,0.298,0.378,0.04
IDL_L,0.017,0.032,0.095
IDL_P,0.013,0.026,0.096
IDL_PL,0.008,0.017,0.105
IDL_PL_pct,0.436,0.519,0.03
IDL_TG,0.177,0.243,-0.052
IDL_TG_pct,0.0,0.001,-0.138
Ile,0.034,0.059,-0.083
LA,0.009,0.018,0.102
LA_pct,0.0,0.0,0.229
LDL_C,0.015,0.029,0.094
LDL_CE,0.028,0.05,0.085
LDL_CE_pct,0.379,0.462,0.034
LDL_CE_pct_C,0.012,0.023,-0.1
LDL_C_pct,0.0,0.001,0.145
LDL_FC,0.003,0.007,0.115
LDL_FC_by_CE,0.011,0.023,0.1
LDL_FC_pct,0.002,0.005,0.123
LDL_FC_pct_C,0.011,0.022,0.1
LDL_L,0.025,0.046,0.086
LDL_P,0.006,0.013,0.106
LDL_PL,0.016,0.032,0.092
LDL_PL_pct,0.459,0.542,0.029
LDL_TG,0.13,0.187,-0.059
LDL_TG_pct,0.0,0.0,-0.151
LDL_size,0.017,0.033,0.094
L_HDL_C,0.65,0.718,0.02
L_HDL_CE,0.563,0.64,0.025
L_HDL_CE_pct,0.0,0.001,0.14
L_HDL_CE_pct_C,0.003,0.007,0.115
L_HDL_C_pct,0.001,0.003,0.13
L_HDL_FC,0.966,0.975,0.002
L_HDL_FC_by_CE,0.005,0.012,-0.108
L_HDL_FC_pct,0.329,0.411,0.04
L_HDL_FC_pct_C,0.011,0.023,-0.098
L_HDL_L,0.846,0.882,-0.009
L_HDL_P,0.858,0.892,0.008
L_HDL_PL,0.48,0.562,-0.031
L_HDL_PL_pct,0.0,0.0,-0.174
L_HDL_TG,0.131,0.188,-0.061
L_HDL_TG_pct,0.306,0.386,-0.041
L_LDL_C,0.011,0.023,0.098
L_LDL_CE,0.019,0.036,0.091
L_LDL_CE_pct,0.301,0.381,0.04
L_LDL_CE_pct_C,0.006,0.013,-0.11
L_LDL_C_pct,0.001,0.002,0.136
L_LDL_FC,0.003,0.007,0.116
L_LDL_FC_by_CE,0.005,0.012,0.11
L_LDL_FC_pct,0.001,0.002,0.135
L_LDL_FC_pct_C,0.005,0.011,0.111
L_LDL_L,0.019,0.037,0.091
L_LDL_P,0.002,0.006,0.117
L_LDL_PL,0.012,0.025,0.097
L_LDL_PL_pct,0.398,0.481,0.033
L_LDL_TG,0.131,0.188,-0.059
L_LDL_TG_pct,0.0,0.0,-0.152
L_VLDL_C,0.504,0.585,0.026
L_VLDL_CE,0.18,0.246,0.053
L_VLDL_CE_pct,0.001,0.003,0.129
L_VLDL_CE_pct_C,0.0,0.002,0.143
L_VLDL_C_pct,0.006,0.014,0.106
L_VLDL_FC,0.997,0.998,0.0
L_VLDL_FC_by_CE,0.0,0.002,-0.143
L_VLDL_FC_pct,0.441,0.524,0.03
L_VLDL_FC_pct_C,0.001,0.002,-0.14
L_VLDL_L,0.871,0.902,-0.006
L_VLDL_P,0.685,0.749,-0.016
L_VLDL_PL,0.856,0.89,-0.007
L_VLDL_PL_pct,0.84,0.877,0.008
L_VLDL_TG,0.544,0.623,-0.024
L_VLDL_TG_pct,0.043,0.072,-0.078
Lactate,0.229,0.303,0.047
Leu,0.053,0.086,-0.078
MUFA,0.131,0.187,-0.059
MUFA_pct,0.058,0.093,-0.076
M_HDL_C,0.087,0.132,-0.072
M_HDL_CE,0.092,0.138,-0.071
M_HDL_CE_pct,0.083,0.127,0.068
M_HDL_CE_pct_C,0.201,0.27,0.053
M_HDL_C_pct,0.115,0.168,0.063
M_HDL_FC,0.076,0.118,-0.076
M_HDL_FC_by_CE,0.2,0.27,-0.053
M_HDL_FC_pct,0.824,0.865,0.01
M_HDL_FC_pct_C,0.201,0.27,-0.053
M_HDL_L,0.015,0.03,-0.102
M_HDL_P,0.056,0.091,-0.081
M_HDL_PL,0.005,0.011,-0.118
M_HDL_PL_pct,0.022,0.04,-0.092
M_HDL_TG,0.02,0.037,-0.09
M_HDL_TG_pct,0.379,0.462,-0.035
M_LDL_C,0.038,0.066,0.08
M_LDL_CE,0.078,0.121,0.068
M_LDL_CE_pct,0.861,0.894,0.007
M_LDL_CE_pct_C,0.055,0.089,-0.076
M_LDL_C_pct,0.001,0.003,0.128
M_LDL_FC,0.005,0.012,0.107
M_LDL_FC_by_CE,0.055,0.089,0.076
M_LDL_FC_pct,0.01,0.02,0.102
M_LDL_FC_pct_C,0.054,0.088,0.076
M_LDL_L,0.059,0.095,0.073
M_LDL_P,0.049,0.081,0.076
M_LDL_PL,0.047,0.078,0.076
M_LDL_PL_pct,0.779,0.828,0.011
M_LDL_TG,0.132,0.189,-0.059
M_LDL_TG_pct,0.0,0.001,-0.147
M_VLDL_C,0.001,0.002,0.131
M_VLDL_CE,0.0,0.0,0.155
M_VLDL_CE_pct,0.0,0.0,0.154
M_VLDL_CE_pct_C,0.0,0.0,0.167
M_VLDL_C_pct,0.0,0.001,0.152
M_VLDL_FC,0.011,0.022,0.098
M_VLDL_FC_by_CE,0.0,0.001,-0.14
M_VLDL_FC_pct,0.0,0.0,0.152
M_VLDL_FC_pct_C,0.0,0.0,-0.156
M_VLDL_L,0.154,0.215,0.055
M_VLDL_P,0.05,0.083,0.076
M_VLDL_PL,0.036,0.062,0.081
M_VLDL_PL_pct,0.0,0.001,0.15
M_VLDL_TG,0.838,0.876,-0.008
M_VLDL_TG_pct,0.0,0.001,-0.146
Omega_3,0.058,0.093,-0.076
Omega_3_pct,0.103,0.153,-0.065
Omega_3_pct_PUFA,0.009,0.019,-0.104
Omega_6,0.101,0.15,0.065
Omega_6_by_Omega_3,0.019,0.036,0.093
Omega_6_pct,0.0,0.0,0.17
Omega_6_pct_PUFA,0.007,0.014,0.108
PUFA,0.409,0.492,0.033
PUFA_by_MUFA,0.013,0.026,0.099
PUFA_pct,0.001,0.002,0.137
Phe,0.263,0.339,-0.043
Phosphatidylc,0.579,0.654,-0.023
Phosphoglyc,0.314,0.394,-0.041
Pyruvate,0.773,0.823,0.011
Remnant_C,0.017,0.033,0.092
SFA,0.071,0.111,-0.07
SFA_pct,0.0,0.001,-0.141
S_HDL_C,0.195,0.264,-0.05
S_HDL_CE,0.266,0.343,-0.043
S_HDL_CE_pct,0.019,0.035,0.091
S_HDL_CE_pct_C,0.525,0.605,0.025
S_HDL_C_pct,0.004,0.01,0.11
S_HDL_FC,0.103,0.153,-0.064
S_HDL_FC_by_CE,0.524,0.603,-0.026
S_HDL_FC_pct,0.075,0.116,0.072
S_HDL_FC_pct_C,0.525,0.605,-0.025
S_HDL_L,0.019,0.035,-0.091
S_HDL_P,0.228,0.301,-0.047
S_HDL_PL,0.006,0.013,-0.108
S_HDL_PL_pct,0.002,0.005,-0.123
S_HDL_TG,0.055,0.089,-0.076
S_HDL_TG_pct,0.267,0.345,-0.045
S_LDL_C,0.013,0.026,0.095
S_LDL_CE,0.034,0.059,0.082
S_LDL_CE_pct,0.82,0.861,0.009
S_LDL_CE_pct_C,0.057,0.091,-0.074
S_LDL_C_pct,0.005,0.011,0.109
S_LDL_FC,0.001,0.004,0.122
S_LDL_FC_by_CE,0.055,0.089,0.075
S_LDL_FC_pct,0.01,0.021,0.1
S_LDL_FC_pct_C,0.051,0.084,0.076
S_LDL_L,0.021,0.039,0.089
S_LDL_P,0.012,0.025,0.096
S_LDL_PL,0.009,0.019,0.1
S_LDL_PL_pct,0.757,0.809,0.012
S_LDL_TG,0.174,0.239,-0.053
S_LDL_TG_pct,0.001,0.002,-0.135
S_VLDL_C,0.025,0.045,0.087
S_VLDL_CE,0.044,0.074,0.078
S_VLDL_CE_pct,0.0,0.001,0.142
S_VLDL_CE_pct_C,0.253,0.328,-0.046
S_VLDL_C_pct,0.0,0.0,0.154
S_VLDL_FC,0.009,0.019,0.1
S_VLDL_FC_by_CE,0.279,0.357,0.043
S_VLDL_FC_pct,0.0,0.001,0.147
S_VLDL_FC_pct_C,0.197,0.266,0.052
S_VLDL_L,0.389,0.472,0.034
S_VLDL_P,0.496,0.577,0.027
S_VLDL_PL,0.059,0.094,0.073
S_VLDL_PL_pct,0.0,0.001,0.146
S_VLDL_TG,0.315,0.395,-0.04
S_VLDL_TG_pct,0.0,0.001,-0.146
Sphingomyelins,0.294,0.373,0.044
TG_by_PG,0.368,0.451,-0.037
Total_BCAA,0.024,0.044,-0.09
Total_C,0.039,0.066,0.082
Total_CE,0.043,0.072,0.081
Total_CE_pct,0.002,0.004,0.126
Total_CE_pct_C,0.191,0.26,-0.052
Total_C_pct,0.0,0.001,0.141
Total_FA,0.337,0.419,-0.037
Total_FC,0.033,0.057,0.084
Total_FC_by_CE,0.19,0.258,0.052
Total_FC_pct,0.0,0.0,0.165
Total_FC_pct_C,0.185,0.252,0.053
Total_L,0.462,0.545,0.029
Total_P,0.426,0.509,-0.033
Total_PL,0.92,0.94,0.004
Total_PL_pct,0.05,0.082,-0.079
Total_TG,0.225,0.298,-0.048
Total_TG_pct,0.057,0.092,-0.078
Tyr,0.78,0.828,-0.011
Unsaturation,0.23,0.303,0.048
VLDL_C,0.073,0.113,0.069
VLDL_CE,0.023,0.043,0.087
VLDL_CE_pct,0.001,0.004,0.129
VLDL_CE_pct_C,0.002,0.005,0.125
VLDL_C_pct,0.001,0.003,0.132
VLDL_FC,0.261,0.338,0.044
VLDL_FC_by_CE,0.002,0.005,-0.126
VLDL_FC_pct,0.001,0.002,0.138
VLDL_FC_pct_C,0.003,0.007,-0.122
VLDL_L,0.906,0.929,0.005
VLDL_P,0.295,0.374,0.041
VLDL_PL,0.501,0.582,0.026
VLDL_PL_pct,0.001,0.003,0.132
VLDL_TG,0.313,0.394,-0.04
VLDL_TG_pct,0.002,0.005,-0.124
VLDL_size,0.337,0.419,-0.039
Val,0.023,0.042,-0.09
XL_HDL_C,0.133,0.19,0.064
XL_HDL_CE,0.148,0.208,0.062
XL_HDL_CE_pct,0.008,0.017,0.102
XL_HDL_CE_pct_C,0.254,0.33,0.047
XL_HDL_C_pct,0.048,0.079,0.081
XL_HDL_FC,0.091,0.137,0.07
XL_HDL_FC_by_CE,0.569,0.646,-0.022
XL_HDL_FC_pct,0.835,0.873,0.009
XL_HDL_FC_pct_C,0.337,0.419,-0.041
XL_HDL_L,0.291,0.37,0.045
XL_HDL_P,0.241,0.316,0.05
XL_HDL_PL,0.43,0.513,0.034
XL_HDL_PL_pct,0.815,0.857,-0.01
XL_HDL_TG,0.417,0.5,-0.032
XL_HDL_TG_pct,0.068,0.107,-0.074
XL_VLDL_C,0.591,0.665,0.021
XL_VLDL_CE,0.236,0.31,0.047
XL_VLDL_CE_pct,0.024,0.044,0.089
XL_VLDL_CE_pct_C,0.009,0.019,0.102
XL_VLDL_C_pct,0.026,0.047,0.088
XL_VLDL_FC,0.872,0.903,-0.006
XL_VLDL_FC_by_CE,0.011,0.022,-0.1
XL_VLDL_FC_pct,0.056,0.09,0.075
XL_VLDL_FC_pct_C,0.019,0.036,-0.092
XL_VLDL_L,0.494,0.575,-0.027
XL_VLDL_P,0.42,0.503,-0.032
XL_VLDL_PL,0.693,0.756,-0.016
XL_VLDL_PL_pct,0.263,0.34,0.043
XL_VLDL_TG,0.238,0.312,-0.047
XL_VLDL_TG_pct,0.095,0.142,-0.065
XS_VLDL_C,0.017,0.032,0.095
XS_VLDL_CE,0.01,0.02,0.103
XS_VLDL_CE_pct,0.001,0.002,0.134
XS_VLDL_CE_pct_C,0.009,0.019,0.106
XS_VLDL_C_pct,0.0,0.001,0.142
XS_VLDL_FC,0.06,0.097,0.074
XS_VLDL_FC_by_CE,0.009,0.019,-0.106
XS_VLDL_FC_pct,0.0,0.0,0.154
XS_VLDL_FC_pct_C,0.009,0.02,-0.106
XS_VLDL_L,0.175,0.241,0.053
XS_VLDL_P,0.127,0.183,0.059
XS_VLDL_PL,0.199,0.269,0.05
XS_VLDL_PL_pct,0.69,0.753,-0.016
XS_VLDL_TG,0.165,0.228,-0.054
XS_VLDL_TG_pct,0.0,0.001,-0.15
XXL_VLDL_C,0.301,0.38,-0.041
XXL_VLDL_CE,0.409,0.492,-0.033
XXL_VLDL_CE_pct,0.244,0.319,0.045
XXL_VLDL_CE_pct_C,0.499,0.58,0.026
XXL_VLDL_C_pct,0.285,0.363,0.041
XXL_VLDL_FC,0.195,0.263,-0.051
XXL_VLDL_FC_by_CE,0.602,0.675,-0.02
XXL_VLDL_FC_pct,0.509,0.59,0.026
XXL_VLDL_FC_pct_C,0.419,0.502,-0.031
XXL_VLDL_L,0.147,0.207,-0.058
XXL_VLDL_P,0.138,0.197,-0.059
XXL_VLDL_PL,0.168,0.232,-0.055
XXL_VLDL_PL_pct,0.922,0.941,0.004
XXL_VLDL_TG,0.112,0.164,-0.063
XXL_VLDL_TG_pct,0.355,0.438,-0.035
bOHbutyrate,0.415,0.498,0.032
non_HDL_C,0.014,0.028,0.095
