met,PValue,adjPVal,logFC
Acetate,0.386,0.469,-0.039
Acetoacetate,0.069,0.109,-0.082
Acetone,0.297,0.376,-0.047
Ala,0.081,0.124,-0.079
Albumin,0.586,0.661,-0.025
ApoA1,0.206,0.276,-0.063
ApoB,0.005,0.01,0.127
ApoB_by_ApoA1,0.002,0.004,0.144
Cholines,0.843,0.879,0.01
Citrate,0.541,0.62,0.028
Clinical_LDL_C,0.004,0.01,0.129
Creatinine,0.691,0.754,-0.021
DHA,0.176,0.242,-0.064
DHA_pct,0.23,0.303,-0.056
Gln,0.2,0.269,0.058
Glucose,0.0,0.0,-0.239
Gly,0.013,0.026,0.118
GlycA,0.036,0.063,-0.095
HDL_C,0.741,0.797,-0.017
HDL_CE,0.784,0.832,-0.014
HDL_CE_pct,0.041,0.069,0.094
HDL_CE_pct_C,0.394,0.477,0.039
HDL_C_pct,0.029,0.051,0.102
HDL_FC,0.617,0.689,-0.026
HDL_FC_by_CE,0.402,0.485,-0.038
HDL_FC_pct,0.091,0.138,0.082
HDL_FC_pct_C,0.422,0.505,-0.036
HDL_L,0.269,0.346,-0.056
HDL_P,0.338,0.419,-0.046
HDL_PL,0.106,0.157,-0.081
HDL_PL_pct,0.0,0.0,-0.176
HDL_TG,0.118,0.172,-0.071
HDL_TG_pct,0.504,0.584,-0.031
HDL_size,0.985,0.989,0.001
His,0.587,0.662,-0.025
IDL_C,0.01,0.02,0.12
IDL_CE,0.011,0.023,0.117
IDL_CE_pct,0.066,0.104,0.084
IDL_CE_pct_C,0.535,0.614,-0.028
IDL_C_pct,0.02,0.038,0.106
IDL_FC,0.007,0.016,0.124
IDL_FC_by_CE,0.533,0.612,0.028
IDL_FC_pct,0.032,0.056,0.096
IDL_FC_pct_C,0.525,0.605,0.029
IDL_L,0.016,0.03,0.112
IDL_P,0.011,0.022,0.115
IDL_PL,0.009,0.018,0.122
IDL_PL_pct,0.621,0.693,0.022
IDL_TG,0.348,0.43,-0.043
IDL_TG_pct,0.002,0.005,-0.142
Ile,0.006,0.013,-0.126
LA,0.001,0.002,0.158
LA_pct,0.0,0.0,0.292
LDL_C,0.009,0.019,0.117
LDL_CE,0.015,0.03,0.109
LDL_CE_pct,0.149,0.21,0.065
LDL_CE_pct_C,0.064,0.101,-0.085
LDL_C_pct,0.0,0.001,0.162
LDL_FC,0.003,0.007,0.136
LDL_FC_by_CE,0.063,0.1,0.086
LDL_FC_pct,0.011,0.023,0.117
LDL_FC_pct_C,0.059,0.095,0.087
LDL_L,0.015,0.03,0.109
LDL_P,0.004,0.009,0.131
LDL_PL,0.011,0.023,0.114
LDL_PL_pct,0.88,0.909,0.007
LDL_TG,0.325,0.406,-0.045
LDL_TG_pct,0.001,0.002,-0.158
LDL_size,0.078,0.12,0.082
