met,PValue,adjPVal,logFC
Acetate,0.201,0.271,-0.051
Acetoacetate,0.009,0.019,-0.104
Acetone,0.605,0.679,-0.021
Ala,0.049,0.081,-0.078
Albumin,0.86,0.893,0.007
ApoA1,0.572,0.649,0.025
ApoB,0.001,0.002,0.137
ApoB_by_ApoA1,0.008,0.016,0.108
Cholines,0.085,0.13,0.074
Citrate,0.915,0.936,0.004
Clinical_LDL_C,0.0,0.0,0.157
Creatinine,0.264,0.341,-0.052
DHA,0.369,0.452,-0.038
DHA_pct,0.4,0.483,-0.035
Gln,0.634,0.705,0.019
Glucose,0.0,0.0,-0.229
Gly,0.124,0.179,0.065
GlycA,0.003,0.008,-0.119
HDL_C,0.08,0.123,0.078
HDL_CE,0.078,0.12,0.078
HDL_CE_pct,0.002,0.005,0.127
HDL_CE_pct_C,0.571,0.648,0.023
HDL_C_pct,0.0,0.001,0.146
HDL_FC,0.098,0.146,0.075
HDL_FC_by_CE,0.584,0.659,-0.022
HDL_FC_pct,0.0,0.001,0.153
HDL_FC_pct_C,0.615,0.687,-0.02
HDL_L,0.398,0.481,0.038
HDL_P,0.463,0.546,0.031
HDL_PL,0.829,0.869,0.01
HDL_PL_pct,0.0,0.0,-0.209
HDL_TG,0.064,0.102,-0.074
HDL_TG_pct,0.053,0.087,-0.08
HDL_size,0.049,0.081,0.088
His,0.555,0.632,-0.024
IDL_C,0.0,0.0,0.177
IDL_CE,0.0,0.0,0.172
IDL_CE_pct,0.003,0.007,0.121
IDL_CE_pct_C,0.225,0.298,-0.048
IDL_C_pct,0.0,0.0,0.157
IDL_FC,0.0,0.0,0.186
IDL_FC_by_CE,0.223,0.295,0.049
IDL_FC_pct,0.0,0.001,0.149
IDL_FC_pct_C,0.215,0.286,0.049
IDL_L,0.0,0.0,0.166
IDL_P,0.0,0.001,0.148
IDL_PL,0.0,0.0,0.175
IDL_PL_pct,0.983,0.988,0.001
IDL_TG,0.255,0.331,-0.046
IDL_TG_pct,0.0,0.0,-0.195
Ile,0.001,0.002,-0.138
LA,0.0,0.001,0.147
LA_pct,0.0,0.0,0.262
LDL_C,0.0,0.001,0.141
LDL_CE,0.001,0.004,0.128
LDL_CE_pct,0.239,0.313,0.047
LDL_CE_pct_C,0.001,0.002,-0.141
LDL_C_pct,0.0,0.0,0.204
LDL_FC,0.0,0.0,0.173
LDL_FC_by_CE,0.0,0.002,0.142
LDL_FC_pct,0.0,0.0,0.176
LDL_FC_pct_C,0.0,0.001,0.144
LDL_L,0.001,0.003,0.131
LDL_P,0.0,0.002,0.138
LDL_PL,0.001,0.002,0.136
LDL_PL_pct,0.875,0.905,-0.006
LDL_TG,0.183,0.25,-0.053
LDL_TG_pct,0.0,0.0,-0.191
LDL_size,0.02,0.037,0.095
L_HDL_C,0.011,0.023,0.114
L_HDL_CE,0.009,0.018,0.118
L_HDL_CE_pct,0.0,0.001,0.15
L_HDL_CE_pct_C,0.005,0.011,0.111
L_HDL_C_pct,0.0,0.001,0.146
L_HDL_FC,0.027,0.049,0.1
L_HDL_FC_by_CE,0.006,0.013,-0.109
L_HDL_FC_pct,0.119,0.172,0.065
L_HDL_FC_pct_C,0.009,0.018,-0.104
L_HDL_L,0.048,0.08,0.09
L_HDL_P,0.015,0.03,0.11
L_HDL_PL,0.154,0.215,0.065
L_HDL_PL_pct,0.0,0.0,-0.212
L_HDL_TG,0.93,0.948,-0.004
L_HDL_TG_pct,0.184,0.251,-0.055
L_LDL_C,0.0,0.0,0.153
L_LDL_CE,0.0,0.001,0.142
L_LDL_CE_pct,0.308,0.388,0.04
L_LDL_CE_pct_C,0.0,0.0,-0.167
L_LDL_C_pct,0.0,0.0,0.187
L_LDL_FC,0.0,0.0,0.182
L_LDL_FC_by_CE,0.0,0.0,0.168
L_LDL_FC_pct,0.0,0.0,0.2
L_LDL_FC_pct_C,0.0,0.0,0.17
L_LDL_L,0.0,0.001,0.145
L_LDL_P,0.0,0.001,0.147
L_LDL_PL,0.0,0.001,0.151
L_LDL_PL_pct,0.511,0.591,0.026
L_LDL_TG,0.225,0.298,-0.049
L_LDL_TG_pct,0.0,0.0,-0.197
L_VLDL_C,0.878,0.907,0.006
L_VLDL_CE,0.326,0.408,0.04
L_VLDL_CE_pct,0.0,0.0,0.159
L_VLDL_CE_pct_C,0.0,0.0,0.187
L_VLDL_C_pct,0.002,0.005,0.125
L_VLDL_FC,0.516,0.596,-0.027
L_VLDL_FC_by_CE,0.0,0.0,-0.187
L_VLDL_FC_pct,0.613,0.685,0.02
L_VLDL_FC_pct_C,0.0,0.0,-0.181
L_VLDL_L,0.394,0.477,-0.035
L_VLDL_P,0.32,0.401,-0.041
L_VLDL_PL,0.342,0.424,-0.039
L_VLDL_PL_pct,0.559,0.636,-0.024
L_VLDL_TG,0.176,0.242,-0.055
L_VLDL_TG_pct,0.063,0.101,-0.074
Lactate,0.165,0.229,0.056
Leu,0.008,0.017,-0.11
MUFA,0.111,0.163,-0.064
MUFA_pct,0.002,0.005,-0.129
M_HDL_C,0.798,0.843,0.011
M_HDL_CE,0.819,0.861,0.01
M_HDL_CE_pct,0.021,0.04,0.093
M_HDL_CE_pct_C,0.673,0.738,-0.018
M_HDL_C_pct,0.01,0.021,0.106
M_HDL_FC,0.714,0.774,0.016
M_HDL_FC_by_CE,0.667,0.733,0.018
M_HDL_FC_pct,0.016,0.03,0.108
M_HDL_FC_pct_C,0.659,0.726,0.019
M_HDL_L,0.591,0.666,-0.023
M_HDL_P,0.87,0.901,0.007
M_HDL_PL,0.278,0.356,-0.047
M_HDL_PL_pct,0.0,0.0,-0.16
M_HDL_TG,0.03,0.053,-0.086
M_HDL_TG_pct,0.108,0.159,-0.066
M_LDL_C,0.005,0.011,0.112
M_LDL_CE,0.016,0.031,0.096
M_LDL_CE_pct,0.751,0.805,0.013
M_LDL_CE_pct_C,0.013,0.026,-0.101
M_LDL_C_pct,0.0,0.0,0.177
M_LDL_FC,0.0,0.001,0.15
M_LDL_FC_by_CE,0.013,0.025,0.102
M_LDL_FC_pct,0.001,0.002,0.139
M_LDL_FC_pct_C,0.012,0.024,0.102
M_LDL_L,0.01,0.02,0.103
M_LDL_P,0.005,0.011,0.113
M_LDL_PL,0.009,0.02,0.103
M_LDL_PL_pct,0.558,0.635,-0.023
M_LDL_TG,0.149,0.21,-0.058
M_LDL_TG_pct,0.0,0.0,-0.179
M_VLDL_C,0.0,0.0,0.169
M_VLDL_CE,0.0,0.0,0.203
M_VLDL_CE_pct,0.0,0.0,0.213
M_VLDL_CE_pct_C,0.0,0.0,0.21
M_VLDL_C_pct,0.0,0.0,0.212
M_VLDL_FC,0.002,0.006,0.121
M_VLDL_FC_by_CE,0.001,0.002,-0.137
M_VLDL_FC_pct,0.0,0.0,0.211
M_VLDL_FC_pct_C,0.0,0.0,-0.208
M_VLDL_L,0.151,0.212,0.057
M_VLDL_P,0.031,0.055,0.086
M_VLDL_PL,0.016,0.03,0.096
M_VLDL_PL_pct,0.0,0.0,0.206
M_VLDL_TG,0.403,0.486,-0.034
M_VLDL_TG_pct,0.0,0.0,-0.206
Omega_3,0.068,0.108,-0.076
Omega_3_pct,0.047,0.078,-0.082
Omega_3_pct_PUFA,0.003,0.007,-0.124
Omega_6,0.007,0.016,0.109
Omega_6_by_Omega_3,0.007,0.016,0.11
Omega_6_pct,0.0,0.0,0.183
Omega_6_pct_PUFA,0.002,0.004,0.13
PUFA,0.087,0.132,0.07
PUFA_by_MUFA,0.001,0.003,0.132
PUFA_pct,0.001,0.002,0.141
Phe,0.072,0.112,-0.071
Phosphatidylc,0.169,0.234,0.059
Phosphoglyc,0.388,0.471,0.037
Pyruvate,0.516,0.596,0.027
Remnant_C,0.001,0.002,0.137
SFA,0.398,0.482,-0.034
SFA_pct,0.048,0.08,-0.078
S_HDL_C,0.612,0.684,-0.02
S_HDL_CE,0.573,0.649,-0.022
S_HDL_CE_pct,0.038,0.064,0.083
S_HDL_CE_pct_C,0.579,0.655,-0.023
S_HDL_C_pct,0.002,0.005,0.123
S_HDL_FC,0.796,0.842,-0.011
S_HDL_FC_by_CE,0.578,0.654,0.023
S_HDL_FC_pct,0.0,0.001,0.148
S_HDL_FC_pct_C,0.574,0.65,0.023
S_HDL_L,0.097,0.144,-0.066
S_HDL_P,0.556,0.633,-0.023
S_HDL_PL,0.047,0.077,-0.08
S_HDL_PL_pct,0.018,0.035,-0.098
S_HDL_TG,0.009,0.018,-0.107
S_HDL_TG_pct,0.028,0.05,-0.091
S_LDL_C,0.001,0.004,0.127
S_LDL_CE,0.006,0.012,0.11
S_LDL_CE_pct,0.507,0.587,0.026
S_LDL_CE_pct_C,0.029,0.051,-0.088
S_LDL_C_pct,0.0,0.0,0.154
S_LDL_FC,0.0,0.0,0.16
S_LDL_FC_by_CE,0.028,0.05,0.088
S_LDL_FC_pct,0.002,0.005,0.123
S_LDL_FC_pct_C,0.027,0.048,0.089
S_LDL_L,0.003,0.007,0.117
S_LDL_P,0.002,0.005,0.124
S_LDL_PL,0.001,0.004,0.127
S_LDL_PL_pct,0.844,0.881,-0.008
S_LDL_TG,0.134,0.191,-0.06
S_LDL_TG_pct,0.0,0.0,-0.164
S_VLDL_C,0.012,0.024,0.1
S_VLDL_CE,0.032,0.056,0.086
S_VLDL_CE_pct,0.0,0.0,0.162
S_VLDL_CE_pct_C,0.004,0.01,-0.119
S_VLDL_C_pct,0.0,0.0,0.196
S_VLDL_FC,0.002,0.005,0.124
S_VLDL_FC_by_CE,0.005,0.011,0.116
S_VLDL_FC_pct,0.0,0.0,0.211
S_VLDL_FC_pct_C,0.003,0.008,0.123
S_VLDL_L,0.46,0.543,0.03
S_VLDL_P,0.618,0.69,0.02
S_VLDL_PL,0.035,0.061,0.084
S_VLDL_PL_pct,0.0,0.0,0.203
S_VLDL_TG,0.097,0.145,-0.067
S_VLDL_TG_pct,0.0,0.0,-0.195
Sphingomyelins,0.002,0.006,0.131
TG_by_PG,0.033,0.058,-0.09
Total_BCAA,0.001,0.004,-0.131
Total_C,0.0,0.0,0.159
Total_CE,0.0,0.0,0.16
Total_CE_pct,0.0,0.0,0.177
Total_CE_pct_C,0.382,0.465,-0.036
Total_C_pct,0.0,0.0,0.192
Total_FA,0.751,0.805,-0.013
Total_FC,0.0,0.001,0.153
Total_FC_by_CE,0.38,0.464,0.036
Total_FC_pct,0.0,0.0,0.21
Total_FC_pct_C,0.373,0.456,0.036
Total_L,0.031,0.055,0.087
Total_P,0.207,0.277,0.054
Total_PL,0.039,0.066,0.087
Total_PL_pct,0.177,0.243,-0.056
Total_TG,0.092,0.138,-0.068
