met,PValue,adjPVal,logFC
Acetate,0.265,0.342,-0.045
Acetoacetate,0.044,0.074,-0.081
Acetone,0.773,0.823,-0.012
Ala,0.125,0.181,-0.062
Albumin,0.573,0.649,0.023
ApoA1,0.019,0.036,0.103
ApoB,0.004,0.01,0.114
ApoB_by_ApoA1,0.163,0.227,0.057
Cholines,0.007,0.014,0.117
Citrate,0.972,0.979,-0.001
Clinical_LDL_C,0.0,0.001,0.15
Creatinine,0.019,0.036,-0.11
DHA,0.41,0.493,0.035
DHA_pct,0.348,0.43,0.039
Gln,0.148,0.208,0.058
Glucose,0.0,0.0,-0.192
Gly,0.02,0.038,0.098
GlycA,0.0,0.0,-0.159
HDL_C,0.0,0.001,0.17
HDL_CE,0.0,0.001,0.169
HDL_CE_pct,0.0,0.0,0.178
HDL_CE_pct_C,0.53,0.609,0.025
HDL_C_pct,0.0,0.0,0.206
HDL_FC,0.0,0.001,0.166
HDL_FC_by_CE,0.54,0.619,-0.025
HDL_FC_pct,0.0,0.0,0.217
HDL_FC_pct_C,0.566,0.643,-0.023
HDL_L,0.006,0.013,0.124
HDL_P,0.022,0.04,0.099
HDL_PL,0.041,0.069,0.091
HDL_PL_pct,0.0,0.0,-0.26
HDL_TG,0.024,0.043,-0.091
HDL_TG_pct,0.001,0.002,-0.141
HDL_size,0.0,0.001,0.168
His,0.491,0.572,0.028
IDL_C,0.0,0.0,0.177
IDL_CE,0.0,0.0,0.175
IDL_CE_pct,0.0,0.0,0.156
IDL_CE_pct_C,0.988,0.992,-0.001
IDL_C_pct,0.0,0.0,0.177
IDL_FC,0.0,0.0,0.177
IDL_FC_by_CE,0.984,0.988,0.001
IDL_FC_pct,0.002,0.004,0.126
IDL_FC_pct_C,0.964,0.974,0.002
IDL_L,0.0,0.0,0.163
IDL_P,0.002,0.005,0.125
IDL_PL,0.0,0.0,0.166
IDL_PL_pct,0.305,0.385,-0.041
IDL_TG,0.179,0.245,-0.054
IDL_TG_pct,0.0,0.0,-0.208
Ile,0.003,0.007,-0.122
LA,0.0,0.001,0.15
LA_pct,0.0,0.0,0.261
LDL_C,0.0,0.001,0.142
LDL_CE,0.001,0.004,0.128
LDL_CE_pct,0.1,0.149,0.066
LDL_CE_pct_C,0.0,0.001,-0.156
LDL_C_pct,0.0,0.0,0.24
LDL_FC,0.0,0.0,0.175
LDL_FC_by_CE,0.0,0.001,0.156
LDL_FC_pct,0.0,0.0,0.196
LDL_FC_pct_C,0.0,0.001,0.156
LDL_L,0.001,0.003,0.129
