met,PValue,adjPVal,logFC
Acetate,0.736,0.792,-0.017
Acetoacetate,0.088,0.134,-0.084
Acetone,0.937,0.953,-0.004
Ala,0.0,0.0,-0.203
Albumin,0.051,0.084,0.097
ApoA1,0.841,0.878,-0.011
ApoB,0.0,0.0,0.194
ApoB_by_ApoA1,0.001,0.003,0.166
Cholines,0.376,0.458,0.047
Citrate,0.977,0.983,0.001
Clinical_LDL_C,0.0,0.0,0.248
Creatinine,0.89,0.917,0.008
DHA,0.761,0.813,-0.016
DHA_pct,0.586,0.661,0.028
Gln,0.001,0.002,0.17
Glucose,0.0,0.0,-0.21
Gly,0.0,0.001,0.187
GlycA,0.0,0.0,-0.206
HDL_C,0.101,0.151,0.091
HDL_CE,0.076,0.118,0.098
HDL_CE_pct,0.0,0.0,0.279
HDL_CE_pct_C,0.016,0.031,0.12
HDL_C_pct,0.0,0.0,0.299
HDL_FC,0.265,0.342,0.063
HDL_FC_by_CE,0.016,0.032,-0.12
HDL_FC_pct,0.0,0.0,0.222
HDL_FC_pct_C,0.017,0.033,-0.119
HDL_L,0.949,0.962,0.004
HDL_P,0.81,0.853,0.013
HDL_PL,0.387,0.47,-0.048
HDL_PL_pct,0.0,0.0,-0.378
HDL_TG,0.0,0.0,-0.201
HDL_TG_pct,0.0,0.001,-0.194
HDL_size,0.07,0.109,0.101
His,0.039,0.066,0.103
IDL_C,0.0,0.0,0.269
IDL_CE,0.0,0.0,0.263
IDL_CE_pct,0.0,0.0,0.26
IDL_CE_pct_C,0.232,0.305,-0.059
IDL_C_pct,0.0,0.0,0.319
IDL_FC,0.0,0.0,0.281
IDL_FC_by_CE,0.229,0.302,0.06
IDL_FC_pct,0.0,0.0,0.275
IDL_FC_pct_C,0.219,0.292,0.061
IDL_L,0.0,0.0,0.239
IDL_P,0.0,0.0,0.219
IDL_PL,0.0,0.0,0.239
IDL_PL_pct,0.132,0.189,-0.074
IDL_TG,0.004,0.009,-0.144
IDL_TG_pct,0.0,0.0,-0.368
Ile,0.044,0.074,-0.101
LA,0.004,0.009,0.144
LA_pct,0.0,0.0,0.371
LDL_C,0.0,0.0,0.217
LDL_CE,0.0,0.0,0.19
LDL_CE_pct,0.418,0.501,0.04
LDL_CE_pct_C,0.0,0.0,-0.289
LDL_C_pct,0.0,0.0,0.359
LDL_FC,0.0,0.0,0.279
LDL_FC_by_CE,0.0,0.0,0.289
LDL_FC_pct,0.0,0.0,0.34
LDL_FC_pct_C,0.0,0.0,0.29
LDL_L,0.0,0.0,0.197
LDL_P,0.0,0.0,0.207
LDL_PL,0.0,0.0,0.211
LDL_PL_pct,0.175,0.241,0.068
LDL_TG,0.003,0.007,-0.15
LDL_TG_pct,0.0,0.0,-0.371
LDL_size,0.001,0.003,0.169
L_HDL_C,0.01,0.02,0.145
L_HDL_CE,0.006,0.013,0.154
L_HDL_CE_pct,0.0,0.0,0.297
L_HDL_CE_pct_C,0.0,0.0,0.208
L_HDL_C_pct,0.0,0.0,0.284
L_HDL_FC,0.049,0.081,0.111
L_HDL_FC_by_CE,0.0,0.0,-0.201
L_HDL_FC_pct,0.037,0.063,0.109
L_HDL_FC_pct_C,0.0,0.0,-0.194
L_HDL_L,0.102,0.152,0.092
L_HDL_P,0.029,0.051,0.124
L_HDL_PL,0.391,0.474,0.048
L_HDL_PL_pct,0.0,0.0,-0.368
L_HDL_TG,0.028,0.05,-0.113
L_HDL_TG_pct,0.003,0.007,-0.154
L_LDL_C,0.0,0.0,0.234
L_LDL_CE,0.0,0.0,0.212
L_LDL_CE_pct,0.272,0.35,0.054
L_LDL_CE_pct_C,0.0,0.0,-0.32
L_LDL_C_pct,0.0,0.0,0.334
L_LDL_FC,0.0,0.0,0.289
L_LDL_FC_by_CE,0.0,0.0,0.321
L_LDL_FC_pct,0.0,0.0,0.374
L_LDL_FC_pct_C,0.0,0.0,0.323
L_LDL_L,0.0,0.0,0.216
L_LDL_P,0.0,0.0,0.222
L_LDL_PL,0.0,0.0,0.232
L_LDL_PL_pct,0.081,0.124,0.087
L_LDL_TG,0.005,0.011,-0.14
L_LDL_TG_pct,0.0,0.0,-0.372
L_VLDL_C,0.541,0.62,-0.031
L_VLDL_CE,0.609,0.681,0.026
L_VLDL_CE_pct,0.0,0.0,0.297
L_VLDL_CE_pct_C,0.0,0.0,0.356
L_VLDL_C_pct,0.0,0.0,0.227
L_VLDL_FC,0.09,0.136,-0.086
L_VLDL_FC_by_CE,0.0,0.0,-0.356
L_VLDL_FC_pct,0.696,0.758,0.019
L_VLDL_FC_pct_C,0.0,0.0,-0.348
L_VLDL_L,0.048,0.079,-0.101
L_VLDL_P,0.035,0.06,-0.108
L_VLDL_PL,0.035,0.061,-0.107
L_VLDL_PL_pct,0.44,0.523,-0.039
L_VLDL_TG,0.01,0.02,-0.132
L_VLDL_TG_pct,0.025,0.046,-0.11
Lactate,0.004,0.009,-0.147
Leu,0.226,0.299,-0.063
MUFA,0.001,0.003,-0.164
MUFA_pct,0.0,0.0,-0.261
M_HDL_C,0.871,0.902,-0.009
M_HDL_CE,0.909,0.931,-0.006
M_HDL_CE_pct,0.0,0.0,0.232
M_HDL_CE_pct_C,0.356,0.438,0.049
M_HDL_C_pct,0.0,0.0,0.242
M_HDL_FC,0.727,0.784,-0.019
M_HDL_FC_by_CE,0.363,0.445,-0.048
M_HDL_FC_pct,0.003,0.008,0.164
M_HDL_FC_pct_C,0.37,0.453,-0.048
M_HDL_L,0.117,0.17,-0.084
M_HDL_P,0.476,0.558,-0.039
M_HDL_PL,0.017,0.032,-0.128
M_HDL_PL_pct,0.0,0.0,-0.302
M_HDL_TG,0.0,0.0,-0.217
M_HDL_TG_pct,0.0,0.001,-0.181
M_LDL_C,0.0,0.001,0.174
M_LDL_CE,0.004,0.009,0.143
M_LDL_CE_pct,0.866,0.898,-0.008
M_LDL_CE_pct_C,0.0,0.0,-0.212
M_LDL_C_pct,0.0,0.0,0.31
M_LDL_FC,0.0,0.0,0.247
M_LDL_FC_by_CE,0.0,0.0,0.212
M_LDL_FC_pct,0.0,0.0,0.276
M_LDL_FC_pct_C,0.0,0.0,0.212
M_LDL_L,0.002,0.004,0.156
M_LDL_P,0.0,0.001,0.173
M_LDL_PL,0.001,0.003,0.163
M_LDL_PL_pct,0.562,0.639,0.029
M_LDL_TG,0.002,0.005,-0.155
M_LDL_TG_pct,0.0,0.0,-0.358
M_VLDL_C,0.0,0.0,0.244
M_VLDL_CE,0.0,0.0,0.303
M_VLDL_CE_pct,0.0,0.0,0.367
M_VLDL_CE_pct_C,0.0,0.0,0.331
M_VLDL_C_pct,0.0,0.0,0.368
M_VLDL_FC,0.001,0.004,0.158
M_VLDL_FC_by_CE,0.002,0.005,-0.155
M_VLDL_FC_pct,0.0,0.0,0.356
M_VLDL_FC_pct_C,0.0,0.0,-0.356
M_VLDL_L,0.294,0.373,0.052
M_VLDL_P,0.038,0.064,0.103
M_VLDL_PL,0.02,0.037,0.115
M_VLDL_PL_pct,0.0,0.0,0.335
M_VLDL_TG,0.058,0.093,-0.096
M_VLDL_TG_pct,0.0,0.0,-0.348
Omega_3,0.07,0.109,-0.093
Omega_3_pct,0.231,0.304,-0.061
Omega_3_pct_PUFA,0.005,0.011,-0.143
Omega_6,0.037,0.064,0.105
Omega_6_by_Omega_3,0.011,0.023,0.129
Omega_6_pct,0.0,0.0,0.323
Omega_6_pct_PUFA,0.004,0.009,0.148
PUFA,0.221,0.293,0.062
PUFA_by_MUFA,0.0,0.0,0.276
PUFA_pct,0.0,0.0,0.287
Phe,0.154,0.215,-0.07
Phosphatidylc,0.751,0.804,0.017
Phosphoglyc,0.854,0.888,-0.01
Pyruvate,0.064,0.102,-0.094
Remnant_C,0.0,0.001,0.181
SFA,0.016,0.03,-0.121
SFA_pct,0.0,0.001,-0.174
S_HDL_C,0.631,0.701,-0.024
S_HDL_CE,0.774,0.823,-0.014
S_HDL_CE_pct,0.0,0.0,0.231
S_HDL_CE_pct_C,0.358,0.44,0.047
S_HDL_C_pct,0.0,0.0,0.287
S_HDL_FC,0.316,0.397,-0.051
S_HDL_FC_by_CE,0.351,0.433,-0.048
S_HDL_FC_pct,0.0,0.0,0.207
S_HDL_FC_pct_C,0.323,0.404,-0.051
S_HDL_L,0.009,0.02,-0.129
S_HDL_P,0.482,0.564,-0.035
S_HDL_PL,0.001,0.003,-0.162
S_HDL_PL_pct,0.0,0.0,-0.23
S_HDL_TG,0.0,0.0,-0.22
S_HDL_TG_pct,0.0,0.0,-0.201
S_LDL_C,0.0,0.0,0.196
S_LDL_CE,0.001,0.004,0.158
S_LDL_CE_pct,0.765,0.816,-0.015
S_LDL_CE_pct_C,0.0,0.0,-0.22
S_LDL_C_pct,0.0,0.0,0.259
S_LDL_FC,0.0,0.0,0.277
S_LDL_FC_by_CE,0.0,0.0,0.219
S_LDL_FC_pct,0.0,0.0,0.272
S_LDL_FC_pct_C,0.0,0.0,0.216
S_LDL_L,0.0,0.001,0.177
S_LDL_P,0.001,0.002,0.165
S_LDL_PL,0.0,0.0,0.203
S_LDL_PL_pct,0.402,0.485,0.042
S_LDL_TG,0.001,0.002,-0.17
S_LDL_TG_pct,0.0,0.0,-0.346
S_VLDL_C,0.011,0.023,0.126
S_VLDL_CE,0.04,0.068,0.102
S_VLDL_CE_pct,0.0,0.0,0.309
S_VLDL_CE_pct_C,0.0,0.001,-0.182
S_VLDL_C_pct,0.0,0.0,0.36
S_VLDL_FC,0.001,0.002,0.166
S_VLDL_FC_by_CE,0.001,0.002,0.176
S_VLDL_FC_pct,0.0,0.0,0.376
S_VLDL_FC_pct_C,0.0,0.001,0.196
S_VLDL_L,0.959,0.97,-0.003
S_VLDL_P,0.896,0.921,-0.007
S_VLDL_PL,0.058,0.093,0.094
S_VLDL_PL_pct,0.0,0.0,0.368
S_VLDL_TG,0.001,0.002,-0.169
S_VLDL_TG_pct,0.0,0.0,-0.361
Sphingomyelins,0.0,0.001,0.187
TG_by_PG,0.0,0.0,-0.206
Total_BCAA,0.077,0.118,-0.09
Total_C,0.0,0.0,0.217
Total_CE,0.0,0.0,0.222
Total_CE_pct,0.0,0.0,0.354
Total_CE_pct_C,0.785,0.833,-0.014
Total_C_pct,0.0,0.0,0.374
Total_FA,0.096,0.144,-0.083
Total_FC,0.0,0.0,0.204
Total_FC_by_CE,0.777,0.826,0.014
Total_FC_pct,0.0,0.0,0.386
Total_FC_pct_C,0.739,0.794,0.017
Total_L,0.136,0.194,0.075
Total_P,0.394,0.477,0.045
Total_PL,0.242,0.317,0.061
Total_PL_pct,0.123,0.178,-0.08
Total_TG,0.0,0.001,-0.179
Total_TG_pct,0.0,0.0,-0.274
Tyr,0.123,0.178,-0.077
Unsaturation,0.0,0.002,0.18
VLDL_C,0.087,0.132,0.085
VLDL_CE,0.009,0.018,0.13
VLDL_CE_pct,0.0,0.0,0.348
VLDL_CE_pct_C,0.0,0.0,0.331
VLDL_C_pct,0.0,0.0,0.352
VLDL_FC,0.661,0.728,0.022
VLDL_FC_by_CE,0.0,0.0,-0.331
VLDL_FC_pct,0.0,0.0,0.358
VLDL_FC_pct_C,0.0,0.0,-0.328
VLDL_L,0.163,0.227,-0.07
VLDL_P,0.519,0.599,0.032
VLDL_PL,0.645,0.714,-0.023
VLDL_PL_pct,0.0,0.0,0.307
VLDL_TG,0.001,0.002,-0.171
VLDL_TG_pct,0.0,0.0,-0.336
VLDL_size,0.001,0.003,-0.17
Val,0.062,0.098,-0.095
XL_HDL_C,0.0,0.0,0.212
XL_HDL_CE,0.0,0.001,0.21
XL_HDL_CE_pct,0.0,0.0,0.212
XL_HDL_CE_pct_C,0.021,0.039,0.123
XL_HDL_C_pct,0.006,0.012,0.146
XL_HDL_FC,0.0,0.0,0.207
XL_HDL_FC_by_CE,0.506,0.587,-0.033
XL_HDL_FC_pct,0.551,0.629,-0.033
XL_HDL_FC_pct_C,0.01,0.021,-0.14
XL_HDL_L,0.002,0.005,0.171
XL_HDL_P,0.001,0.002,0.184
XL_HDL_PL,0.01,0.021,0.141
XL_HDL_PL_pct,0.528,0.607,-0.033
XL_HDL_TG,0.072,0.112,-0.09
XL_HDL_TG_pct,0.0,0.001,-0.19
XL_VLDL_C,0.373,0.456,-0.045
XL_VLDL_CE,0.839,0.876,0.01
XL_VLDL_CE_pct,0.0,0.0,0.29
XL_VLDL_CE_pct_C,0.0,0.0,0.304
XL_VLDL_C_pct,0.0,0.0,0.284
XL_VLDL_FC,0.042,0.071,-0.103
XL_VLDL_FC_by_CE,0.0,0.0,-0.302
XL_VLDL_FC_pct,0.0,0.0,0.222
XL_VLDL_FC_pct_C,0.0,0.0,-0.277
XL_VLDL_L,0.003,0.008,-0.15
XL_VLDL_P,0.004,0.01,-0.146
XL_VLDL_PL,0.015,0.03,-0.124
XL_VLDL_PL_pct,0.22,0.292,0.061
XL_VLDL_TG,0.0,0.001,-0.194
XL_VLDL_TG_pct,0.0,0.0,-0.243
XS_VLDL_C,0.0,0.001,0.194
XS_VLDL_CE,0.0,0.0,0.22
XS_VLDL_CE_pct,0.0,0.0,0.363
XS_VLDL_CE_pct_C,0.0,0.0,0.316
XS_VLDL_C_pct,0.0,0.0,0.372
XS_VLDL_FC,0.011,0.023,0.127
XS_VLDL_FC_by_CE,0.0,0.0,-0.316
XS_VLDL_FC_pct,0.0,0.0,0.337
XS_VLDL_FC_pct_C,0.0,0.0,-0.316
XS_VLDL_L,0.099,0.148,0.083
XS_VLDL_P,0.029,0.052,0.109
XS_VLDL_PL,0.222,0.295,0.061
XS_VLDL_PL_pct,0.0,0.002,-0.176
XS_VLDL_TG,0.001,0.002,-0.168
XS_VLDL_TG_pct,0.0,0.0,-0.371
XXL_VLDL_C,0.0,0.001,-0.183
XXL_VLDL_CE,0.002,0.004,-0.161
XXL_VLDL_CE_pct,0.008,0.017,0.131
XXL_VLDL_CE_pct_C,0.02,0.038,0.114
XXL_VLDL_C_pct,0.024,0.044,0.112
XXL_VLDL_FC,0.0,0.0,-0.206
XXL_VLDL_FC_by_CE,0.031,0.055,-0.106
XXL_VLDL_FC_pct,0.228,0.301,0.06
XXL_VLDL_FC_pct_C,0.014,0.027,-0.122
XXL_VLDL_L,0.0,0.0,-0.212
XXL_VLDL_P,0.0,0.0,-0.207
XXL_VLDL_PL,0.0,0.0,-0.219
XXL_VLDL_PL_pct,0.061,0.098,-0.093
XXL_VLDL_TG,0.0,0.0,-0.212
XXL_VLDL_TG_pct,0.558,0.635,-0.029
bOHbutyrate,0.91,0.932,-0.006
non_HDL_C,0.0,0.0,0.202
