met,PValue,adjPVal,logFC
Acetate,0.065,0.103,-0.084
Acetoacetate,0.001,0.003,-0.149
Acetone,0.186,0.254,-0.061
Ala,0.993,0.995,0.0
Albumin,0.45,0.532,0.035
ApoA1,0.865,0.897,-0.009
ApoB,0.001,0.002,0.153
ApoB_by_ApoA1,0.002,0.006,0.142
Cholines,0.265,0.342,0.055
Citrate,0.537,0.616,0.029
Clinical_LDL_C,0.0,0.0,0.179
Creatinine,0.207,0.278,-0.068
DHA,0.363,0.446,-0.044
DHA_pct,0.391,0.474,-0.041
Gln,0.054,0.088,0.089
Glucose,0.0,0.0,-0.248
Gly,0.007,0.015,0.132
GlycA,0.021,0.039,-0.107
HDL_C,0.414,0.497,0.042
HDL_CE,0.375,0.458,0.045
HDL_CE_pct,0.002,0.006,0.142
HDL_CE_pct_C,0.241,0.316,0.054
HDL_C_pct,0.001,0.003,0.155
HDL_FC,0.58,0.655,0.029
HDL_FC_by_CE,0.247,0.322,-0.054
HDL_FC_pct,0.01,0.02,0.128
HDL_FC_pct_C,0.262,0.339,-0.052
HDL_L,0.921,0.941,-0.005
HDL_P,0.686,0.749,0.02
HDL_PL,0.495,0.576,-0.035
HDL_PL_pct,0.0,0.0,-0.221
HDL_TG,0.034,0.059,-0.098
HDL_TG_pct,0.078,0.12,-0.084
HDL_size,0.71,0.77,0.019
His,0.504,0.585,0.031
IDL_C,0.0,0.0,0.183
IDL_CE,0.0,0.0,0.181
IDL_CE_pct,0.001,0.002,0.161
IDL_CE_pct_C,0.918,0.938,0.005
IDL_C_pct,0.0,0.0,0.181
IDL_FC,0.0,0.0,0.184
IDL_FC_by_CE,0.923,0.942,-0.004
IDL_FC_pct,0.006,0.014,0.125
IDL_FC_pct_C,0.943,0.958,-0.003
IDL_L,0.0,0.001,0.169
IDL_P,0.001,0.003,0.149
IDL_PL,0.0,0.001,0.17
IDL_PL_pct,0.324,0.405,-0.045
IDL_TG,0.265,0.342,-0.051
IDL_TG_pct,0.0,0.0,-0.206
Ile,0.001,0.003,-0.154
LA,0.001,0.002,0.157
LA_pct,0.0,0.0,0.286
LDL_C,0.0,0.001,0.164
LDL_CE,0.001,0.003,0.151
LDL_CE_pct,0.225,0.298,0.055
LDL_CE_pct_C,0.002,0.005,-0.146
LDL_C_pct,0.0,0.0,0.219
LDL_FC,0.0,0.0,0.196
LDL_FC_by_CE,0.002,0.005,0.147
LDL_FC_pct,0.0,0.0,0.184
LDL_FC_pct_C,0.002,0.004,0.148
LDL_L,0.001,0.002,0.154
LDL_P,0.001,0.002,0.157
LDL_PL,0.0,0.001,0.162
LDL_PL_pct,0.735,0.791,0.016
LDL_TG,0.268,0.346,-0.051
LDL_TG_pct,0.0,0.0,-0.214
LDL_size,0.0,0.001,0.166
L_HDL_C,0.231,0.305,0.062
L_HDL_CE,0.192,0.26,0.068
L_HDL_CE_pct,0.001,0.002,0.161
L_HDL_CE_pct_C,0.009,0.019,0.119
L_HDL_C_pct,0.001,0.003,0.154
L_HDL_FC,0.404,0.487,0.044
L_HDL_FC_by_CE,0.015,0.029,-0.111
L_HDL_FC_pct,0.182,0.249,0.065
L_HDL_FC_pct_C,0.027,0.048,-0.102
L_HDL_L,0.542,0.62,0.032
L_HDL_P,0.292,0.371,0.055
L_HDL_PL,0.9,0.924,0.007
L_HDL_PL_pct,0.0,0.0,-0.202
L_HDL_TG,0.21,0.28,-0.06
L_HDL_TG_pct,0.186,0.253,-0.063
L_LDL_C,0.0,0.001,0.175
L_LDL_CE,0.0,0.001,0.166
L_LDL_CE_pct,0.037,0.063,0.095
L_LDL_CE_pct_C,0.002,0.006,-0.143
L_LDL_C_pct,0.0,0.0,0.222
L_LDL_FC,0.0,0.0,0.198
L_LDL_FC_by_CE,0.002,0.006,0.144
L_LDL_FC_pct,0.0,0.0,0.192
L_LDL_FC_pct_C,0.002,0.005,0.146
L_LDL_L,0.0,0.001,0.165
L_LDL_P,0.0,0.0,0.177
L_LDL_PL,0.0,0.001,0.169
L_LDL_PL_pct,0.969,0.977,0.002
L_LDL_TG,0.302,0.382,-0.048
L_LDL_TG_pct,0.0,0.0,-0.218
L_VLDL_C,0.645,0.714,0.022
L_VLDL_CE,0.238,0.312,0.055
L_VLDL_CE_pct,0.003,0.007,0.139
L_VLDL_CE_pct_C,0.0,0.0,0.19
L_VLDL_C_pct,0.036,0.062,0.097
L_VLDL_FC,0.811,0.854,-0.011
L_VLDL_FC_by_CE,0.0,0.0,-0.192
L_VLDL_FC_pct,0.698,0.76,-0.018
L_VLDL_FC_pct_C,0.0,0.001,-0.185
L_VLDL_L,0.716,0.775,-0.017
L_VLDL_P,0.597,0.671,-0.025
L_VLDL_PL,0.613,0.685,-0.024
L_VLDL_PL_pct,0.686,0.75,-0.019
L_VLDL_TG,0.459,0.541,-0.035
L_VLDL_TG_pct,0.375,0.458,-0.041
Lactate,0.037,0.063,0.098
Leu,0.052,0.085,-0.093
MUFA,0.203,0.273,-0.059
MUFA_pct,0.018,0.034,-0.112
M_HDL_C,0.765,0.817,-0.015
M_HDL_CE,0.776,0.825,-0.014
M_HDL_CE_pct,0.017,0.033,0.111
M_HDL_CE_pct_C,0.694,0.757,0.019
