met,PValue,adjPVal,logFC
Acetate,0.09,0.136,-0.071
Acetoacetate,0.007,0.015,-0.114
Acetone,0.186,0.253,-0.056
Ala,0.019,0.036,-0.099
Albumin,0.659,0.726,0.019
ApoA1,0.694,0.757,0.018
ApoB,0.0,0.0,0.175
ApoB_by_ApoA1,0.001,0.003,0.142
Cholines,0.076,0.118,0.08
Citrate,0.945,0.959,-0.003
Clinical_LDL_C,0.0,0.0,0.208
Creatinine,0.003,0.008,-0.146
DHA,0.812,0.854,-0.011
DHA_pct,0.985,0.989,0.001
Gln,0.031,0.055,0.091
Glucose,0.0,0.0,-0.235
Gly,0.004,0.009,0.129
GlycA,0.0,0.0,-0.173
HDL_C,0.044,0.073,0.095
HDL_CE,0.039,0.066,0.097
HDL_CE_pct,0.0,0.0,0.197
HDL_CE_pct_C,0.208,0.279,0.054
HDL_C_pct,0.0,0.0,0.221
HDL_FC,0.075,0.116,0.085
HDL_FC_by_CE,0.216,0.288,-0.053
HDL_FC_pct,0.0,0.0,0.206
HDL_FC_pct_C,0.235,0.309,-0.05
HDL_L,0.463,0.545,0.035
HDL_P,0.436,0.519,0.035
HDL_PL,0.934,0.951,-0.004
HDL_PL_pct,0.0,0.0,-0.289
HDL_TG,0.003,0.007,-0.127
HDL_TG_pct,0.002,0.005,-0.137
HDL_size,0.036,0.061,0.1
His,0.534,0.613,0.026
IDL_C,0.0,0.0,0.225
IDL_CE,0.0,0.0,0.223
IDL_CE_pct,0.0,0.0,0.194
IDL_CE_pct_C,0.925,0.944,-0.004
IDL_C_pct,0.0,0.0,0.221
IDL_FC,0.0,0.0,0.228
IDL_FC_by_CE,0.914,0.935,0.005
IDL_FC_pct,0.0,0.0,0.161
IDL_FC_pct_C,0.872,0.902,0.007
IDL_L,0.0,0.0,0.208
IDL_P,0.0,0.0,0.19
IDL_PL,0.0,0.0,0.211
IDL_PL_pct,0.266,0.343,-0.047
IDL_TG,0.095,0.143,-0.071
IDL_TG_pct,0.0,0.0,-0.261
Ile,0.048,0.08,-0.085
LA,0.0,0.0,0.185
LA_pct,0.0,0.0,0.341
LDL_C,0.0,0.0,0.191
LDL_CE,0.0,0.0,0.174
LDL_CE_pct,0.098,0.146,0.07
LDL_CE_pct_C,0.0,0.0,-0.182
LDL_C_pct,0.0,0.0,0.274
LDL_FC,0.0,0.0,0.231
LDL_FC_by_CE,0.0,0.0,0.183
LDL_FC_pct,0.0,0.0,0.229
LDL_FC_pct_C,0.0,0.0,0.184
LDL_L,0.0,0.0,0.178
LDL_P,0.0,0.0,0.183
LDL_PL,0.0,0.0,0.182
LDL_PL_pct,0.596,0.67,-0.023
LDL_TG,0.1,0.149,-0.07
LDL_TG_pct,0.0,0.0,-0.256
LDL_size,0.0,0.001,0.158
