met,PValue,adjPVal,logFC
Acetate,0.824,0.865,-0.007
Acetoacetate,0.291,0.37,-0.036
Acetone,0.292,0.371,0.036
Ala,0.017,0.032,-0.081
Albumin,0.19,0.258,-0.044
ApoA1,0.184,0.251,0.049
ApoB,0.176,0.241,0.045
ApoB_by_ApoA1,0.645,0.714,0.016
Cholines,0.251,0.327,0.041
Citrate,0.237,0.311,0.041
Clinical_LDL_C,0.024,0.044,0.076
Creatinine,0.038,0.064,-0.082
DHA,0.116,0.169,-0.056
DHA_pct,0.503,0.584,-0.023
Gln,0.198,0.267,0.043
Glucose,0.0,0.0,-0.18
Gly,0.012,0.024,0.089
GlycA,0.0,0.0,-0.168
HDL_C,0.006,0.013,0.104
HDL_CE,0.004,0.01,0.107
HDL_CE_pct,0.0,0.0,0.155
HDL_CE_pct_C,0.066,0.104,0.062
HDL_C_pct,0.0,0.0,0.167
HDL_FC,0.017,0.033,0.091
HDL_FC_by_CE,0.068,0.107,-0.062
HDL_FC_pct,0.0,0.001,0.131
HDL_FC_pct_C,0.074,0.115,-0.061
HDL_L,0.094,0.141,0.063
HDL_P,0.241,0.315,0.042
HDL_PL,0.307,0.387,0.038
HDL_PL_pct,0.0,0.0,-0.193
HDL_TG,0.003,0.008,-0.099
HDL_TG_pct,0.0,0.001,-0.124
HDL_size,0.001,0.004,0.121
His,0.153,0.214,-0.048
IDL_C,0.005,0.01,0.098
IDL_CE,0.004,0.01,0.099
IDL_CE_pct,0.0,0.0,0.141
IDL_CE_pct_C,0.535,0.614,0.021
IDL_C_pct,0.0,0.0,0.15
IDL_FC,0.007,0.015,0.094
IDL_FC_by_CE,0.537,0.616,-0.021
IDL_FC_pct,0.008,0.017,0.089
IDL_FC_pct_C,0.543,0.621,-0.02
IDL_L,0.017,0.033,0.082
IDL_P,0.069,0.108,0.061
IDL_PL,0.017,0.033,0.083
IDL_PL_pct,0.402,0.485,-0.028
IDL_TG,0.007,0.015,-0.091
IDL_TG_pct,0.0,0.0,-0.174
Ile,0.005,0.011,-0.097
LA,0.007,0.015,0.092
LA_pct,0.0,0.0,0.236
LDL_C,0.055,0.09,0.064
LDL_CE,0.119,0.173,0.052
LDL_CE_pct,0.598,0.672,0.018
LDL_CE_pct_C,0.0,0.0,-0.142
LDL_C_pct,0.0,0.0,0.174
LDL_FC,0.005,0.011,0.095
LDL_FC_by_CE,0.0,0.0,0.142
LDL_FC_pct,0.0,0.0,0.167
LDL_FC_pct_C,0.0,0.0,0.143
LDL_L,0.111,0.163,0.054
LDL_P,0.165,0.229,0.047
LDL_PL,0.099,0.148,0.055
LDL_PL_pct,0.943,0.957,-0.002
LDL_TG,0.006,0.013,-0.093
LDL_TG_pct,0.0,0.0,-0.163
LDL_size,0.077,0.119,0.061
L_HDL_C,0.0,0.001,0.139
L_HDL_CE,0.0,0.001,0.143
L_HDL_CE_pct,0.0,0.0,0.164
L_HDL_CE_pct_C,0.001,0.003,0.11
L_HDL_C_pct,0.0,0.0,0.159
L_HDL_FC,0.001,0.004,0.122
L_HDL_FC_by_CE,0.001,0.004,-0.108
L_HDL_FC_pct,0.053,0.086,0.069
L_HDL_FC_pct_C,0.002,0.005,-0.104
L_HDL_L,0.002,0.006,0.117
L_HDL_P,0.001,0.002,0.132
L_HDL_PL,0.01,0.021,0.099
L_HDL_PL_pct,0.0,0.0,-0.177
L_HDL_TG,0.553,0.631,-0.021
L_HDL_TG_pct,0.002,0.005,-0.108
L_LDL_C,0.023,0.042,0.077
L_LDL_CE,0.05,0.082,0.066
L_LDL_CE_pct,0.36,0.443,0.031
L_LDL_CE_pct_C,0.0,0.0,-0.158
L_LDL_C_pct,0.0,0.0,0.169
L_LDL_FC,0.002,0.006,0.104
L_LDL_FC_by_CE,0.0,0.0,0.159
L_LDL_FC_pct,0.0,0.0,0.186
L_LDL_FC_pct_C,0.0,0.0,0.16
L_LDL_L,0.05,0.082,0.066
L_LDL_P,0.124,0.179,0.052
L_LDL_PL,0.041,0.07,0.069
L_LDL_PL_pct,0.743,0.798,0.011
L_LDL_TG,0.007,0.016,-0.091
L_LDL_TG_pct,0.0,0.0,-0.17
L_VLDL_C,0.089,0.135,-0.058
L_VLDL_CE,0.282,0.36,-0.037
L_VLDL_CE_pct,0.007,0.016,0.092
L_VLDL_CE_pct_C,0.0,0.0,0.154
L_VLDL_C_pct,0.133,0.19,0.051
L_VLDL_FC,0.024,0.043,-0.079
L_VLDL_FC_by_CE,0.0,0.0,-0.154
L_VLDL_FC_pct,0.142,0.202,-0.05
L_VLDL_FC_pct_C,0.0,0.0,-0.151
L_VLDL_L,0.031,0.054,-0.075
L_VLDL_P,0.019,0.036,-0.081
L_VLDL_PL,0.015,0.029,-0.084
L_VLDL_PL_pct,0.051,0.084,-0.067
L_VLDL_TG,0.028,0.05,-0.076
L_VLDL_TG_pct,0.669,0.735,0.014
Lactate,0.609,0.682,0.018
Leu,0.004,0.01,-0.1
MUFA,0.011,0.022,-0.086
MUFA_pct,0.0,0.001,-0.126
M_HDL_C,0.171,0.236,0.05
M_HDL_CE,0.163,0.227,0.051
M_HDL_CE_pct,0.0,0.0,0.135
M_HDL_CE_pct_C,0.951,0.963,0.002
M_HDL_C_pct,0.0,0.0,0.147
M_HDL_FC,0.217,0.289,0.046
M_HDL_FC_by_CE,0.95,0.963,-0.002
M_HDL_FC_pct,0.001,0.003,0.122
M_HDL_FC_pct_C,0.953,0.965,-0.002
M_HDL_L,0.761,0.813,0.011
M_HDL_P,0.341,0.423,0.035
M_HDL_PL,0.739,0.795,-0.012
M_HDL_PL_pct,0.0,0.0,-0.174
M_HDL_TG,0.001,0.004,-0.108
M_HDL_TG_pct,0.001,0.002,-0.117
M_LDL_C,0.258,0.335,0.038
M_LDL_CE,0.478,0.56,0.024
M_LDL_CE_pct,0.529,0.609,-0.021
M_LDL_CE_pct_C,0.001,0.003,-0.114
M_LDL_C_pct,0.0,0.0,0.135
M_LDL_FC,0.028,0.049,0.074
M_LDL_FC_by_CE,0.001,0.003,0.114
M_LDL_FC_pct,0.0,0.0,0.139
M_LDL_FC_pct_C,0.001,0.003,0.113
M_LDL_L,0.395,0.478,0.029
M_LDL_P,0.319,0.4,0.033
M_LDL_PL,0.391,0.475,0.029
M_LDL_PL_pct,0.835,0.873,-0.007
M_LDL_TG,0.006,0.013,-0.093
M_LDL_TG_pct,0.0,0.0,-0.144
M_VLDL_C,0.039,0.066,0.069
M_VLDL_CE,0.002,0.006,0.102
M_VLDL_CE_pct,0.0,0.0,0.164
M_VLDL_CE_pct_C,0.0,0.0,0.178
M_VLDL_C_pct,0.0,0.0,0.156
M_VLDL_FC,0.376,0.459,0.03
M_VLDL_FC_by_CE,0.0,0.0,-0.134
M_VLDL_FC_pct,0.0,0.0,0.14
M_VLDL_FC_pct_C,0.0,0.0,-0.173
M_VLDL_L,0.69,0.753,-0.013
M_VLDL_P,0.894,0.92,0.004
M_VLDL_PL,0.724,0.782,0.012
M_VLDL_PL_pct,0.0,0.001,0.126
M_VLDL_TG,0.047,0.078,-0.068
M_VLDL_TG_pct,0.0,0.0,-0.143
Omega_3,0.002,0.005,-0.108
Omega_3_pct,0.007,0.015,-0.094
Omega_3_pct_PUFA,0.0,0.0,-0.137
Omega_6,0.087,0.132,0.059
Omega_6_by_Omega_3,0.001,0.002,0.12
Omega_6_pct,0.0,0.0,0.191
Omega_6_pct_PUFA,0.0,0.0,0.142
PUFA,0.59,0.664,0.019
PUFA_by_MUFA,0.0,0.0,0.136
PUFA_pct,0.0,0.0,0.144
Phe,0.046,0.077,-0.067
Phosphatidylc,0.297,0.377,0.038
Phosphoglyc,0.735,0.791,0.012
Pyruvate,0.624,0.695,0.017
Remnant_C,0.18,0.246,0.045
SFA,0.04,0.067,-0.07
SFA_pct,0.005,0.011,-0.095
S_HDL_C,0.458,0.54,-0.025
S_HDL_CE,0.472,0.554,-0.024
S_HDL_CE_pct,0.008,0.017,0.09
S_HDL_CE_pct_C,0.935,0.951,-0.003
S_HDL_C_pct,0.0,0.001,0.122
S_HDL_FC,0.483,0.565,-0.024
S_HDL_FC_by_CE,0.939,0.954,0.003
S_HDL_FC_pct,0.001,0.002,0.119
S_HDL_FC_pct_C,0.94,0.955,0.003
S_HDL_L,0.04,0.068,-0.069
S_HDL_P,0.331,0.413,-0.033
S_HDL_PL,0.025,0.045,-0.076
S_HDL_PL_pct,0.13,0.186,-0.053
S_HDL_TG,0.0,0.0,-0.136
S_HDL_TG_pct,0.0,0.001,-0.129
S_LDL_C,0.147,0.208,0.049
S_LDL_CE,0.326,0.408,0.033
S_LDL_CE_pct,0.677,0.742,-0.014
S_LDL_CE_pct_C,0.005,0.011,-0.096
S_LDL_C_pct,0.003,0.007,0.101
S_LDL_FC,0.011,0.022,0.085
S_LDL_FC_by_CE,0.005,0.011,0.096
S_LDL_FC_pct,0.001,0.002,0.115
S_LDL_FC_pct_C,0.005,0.012,0.095
S_LDL_L,0.236,0.31,0.04
S_LDL_P,0.23,0.303,0.04
S_LDL_PL,0.125,0.181,0.051
S_LDL_PL_pct,0.391,0.475,0.029
S_LDL_TG,0.006,0.014,-0.093
S_LDL_TG_pct,0.0,0.0,-0.145
S_VLDL_C,0.943,0.958,0.002
S_VLDL_CE,0.715,0.775,-0.012
S_VLDL_CE_pct,0.016,0.031,0.08
S_VLDL_CE_pct_C,0.0,0.0,-0.141
S_VLDL_C_pct,0.0,0.001,0.122
S_VLDL_FC,0.397,0.481,0.028
S_VLDL_FC_by_CE,0.0,0.0,0.138
S_VLDL_FC_pct,0.0,0.0,0.16
S_VLDL_FC_pct_C,0.0,0.0,0.147
S_VLDL_L,0.188,0.255,-0.045
S_VLDL_P,0.149,0.21,-0.049
S_VLDL_PL,0.908,0.93,-0.004
S_VLDL_PL_pct,0.0,0.0,0.156
S_VLDL_TG,0.004,0.01,-0.098
S_VLDL_TG_pct,0.0,0.001,-0.127
Sphingomyelins,0.029,0.052,0.079
TG_by_PG,0.001,0.002,-0.12
Total_BCAA,0.001,0.002,-0.12
Total_C,0.014,0.027,0.085
Total_CE,0.009,0.019,0.091
Total_CE_pct,0.0,0.0,0.167
Total_CE_pct_C,0.121,0.175,0.054
Total_C_pct,0.0,0.0,0.167
Total_FA,0.136,0.193,-0.051
Total_FC,0.039,0.066,0.071
Total_FC_by_CE,0.122,0.176,-0.054
Total_FC_pct,0.0,0.0,0.146
Total_FC_pct_C,0.127,0.182,-0.053
Total_L,0.508,0.589,0.023
Total_P,0.187,0.254,0.047
Total_PL,0.326,0.407,0.035
Total_PL_pct,0.699,0.761,0.014
Total_TG,0.004,0.01,-0.098
Total_TG_pct,0.0,0.0,-0.142
Tyr,0.267,0.345,-0.038
Unsaturation,0.203,0.273,0.045
VLDL_C,0.881,0.91,-0.005
VLDL_CE,0.669,0.735,0.014
VLDL_CE_pct,0.0,0.0,0.146
VLDL_CE_pct_C,0.0,0.0,0.157
VLDL_C_pct,0.0,0.0,0.144
VLDL_FC,0.363,0.446,-0.031
VLDL_FC_by_CE,0.0,0.0,-0.157
VLDL_FC_pct,0.0,0.0,0.135
VLDL_FC_pct_C,0.0,0.0,-0.155
VLDL_L,0.064,0.102,-0.063
VLDL_P,0.387,0.47,-0.029
VLDL_PL,0.159,0.222,-0.048
VLDL_PL_pct,0.002,0.005,0.107
VLDL_TG,0.006,0.013,-0.095
VLDL_TG_pct,0.0,0.001,-0.129
VLDL_size,0.007,0.015,-0.097
Val,0.0,0.001,-0.13
XL_HDL_C,0.0,0.0,0.157
XL_HDL_CE,0.0,0.0,0.158
XL_HDL_CE_pct,0.004,0.009,0.097
XL_HDL_CE_pct_C,0.005,0.012,0.101
XL_HDL_C_pct,0.392,0.476,0.031
XL_HDL_FC,0.0,0.0,0.146
XL_HDL_FC_by_CE,0.204,0.275,-0.043
XL_HDL_FC_pct,0.074,0.115,-0.068
XL_HDL_FC_pct_C,0.002,0.005,-0.114
XL_HDL_L,0.0,0.001,0.141
XL_HDL_P,0.0,0.0,0.147
XL_HDL_PL,0.001,0.002,0.129
XL_HDL_PL_pct,0.323,0.404,0.035
XL_HDL_TG,0.48,0.562,-0.024
XL_HDL_TG_pct,0.0,0.001,-0.123
XL_VLDL_C,0.088,0.133,-0.059
XL_VLDL_CE,0.273,0.35,-0.038
XL_VLDL_CE_pct,0.001,0.002,0.118
XL_VLDL_CE_pct_C,0.0,0.001,0.129
XL_VLDL_C_pct,0.001,0.003,0.114
XL_VLDL_FC,0.021,0.039,-0.08
XL_VLDL_FC_by_CE,0.0,0.001,-0.128
XL_VLDL_FC_pct,0.018,0.034,0.081
XL_VLDL_FC_pct_C,0.0,0.001,-0.12
XL_VLDL_L,0.007,0.016,-0.093
XL_VLDL_P,0.006,0.014,-0.095
XL_VLDL_PL,0.011,0.022,-0.088
XL_VLDL_PL_pct,0.648,0.717,-0.015
XL_VLDL_TG,0.003,0.007,-0.104
XL_VLDL_TG_pct,0.029,0.052,-0.074
XS_VLDL_C,0.133,0.19,0.052
XS_VLDL_CE,0.053,0.086,0.067
