met,PValue,adjPVal,logFC
Acetate,0.044,0.074,-0.104
Acetoacetate,0.038,0.064,-0.108
Acetone,0.7,0.761,-0.02
Ala,0.839,0.876,0.011
Albumin,0.307,0.387,0.053
ApoA1,0.619,0.691,0.028
ApoB,0.011,0.022,0.132
ApoB_by_ApoA1,0.05,0.082,0.104
Cholines,0.21,0.281,0.07
Citrate,0.302,0.382,0.055
Clinical_LDL_C,0.001,0.003,0.172
Creatinine,0.368,0.451,-0.055
DHA,0.654,0.722,-0.024
DHA_pct,0.863,0.896,-0.009
Gln,0.193,0.261,0.068
Glucose,0.0,0.0,-0.221
Gly,0.018,0.035,0.129
GlycA,0.08,0.124,-0.091
HDL_C,0.105,0.155,0.094
HDL_CE,0.091,0.138,0.098
HDL_CE_pct,0.0,0.001,0.185
HDL_CE_pct_C,0.208,0.279,0.066
HDL_C_pct,0.0,0.001,0.203
HDL_FC,0.18,0.246,0.079
HDL_FC_by_CE,0.213,0.284,-0.065
HDL_FC_pct,0.002,0.005,0.172
HDL_FC_pct_C,0.225,0.298,-0.063
HDL_L,0.491,0.573,0.04
HDL_P,0.364,0.446,0.05
HDL_PL,0.883,0.912,0.008
HDL_PL_pct,0.0,0.0,-0.242
HDL_TG,0.014,0.028,-0.127
HDL_TG_pct,0.01,0.021,-0.138
HDL_size,0.259,0.335,0.066
His,0.95,0.963,-0.003
IDL_C,0.0,0.001,0.192
IDL_CE,0.0,0.001,0.191
IDL_CE_pct,0.0,0.001,0.197
IDL_CE_pct_C,0.948,0.961,0.003
IDL_C_pct,0.0,0.0,0.222
IDL_FC,0.0,0.001,0.193
IDL_FC_by_CE,0.952,0.964,-0.003
IDL_FC_pct,0.003,0.007,0.155
IDL_FC_pct_C,0.968,0.976,-0.002
IDL_L,0.001,0.004,0.171
IDL_P,0.005,0.011,0.147
IDL_PL,0.002,0.005,0.165
IDL_PL_pct,0.116,0.169,-0.081
IDL_TG,0.11,0.162,-0.083
IDL_TG_pct,0.0,0.0,-0.241
Ile,0.022,0.04,-0.121
LA,0.016,0.031,0.126
LA_pct,0.0,0.0,0.259
LDL_C,0.003,0.006,0.156
LDL_CE,0.007,0.015,0.139
LDL_CE_pct,0.538,0.617,0.032
LDL_CE_pct_C,0.0,0.001,-0.186
LDL_C_pct,0.0,0.0,0.237
LDL_FC,0.0,0.001,0.196
LDL_FC_by_CE,0.0,0.001,0.186
LDL_FC_pct,0.0,0.0,0.221
LDL_FC_pct_C,0.0,0.001,0.187
LDL_L,0.005,0.012,0.144
LDL_P,0.01,0.02,0.134
LDL_PL,0.003,0.007,0.154
LDL_PL_pct,0.366,0.449,0.047
LDL_TG,0.113,0.165,-0.083
LDL_TG_pct,0.0,0.0,-0.241
LDL_size,0.008,0.017,0.141
L_HDL_C,0.052,0.085,0.114
L_HDL_CE,0.043,0.072,0.119
L_HDL_CE_pct,0.0,0.0,0.207
L_HDL_CE_pct_C,0.022,0.04,0.119
L_HDL_C_pct,0.0,0.0,0.207
L_HDL_FC,0.1,0.149,0.097
L_HDL_FC_by_CE,0.041,0.069,-0.106
L_HDL_FC_pct,0.022,0.041,0.125
L_HDL_FC_pct_C,0.085,0.13,-0.089
L_HDL_L,0.166,0.229,0.082
L_HDL_P,0.082,0.125,0.103
L_HDL_PL,0.32,0.401,0.059
L_HDL_PL_pct,0.0,0.0,-0.209
L_HDL_TG,0.202,0.272,-0.069
L_HDL_TG_pct,0.022,0.041,-0.123
L_LDL_C,0.001,0.003,0.168
L_LDL_CE,0.003,0.007,0.155
L_LDL_CE_pct,0.207,0.277,0.065
L_LDL_CE_pct_C,0.0,0.001,-0.19
L_LDL_C_pct,0.0,0.0,0.232
L_LDL_FC,0.0,0.001,0.2
L_LDL_FC_by_CE,0.0,0.001,0.191
L_LDL_FC_pct,0.0,0.0,0.233
L_LDL_FC_pct_C,0.0,0.001,0.192
L_LDL_L,0.003,0.007,0.157
L_LDL_P,0.005,0.011,0.145
L_LDL_PL,0.001,0.004,0.166
L_LDL_PL_pct,0.437,0.52,0.041
L_LDL_TG,0.14,0.199,-0.077
L_LDL_TG_pct,0.0,0.0,-0.243
L_VLDL_C,0.651,0.719,-0.024
L_VLDL_CE,0.863,0.896,0.009
L_VLDL_CE_pct,0.005,0.012,0.148
L_VLDL_CE_pct_C,0.0,0.001,0.21
L_VLDL_C_pct,0.06,0.096,0.098
L_VLDL_FC,0.295,0.375,-0.056
L_VLDL_FC_by_CE,0.0,0.0,-0.212
L_VLDL_FC_pct,0.538,0.617,-0.032
L_VLDL_FC_pct_C,0.0,0.001,-0.206
L_VLDL_L,0.267,0.344,-0.059
L_VLDL_P,0.214,0.286,-0.066
L_VLDL_PL,0.203,0.273,-0.068
L_VLDL_PL_pct,0.387,0.47,-0.046
L_VLDL_TG,0.178,0.244,-0.072
L_VLDL_TG_pct,0.637,0.706,-0.024
Lactate,0.115,0.168,0.083
Leu,0.076,0.118,-0.096
MUFA,0.121,0.175,-0.081
MUFA_pct,0.007,0.016,-0.143
M_HDL_C,0.57,0.646,0.032
M_HDL_CE,0.558,0.635,0.033
M_HDL_CE_pct,0.003,0.007,0.156
M_HDL_CE_pct_C,0.885,0.913,0.008
M_HDL_C_pct,0.002,0.005,0.169
M_HDL_FC,0.627,0.698,0.028
M_HDL_FC_by_CE,0.889,0.916,-0.008
M_HDL_FC_pct,0.019,0.036,0.137
M_HDL_FC_pct_C,0.898,0.923,-0.007
M_HDL_L,0.766,0.817,-0.017
M_HDL_P,0.908,0.931,0.007
M_HDL_PL,0.428,0.511,-0.044
M_HDL_PL_pct,0.0,0.001,-0.198
M_HDL_TG,0.007,0.015,-0.14
M_HDL_TG_pct,0.014,0.027,-0.131
M_LDL_C,0.014,0.027,0.127
M_LDL_CE,0.043,0.072,0.105
M_LDL_CE_pct,0.692,0.755,-0.021
M_LDL_CE_pct_C,0.004,0.009,-0.153
M_LDL_C_pct,0.0,0.001,0.196
M_LDL_FC,0.001,0.002,0.179
M_LDL_FC_by_CE,0.004,0.009,0.153
