met,PValue,adjPVal,logFC
Acetate,0.041,0.07,-0.087
Acetoacetate,0.0,0.001,-0.157
Acetone,0.132,0.189,-0.065
Ala,0.004,0.01,-0.123
Albumin,0.072,0.113,0.077
ApoA1,0.99,0.993,0.001
ApoB,0.0,0.0,0.21
ApoB_by_ApoA1,0.0,0.0,0.179
Cholines,0.075,0.117,0.081
Citrate,0.716,0.775,-0.016
Clinical_LDL_C,0.0,0.0,0.248
Creatinine,0.166,0.23,-0.069
DHA,0.427,0.51,-0.036
DHA_pct,0.544,0.622,-0.027
Gln,0.005,0.011,0.121
Glucose,0.0,0.0,-0.261
Gly,0.0,0.0,0.178
GlycA,0.0,0.001,-0.154
HDL_C,0.09,0.137,0.081
HDL_CE,0.072,0.112,0.086
HDL_CE_pct,0.0,0.0,0.219
HDL_CE_pct_C,0.048,0.079,0.085
HDL_C_pct,0.0,0.0,0.238
HDL_FC,0.206,0.276,0.061
HDL_FC_by_CE,0.049,0.081,-0.084
HDL_FC_pct,0.0,0.0,0.191
HDL_FC_pct_C,0.053,0.087,-0.083
HDL_L,0.833,0.872,0.01
HDL_P,0.479,0.561,0.032
HDL_PL,0.464,0.547,-0.035
HDL_PL_pct,0.0,0.0,-0.326
HDL_TG,0.0,0.001,-0.151
HDL_TG_pct,0.001,0.004,-0.142
HDL_size,0.169,0.233,0.066
His,0.055,0.089,0.082
IDL_C,0.0,0.0,0.249
IDL_CE,0.0,0.0,0.246
IDL_CE_pct,0.0,0.0,0.209
IDL_CE_pct_C,0.722,0.78,-0.015
IDL_C_pct,0.0,0.0,0.243
IDL_FC,0.0,0.0,0.253
IDL_FC_by_CE,0.714,0.774,0.016
IDL_FC_pct,0.0,0.0,0.185
IDL_FC_pct_C,0.685,0.749,0.017
IDL_L,0.0,0.0,0.229
IDL_P,0.0,0.0,0.212
IDL_PL,0.0,0.0,0.232
IDL_PL_pct,0.242,0.316,-0.05
IDL_TG,0.054,0.088,-0.083
IDL_TG_pct,0.0,0.0,-0.288
Ile,0.005,0.011,-0.122
