met,PValue,adjPVal,logFC
Acetate,0.147,0.207,-0.065
Acetoacetate,0.012,0.024,-0.113
Acetone,0.642,0.711,-0.021
Ala,0.375,0.458,-0.04
Albumin,0.425,0.508,0.036
ApoA1,0.49,0.571,0.034
ApoB,0.0,0.001,0.16
ApoB_by_ApoA1,0.009,0.019,0.12
Cholines,0.055,0.089,0.093
Citrate,0.934,0.951,-0.004
Clinical_LDL_C,0.0,0.0,0.191
Creatinine,0.082,0.125,-0.091
DHA,0.414,0.498,-0.039
DHA_pct,0.339,0.42,-0.044
Gln,0.042,0.071,0.092
Glucose,0.0,0.0,-0.243
Gly,0.027,0.048,0.105
GlycA,0.004,0.009,-0.132
HDL_C,0.095,0.142,0.084
HDL_CE,0.079,0.121,0.088
HDL_CE_pct,0.0,0.001,0.171
HDL_CE_pct_C,0.109,0.16,0.073
HDL_C_pct,0.0,0.0,0.184
HDL_FC,0.186,0.253,0.067
HDL_FC_by_CE,0.113,0.165,-0.072
HDL_FC_pct,0.003,0.008,0.143
HDL_FC_pct_C,0.123,0.178,-0.07
HDL_L,0.476,0.558,0.036
HDL_P,0.171,0.236,0.066
HDL_PL,0.921,0.941,0.005
HDL_PL_pct,0.0,0.0,-0.239
HDL_TG,0.037,0.064,-0.094
HDL_TG_pct,0.02,0.037,-0.109
HDL_size,0.354,0.437,0.047
His,0.435,0.518,0.035
IDL_C,0.0,0.0,0.198
IDL_CE,0.0,0.0,0.199
IDL_CE_pct,0.0,0.0,0.181
IDL_CE_pct_C,0.403,0.486,0.038
IDL_C_pct,0.0,0.0,0.19
IDL_FC,0.0,0.0,0.193
IDL_FC_by_CE,0.406,0.489,-0.037
IDL_FC_pct,0.019,0.036,0.105
IDL_FC_pct_C,0.419,0.502,-0.036
IDL_L,0.0,0.0,0.183
IDL_P,0.0,0.001,0.167
IDL_PL,0.0,0.0,0.18
IDL_PL_pct,0.139,0.198,-0.066
IDL_TG,0.307,0.387,-0.046
IDL_TG_pct,0.0,0.0,-0.21
Ile,0.006,0.013,-0.126
LA,0.0,0.0,0.186
LA_pct,0.0,0.0,0.299
LDL_C,0.0,0.0,0.178
LDL_CE,0.0,0.001,0.165
LDL_CE_pct,0.161,0.224,0.063
LDL_CE_pct_C,0.002,0.004,-0.144
LDL_C_pct,0.0,0.0,0.225
LDL_FC,0.0,0.0,0.209
LDL_FC_by_CE,0.002,0.004,0.145
LDL_FC_pct,0.0,0.0,0.184
LDL_FC_pct_C,0.001,0.004,0.147
LDL_L,0.0,0.001,0.168
LDL_P,0.0,0.001,0.166
LDL_PL,0.0,0.0,0.176
LDL_PL_pct,0.779,0.828,0.013
LDL_TG,0.323,0.404,-0.045
LDL_TG_pct,0.0,0.0,-0.219
LDL_size,0.002,0.006,0.141
L_HDL_C,0.068,0.107,0.093
L_HDL_CE,0.052,0.084,0.099
L_HDL_CE_pct,0.0,0.0,0.187
L_HDL_CE_pct_C,0.001,0.004,0.143
L_HDL_C_pct,0.0,0.0,0.179
