met,PValue,adjPVal,logFC
Acetate,0.511,0.591,0.023
Acetoacetate,0.667,0.733,-0.015
Acetone,0.162,0.225,0.05
Ala,0.039,0.066,-0.074
Albumin,0.05,0.083,-0.07
ApoA1,0.617,0.689,0.02
ApoB,0.116,0.169,0.056
ApoB_by_ApoA1,0.289,0.368,0.038
Cholines,0.458,0.54,0.028
Citrate,0.027,0.049,0.081
Clinical_LDL_C,0.04,0.068,0.073
Creatinine,0.272,0.35,-0.046
DHA,0.232,0.306,-0.045
DHA_pct,0.715,0.774,-0.013
Gln,0.117,0.17,0.056
Glucose,0.0,0.0,-0.18
Gly,0.002,0.005,0.117
GlycA,0.0,0.0,-0.167
HDL_C,0.042,0.07,0.081
HDL_CE,0.039,0.067,0.082
HDL_CE_pct,0.0,0.001,0.136
HDL_CE_pct_C,0.432,0.515,0.028
HDL_C_pct,0.0,0.0,0.154
HDL_FC,0.06,0.096,0.076
HDL_FC_by_CE,0.437,0.52,-0.028
HDL_FC_pct,0.0,0.0,0.152
HDL_FC_pct_C,0.45,0.533,-0.027
HDL_L,0.309,0.389,0.041
HDL_P,0.856,0.89,0.007
HDL_PL,0.712,0.771,0.015
HDL_PL_pct,0.0,0.0,-0.196
HDL_TG,0.011,0.023,-0.091
HDL_TG_pct,0.005,0.011,-0.104
HDL_size,0.001,0.004,0.129
His,0.016,0.031,-0.086
IDL_C,0.01,0.02,0.095
IDL_CE,0.01,0.02,0.095
IDL_CE_pct,0.002,0.004,0.114
IDL_CE_pct_C,0.678,0.743,0.015
IDL_C_pct,0.001,0.002,0.123
IDL_FC,0.012,0.024,0.092
IDL_FC_by_CE,0.684,0.748,-0.014
IDL_FC_pct,0.033,0.057,0.076
IDL_FC_pct_C,0.708,0.768,-0.013
IDL_L,0.023,0.042,0.083
IDL_P,0.072,0.112,0.064
IDL_PL,0.016,0.032,0.088
IDL_PL_pct,0.902,0.926,-0.004
IDL_TG,0.049,0.08,-0.071
IDL_TG_pct,0.0,0.0,-0.153
Ile,0.014,0.027,-0.089
LA,0.006,0.013,0.099
LA_pct,0.0,0.0,0.246
LDL_C,0.081,0.124,0.062
LDL_CE,0.153,0.215,0.051
LDL_CE_pct,0.874,0.904,0.006
LDL_CE_pct_C,0.0,0.001,-0.133
LDL_C_pct,0.0,0.0,0.151
LDL_FC,0.011,0.023,0.091
LDL_FC_by_CE,0.0,0.001,0.133
LDL_FC_pct,0.0,0.0,0.152
LDL_FC_pct_C,0.0,0.001,0.133
