met,PValue,adjPVal,logFC
Acetate,0.264,0.34,-0.04
Acetoacetate,0.037,0.064,-0.075
Acetone,0.816,0.858,-0.008
Ala,0.161,0.224,-0.05
Albumin,0.645,0.714,0.017
ApoA1,0.011,0.023,0.1
ApoB,0.0,0.001,0.128
ApoB_by_ApoA1,0.081,0.124,0.064
Cholines,0.002,0.005,0.121
Citrate,0.403,0.486,0.031
Clinical_LDL_C,0.0,0.0,0.171
Creatinine,0.05,0.083,-0.082
DHA,0.505,0.586,0.025
DHA_pct,0.452,0.535,0.028
Gln,0.07,0.109,0.065
Glucose,0.0,0.0,-0.176
Gly,0.002,0.005,0.116
GlycA,0.0,0.0,-0.156
HDL_C,0.0,0.0,0.166
HDL_CE,0.0,0.0,0.167
HDL_CE_pct,0.0,0.0,0.196
HDL_CE_pct_C,0.157,0.219,0.051
HDL_C_pct,0.0,0.0,0.219
HDL_FC,0.0,0.001,0.155
HDL_FC_by_CE,0.162,0.225,-0.051
HDL_FC_pct,0.0,0.0,0.205
HDL_FC_pct_C,0.174,0.239,-0.049
HDL_L,0.004,0.009,0.116
HDL_P,0.007,0.014,0.104
HDL_PL,0.04,0.067,0.082
HDL_PL_pct,0.0,0.0,-0.267
HDL_TG,0.003,0.008,-0.105
HDL_TG_pct,0.0,0.0,-0.153
HDL_size,0.0,0.001,0.153
His,0.882,0.911,-0.005
IDL_C,0.0,0.0,0.197
IDL_CE,0.0,0.0,0.194
IDL_CE_pct,0.0,0.0,0.18
IDL_CE_pct_C,0.727,0.785,-0.012
IDL_C_pct,0.0,0.0,0.209
IDL_FC,0.0,0.0,0.199
IDL_FC_by_CE,0.719,0.778,0.013
IDL_FC_pct,0.0,0.0,0.159
IDL_FC_pct_C,0.69,0.753,0.014
IDL_L,0.0,0.0,0.179
IDL_P,0.0,0.0,0.145
IDL_PL,0.0,0.0,0.178
IDL_PL_pct,0.101,0.151,-0.059
IDL_TG,0.041,0.069,-0.074
IDL_TG_pct,0.0,0.0,-0.24
Ile,0.001,0.003,-0.12
LA,0.0,0.0,0.157
LA_pct,0.0,0.0,0.269
LDL_C,0.0,0.0,0.158
LDL_CE,0.0,0.0,0.142
LDL_CE_pct,0.057,0.092,0.068
LDL_CE_pct_C,0.0,0.0,-0.173
LDL_C_pct,0.0,0.0,0.262
LDL_FC,0.0,0.0,0.195
LDL_FC_by_CE,0.0,0.0,0.173
LDL_FC_pct,0.0,0.0,0.217
LDL_FC_pct_C,0.0,0.0,0.174
LDL_L,0.0,0.0,0.144
LDL_P,0.0,0.001,0.131
LDL_PL,0.0,0.0,0.145
LDL_PL_pct,0.23,0.303,-0.043
LDL_TG,0.038,0.066,-0.075
LDL_TG_pct,0.0,0.0,-0.232
LDL_size,0.001,0.003,0.123
L_HDL_C,0.0,0.0,0.194
L_HDL_CE,0.0,0.0,0.198
L_HDL_CE_pct,0.0,0.0,0.223
L_HDL_CE_pct_C,0.0,0.001,0.136
L_HDL_C_pct,0.0,0.0,0.222
L_HDL_FC,0.0,0.0,0.176
L_HDL_FC_by_CE,0.0,0.001,-0.133
L_HDL_FC_pct,0.001,0.004,0.121
L_HDL_FC_pct_C,0.0,0.002,-0.125
L_HDL_L,0.0,0.0,0.166
L_HDL_P,0.0,0.0,0.187
L_HDL_PL,0.001,0.002,0.14
L_HDL_PL_pct,0.0,0.0,-0.26
L_HDL_TG,0.741,0.796,-0.012
L_HDL_TG_pct,0.0,0.001,-0.139
L_LDL_C,0.0,0.0,0.175
L_LDL_CE,0.0,0.0,0.161
L_LDL_CE_pct,0.017,0.032,0.085
L_LDL_CE_pct_C,0.0,0.0,-0.189
L_LDL_C_pct,0.0,0.0,0.252
L_LDL_FC,0.0,0.0,0.206
L_LDL_FC_by_CE,0.0,0.0,0.19
L_LDL_FC_pct,0.0,0.0,0.24
L_LDL_FC_pct_C,0.0,0.0,0.192
L_LDL_L,0.0,0.0,0.161
L_LDL_P,0.0,0.0,0.141
L_LDL_PL,0.0,0.0,0.163
L_LDL_PL_pct,0.587,0.662,-0.02
L_LDL_TG,0.055,0.089,-0.069
L_LDL_TG_pct,0.0,0.0,-0.24
L_VLDL_C,0.333,0.415,-0.035
L_VLDL_CE,0.929,0.947,-0.003
L_VLDL_CE_pct,0.0,0.001,0.138
L_VLDL_CE_pct_C,0.0,0.0,0.199
L_VLDL_C_pct,0.016,0.031,0.087
L_VLDL_FC,0.072,0.112,-0.067
L_VLDL_FC_by_CE,0.0,0.0,-0.199
L_VLDL_FC_pct,0.221,0.293,-0.044
L_VLDL_FC_pct_C,0.0,0.0,-0.196
L_VLDL_L,0.075,0.116,-0.066
L_VLDL_P,0.051,0.083,-0.072
L_VLDL_PL,0.024,0.044,-0.083
L_VLDL_PL_pct,0.009,0.019,-0.095
L_VLDL_TG,0.046,0.076,-0.074
L_VLDL_TG_pct,0.903,0.927,-0.004
Lactate,0.54,0.619,-0.022
Leu,0.015,0.028,-0.091
MUFA,0.048,0.079,-0.071
MUFA_pct,0.0,0.0,-0.165
M_HDL_C,0.017,0.033,0.093
M_HDL_CE,0.018,0.035,0.092
M_HDL_CE_pct,0.0,0.0,0.16
M_HDL_CE_pct_C,0.206,0.276,-0.049
M_HDL_C_pct,0.0,0.0,0.184
M_HDL_FC,0.016,0.031,0.096
M_HDL_FC_by_CE,0.202,0.272,0.049
M_HDL_FC_pct,0.0,0.0,0.198
M_HDL_FC_pct_C,0.196,0.265,0.05
M_HDL_L,0.234,0.308,0.046
M_HDL_P,0.06,0.096,0.074
M_HDL_PL,0.674,0.739,0.016
M_HDL_PL_pct,0.0,0.0,-0.233
M_HDL_TG,0.001,0.003,-0.118
M_HDL_TG_pct,0.0,0.001,-0.14
M_LDL_C,0.001,0.002,0.12
M_LDL_CE,0.005,0.012,0.099
M_LDL_CE_pct,0.807,0.851,-0.009
M_LDL_CE_pct_C,0.0,0.0,-0.143
M_LDL_C_pct,0.0,0.0,0.202
M_LDL_FC,0.0,0.0,0.168
M_LDL_FC_by_CE,0.0,0.0,0.143
M_LDL_FC_pct,0.0,0.0,0.182
M_LDL_FC_pct_C,0.0,0.0,0.142
M_LDL_L,0.002,0.006,0.108
M_LDL_P,0.002,0.005,0.11
M_LDL_PL,0.002,0.006,0.109
M_LDL_PL_pct,0.604,0.678,-0.019
M_LDL_TG,0.032,0.056,-0.077
M_LDL_TG_pct,0.0,0.0,-0.211
M_VLDL_C,0.0,0.0,0.158
M_VLDL_CE,0.0,0.0,0.198
M_VLDL_CE_pct,0.0,0.0,0.239
M_VLDL_CE_pct_C,0.0,0.0,0.239
M_VLDL_C_pct,0.0,0.0,0.235
M_VLDL_FC,0.004,0.009,0.104
M_VLDL_FC_by_CE,0.0,0.0,-0.15
M_VLDL_FC_pct,0.0,0.0,0.224
M_VLDL_FC_pct_C,0.0,0.0,-0.241
M_VLDL_L,0.289,0.368,0.038
M_VLDL_P,0.061,0.098,0.067
M_VLDL_PL,0.036,0.061,0.075
M_VLDL_PL_pct,0.0,0.0,0.2
M_VLDL_TG,0.144,0.203,-0.053
M_VLDL_TG_pct,0.0,0.0,-0.221
Omega_3,0.446,0.529,-0.028
Omega_3_pct,0.469,0.551,-0.027
Omega_3_pct_PUFA,0.032,0.056,-0.079
Omega_6,0.0,0.001,0.13
Omega_6_by_Omega_3,0.053,0.087,0.071
Omega_6_pct,0.0,0.0,0.202
Omega_6_pct_PUFA,0.024,0.043,0.084
PUFA,0.006,0.013,0.101
PUFA_by_MUFA,0.0,0.0,0.177
PUFA_pct,0.0,0.0,0.184
Phe,0.162,0.225,-0.05
Phosphatidylc,0.005,0.01,0.109
Phosphoglyc,0.032,0.055,0.082
Pyruvate,0.263,0.34,-0.041
Remnant_C,0.0,0.001,0.129
SFA,0.32,0.401,-0.036
SFA_pct,0.001,0.004,-0.113
S_HDL_C,0.482,0.564,0.025
S_HDL_CE,0.563,0.64,0.021
S_HDL_CE_pct,0.001,0.003,0.117
S_HDL_CE_pct_C,0.494,0.575,-0.025
S_HDL_C_pct,0.0,0.0,0.17
S_HDL_FC,0.339,0.421,0.035
S_HDL_FC_by_CE,0.496,0.577,0.025
S_HDL_FC_pct,0.0,0.0,0.193
S_HDL_FC_pct_C,0.499,0.58,0.025
S_HDL_L,0.303,0.383,-0.037
S_HDL_P,0.642,0.711,0.017
S_HDL_PL,0.155,0.217,-0.051
S_HDL_PL_pct,0.009,0.019,-0.097
S_HDL_TG,0.0,0.0,-0.153
S_HDL_TG_pct,0.0,0.0,-0.162
S_LDL_C,0.0,0.001,0.132
S_LDL_CE,0.002,0.006,0.109
S_LDL_CE_pct,0.898,0.923,0.005
S_LDL_CE_pct_C,0.0,0.002,-0.126
S_LDL_C_pct,0.0,0.0,0.168
S_LDL_FC,0.0,0.0,0.177
S_LDL_FC_by_CE,0.001,0.002,0.125
S_LDL_FC_pct,0.0,0.0,0.161
S_LDL_FC_pct_C,0.001,0.002,0.124
S_LDL_L,0.001,0.002,0.12
S_LDL_P,0.003,0.008,0.105
S_LDL_PL,0.0,0.001,0.133
S_LDL_PL_pct,0.841,0.878,0.007
S_LDL_TG,0.017,0.033,-0.086
S_LDL_TG_pct,0.0,0.0,-0.2
S_VLDL_C,0.061,0.098,0.067
S_VLDL_CE,0.214,0.285,0.045
S_VLDL_CE_pct,0.0,0.001,0.129
S_VLDL_CE_pct_C,0.0,0.0,-0.207
S_VLDL_C_pct,0.0,0.0,0.19
S_VLDL_FC,0.003,0.008,0.105
S_VLDL_FC_by_CE,0.0,0.0,0.205
S_VLDL_FC_pct,0.0,0.0,0.243
S_VLDL_FC_pct_C,0.0,0.0,0.213
S_VLDL_L,0.948,0.962,-0.002
S_VLDL_P,0.838,0.876,-0.007
S_VLDL_PL,0.105,0.155,0.058
S_VLDL_PL_pct,0.0,0.0,0.233
S_VLDL_TG,0.009,0.02,-0.095
S_VLDL_TG_pct,0.0,0.0,-0.199
Sphingomyelins,0.0,0.0,0.183
TG_by_PG,0.0,0.001,-0.144
Total_BCAA,0.002,0.005,-0.116
Total_C,0.0,0.0,0.19
Total_CE,0.0,0.0,0.196
Total_CE_pct,0.0,0.0,0.226
Total_CE_pct_C,0.489,0.57,0.026
Total_C_pct,0.0,0.0,0.233
Total_FA,0.881,0.91,-0.005
Total_FC,0.0,0.0,0.172
Total_FC_by_CE,0.492,0.573,-0.025
Total_FC_pct,0.0,0.0,0.225
Total_FC_pct_C,0.504,0.585,-0.025
Total_L,0.004,0.009,0.105
Total_P,0.001,0.004,0.122
Total_PL,0.001,0.003,0.122
Total_PL_pct,0.495,0.577,-0.025
Total_TG,0.009,0.019,-0.096
Total_TG_pct,0.0,0.0,-0.182
Tyr,0.43,0.513,-0.028
Unsaturation,0.001,0.004,0.12
VLDL_C,0.143,0.202,0.053
VLDL_CE,0.027,0.048,0.079
VLDL_CE_pct,0.0,0.0,0.201
VLDL_CE_pct_C,0.0,0.0,0.199
VLDL_C_pct,0.0,0.0,0.202
VLDL_FC,0.665,0.731,0.016
VLDL_FC_by_CE,0.0,0.0,-0.2
VLDL_FC_pct,0.0,0.0,0.203
VLDL_FC_pct_C,0.0,0.0,-0.196
VLDL_L,0.308,0.388,-0.037
VLDL_P,0.546,0.624,0.022
VLDL_PL,0.728,0.786,-0.013
VLDL_PL_pct,0.0,0.0,0.154
VLDL_TG,0.011,0.023,-0.093
VLDL_TG_pct,0.0,0.0,-0.185
VLDL_size,0.003,0.007,-0.114
Val,0.001,0.004,-0.118
XL_HDL_C,0.0,0.0,0.216
XL_HDL_CE,0.0,0.0,0.221
XL_HDL_CE_pct,0.0,0.0,0.153
XL_HDL_CE_pct_C,0.0,0.0,0.172
XL_HDL_C_pct,0.416,0.5,0.031
XL_HDL_FC,0.0,0.0,0.19
XL_HDL_FC_by_CE,0.186,0.253,-0.047
XL_HDL_FC_pct,0.001,0.003,-0.13
XL_HDL_FC_pct_C,0.0,0.0,-0.196
XL_HDL_L,0.0,0.0,0.194
XL_HDL_P,0.0,0.0,0.206
XL_HDL_PL,0.0,0.0,0.176
XL_HDL_PL_pct,0.143,0.202,0.055
XL_HDL_TG,0.863,0.895,-0.006
XL_HDL_TG_pct,0.0,0.0,-0.157
XL_VLDL_C,0.254,0.33,-0.042
XL_VLDL_CE,0.732,0.789,-0.012
XL_VLDL_CE_pct,0.0,0.0,0.152
XL_VLDL_CE_pct_C,0.0,0.0,0.165
XL_VLDL_C_pct,0.0,0.0,0.145
XL_VLDL_FC,0.05,0.082,-0.072
XL_VLDL_FC_by_CE,0.0,0.0,-0.167
XL_VLDL_FC_pct,0.01,0.02,0.094
XL_VLDL_FC_pct_C,0.0,0.0,-0.155
XL_VLDL_L,0.011,0.023,-0.094
XL_VLDL_P,0.01,0.021,-0.095
XL_VLDL_PL,0.019,0.035,-0.087
XL_VLDL_PL_pct,0.461,0.543,-0.026
XL_VLDL_TG,0.002,0.006,-0.114
XL_VLDL_TG_pct,0.003,0.006,-0.109
XS_VLDL_C,0.0,0.001,0.133
XS_VLDL_CE,0.0,0.0,0.152
XS_VLDL_CE_pct,0.0,0.0,0.242
XS_VLDL_CE_pct_C,0.0,0.0,0.226
XS_VLDL_C_pct,0.0,0.0,0.243
XS_VLDL_FC,0.019,0.036,0.085
XS_VLDL_FC_by_CE,0.0,0.0,-0.226
XS_VLDL_FC_pct,0.0,0.0,0.18
XS_VLDL_FC_pct_C,0.0,0.0,-0.228
XS_VLDL_L,0.092,0.139,0.061
XS_VLDL_P,0.045,0.075,0.073
XS_VLDL_PL,0.243,0.318,0.042
XS_VLDL_PL_pct,0.0,0.0,-0.161
XS_VLDL_TG,0.007,0.014,-0.098
