met,PValue,adjPVal,logFC
Acetate,0.221,0.293,-0.044
Acetoacetate,0.005,0.011,-0.102
Acetone,0.236,0.311,-0.043
Ala,0.44,0.523,-0.028
Albumin,0.479,0.56,-0.026
ApoA1,0.178,0.245,0.054
ApoB,0.002,0.006,0.111
ApoB_by_ApoA1,0.055,0.089,0.071
Cholines,0.033,0.057,0.083
Citrate,0.8,0.845,0.009
Clinical_LDL_C,0.0,0.001,0.128
Creatinine,0.055,0.089,-0.081
DHA,0.639,0.708,-0.018
DHA_pct,0.652,0.72,-0.017
Gln,0.023,0.042,0.082
Glucose,0.0,0.0,-0.156
Gly,0.002,0.005,0.118
GlycA,0.001,0.003,-0.12
HDL_C,0.009,0.018,0.106
HDL_CE,0.009,0.019,0.105
HDL_CE_pct,0.001,0.002,0.124
HDL_CE_pct_C,0.687,0.75,0.015
HDL_C_pct,0.0,0.0,0.144
HDL_FC,0.009,0.019,0.107
HDL_FC_by_CE,0.701,0.763,-0.014
HDL_FC_pct,0.0,0.0,0.159
HDL_FC_pct_C,0.736,0.792,-0.012
HDL_L,0.076,0.118,0.072
HDL_P,0.226,0.299,0.047
HDL_PL,0.239,0.314,0.048
HDL_PL_pct,0.0,0.0,-0.186
HDL_TG,0.081,0.124,-0.063
HDL_TG_pct,0.015,0.03,-0.091
HDL_size,0.002,0.006,0.123
His,0.467,0.549,-0.026
IDL_C,0.0,0.0,0.152
IDL_CE,0.0,0.0,0.15
IDL_CE_pct,0.002,0.004,0.116
IDL_CE_pct_C,0.552,0.63,-0.021
IDL_C_pct,0.0,0.001,0.14
IDL_FC,0.0,0.0,0.156
IDL_FC_by_CE,0.55,0.628,0.022
IDL_FC_pct,0.001,0.003,0.116
IDL_FC_pct_C,0.542,0.621,0.022
IDL_L,0.0,0.0,0.143
IDL_P,0.001,0.002,0.124
IDL_PL,0.0,0.0,0.151
IDL_PL_pct,0.997,0.998,-0.0
IDL_TG,0.306,0.386,-0.037
IDL_TG_pct,0.0,0.0,-0.172
Ile,0.001,0.004,-0.118
LA,0.0,0.001,0.129
LA_pct,0.0,0.0,0.22
LDL_C,0.001,0.003,0.117
LDL_CE,0.003,0.008,0.106
LDL_CE_pct,0.127,0.183,0.055
LDL_CE_pct_C,0.001,0.003,-0.122
LDL_C_pct,0.0,0.0,0.191
LDL_FC,0.0,0.0,0.143
LDL_FC_by_CE,0.001,0.003,0.122
LDL_FC_pct,0.0,0.0,0.155
LDL_FC_pct_C,0.001,0.002,0.124
LDL_L,0.003,0.007,0.107
LDL_P,0.002,0.005,0.112
LDL_PL,0.003,0.007,0.107
LDL_PL_pct,0.313,0.393,-0.037
LDL_TG,0.22,0.292,-0.045
LDL_TG_pct,0.0,0.0,-0.163
LDL_size,0.053,0.086,0.072
L_HDL_C,0.0,0.001,0.145
L_HDL_CE,0.0,0.001,0.148
L_HDL_CE_pct,0.0,0.0,0.161
L_HDL_CE_pct_C,0.001,0.002,0.123
L_HDL_C_pct,0.0,0.0,0.156
L_HDL_FC,0.001,0.004,0.132
L_HDL_FC_by_CE,0.0,0.001,-0.127
L_HDL_FC_pct,0.091,0.137,0.064
L_HDL_FC_pct_C,0.0,0.001,-0.127
L_HDL_L,0.003,0.007,0.123
L_HDL_P,0.001,0.002,0.14
L_HDL_PL,0.015,0.029,0.101
L_HDL_PL_pct,0.0,0.0,-0.214
L_HDL_TG,0.753,0.807,0.012
L_HDL_TG_pct,0.04,0.068,-0.077
L_LDL_C,0.0,0.001,0.129
L_LDL_CE,0.001,0.003,0.119
L_LDL_CE_pct,0.156,0.218,0.051
L_LDL_CE_pct_C,0.0,0.0,-0.147
L_LDL_C_pct,0.0,0.0,0.18
L_LDL_FC,0.0,0.0,0.154
L_LDL_FC_by_CE,0.0,0.0,0.148
L_LDL_FC_pct,0.0,0.0,0.182
L_LDL_FC_pct_C,0.0,0.0,0.15
L_LDL_L,0.001,0.003,0.12
L_LDL_P,0.001,0.003,0.117
L_LDL_PL,0.001,0.002,0.121
L_LDL_PL_pct,0.79,0.837,-0.01
L_LDL_TG,0.265,0.342,-0.041
L_LDL_TG_pct,0.0,0.0,-0.17
L_VLDL_C,0.832,0.871,-0.008
L_VLDL_CE,0.61,0.682,0.019
L_VLDL_CE_pct,0.003,0.006,0.112
L_VLDL_CE_pct_C,0.0,0.0,0.151
L_VLDL_C_pct,0.043,0.072,0.073
L_VLDL_FC,0.36,0.443,-0.034
L_VLDL_FC_by_CE,0.0,0.0,-0.149
L_VLDL_FC_pct,0.426,0.509,-0.029
L_VLDL_FC_pct_C,0.0,0.0,-0.151
L_VLDL_L,0.372,0.454,-0.033
L_VLDL_P,0.314,0.395,-0.037
L_VLDL_PL,0.227,0.3,-0.045
L_VLDL_PL_pct,0.107,0.157,-0.059
L_VLDL_TG,0.254,0.33,-0.042
