met,PValue,adjPVal,logFC
Acetate,0.54,0.618,-0.027
Acetoacetate,0.008,0.017,-0.119
Acetone,0.456,0.538,-0.033
Ala,0.325,0.406,-0.044
Albumin,0.175,0.241,0.061
ApoA1,0.377,0.46,0.043
ApoB,0.0,0.0,0.188
ApoB_by_ApoA1,0.002,0.004,0.143
Cholines,0.02,0.038,0.111
Citrate,0.839,0.876,0.009
Clinical_LDL_C,0.0,0.0,0.232
Creatinine,0.128,0.184,-0.079
DHA,0.91,0.933,0.005
DHA_pct,0.968,0.976,0.002
Gln,0.173,0.239,0.061
Glucose,0.0,0.0,-0.234
Gly,0.022,0.04,0.108
GlycA,0.001,0.002,-0.151
HDL_C,0.023,0.042,0.114
HDL_CE,0.021,0.038,0.115
HDL_CE_pct,0.0,0.0,0.19
HDL_CE_pct_C,0.394,0.477,0.038
HDL_C_pct,0.0,0.0,0.216
HDL_FC,0.037,0.064,0.105
HDL_FC_by_CE,0.404,0.488,-0.037
HDL_FC_pct,0.0,0.0,0.217
HDL_FC_pct_C,0.429,0.513,-0.036
HDL_L,0.264,0.341,0.056
HDL_P,0.167,0.23,0.066
HDL_PL,0.712,0.772,0.018
HDL_PL_pct,0.0,0.0,-0.282
HDL_TG,0.006,0.013,-0.124
HDL_TG_pct,0.003,0.008,-0.136
HDL_size,0.061,0.098,0.094
His,0.198,0.267,0.058
IDL_C,0.0,0.0,0.253
IDL_CE,0.0,0.0,0.25
IDL_CE_pct,0.0,0.0,0.211
IDL_CE_pct_C,0.927,0.946,-0.004
IDL_C_pct,0.0,0.0,0.24
IDL_FC,0.0,0.0,0.254
IDL_FC_by_CE,0.919,0.939,0.005
IDL_FC_pct,0.0,0.0,0.174
IDL_FC_pct_C,0.887,0.915,0.006
IDL_L,0.0,0.0,0.233
IDL_P,0.0,0.0,0.211
IDL_PL,0.0,0.0,0.229
IDL_PL_pct,0.039,0.067,-0.092
IDL_TG,0.19,0.258,-0.059
IDL_TG_pct,0.0,0.0,-0.267
Ile,0.059,0.095,-0.086
LA,0.0,0.0,0.194
LA_pct,0.0,0.0,0.319
LDL_C,0.0,0.0,0.212
LDL_CE,0.0,0.0,0.193
LDL_CE_pct,0.234,0.308,0.053
LDL_CE_pct_C,0.0,0.0,-0.197
LDL_C_pct,0.0,0.0,0.272
LDL_FC,0.0,0.0,0.256
LDL_FC_by_CE,0.0,0.0,0.197
LDL_FC_pct,0.0,0.0,0.241
LDL_FC_pct_C,0.0,0.0,0.199
LDL_L,0.0,0.0,0.2
LDL_P,0.0,0.0,0.19
LDL_PL,0.0,0.0,0.208
LDL_PL_pct,0.984,0.988,-0.001
LDL_TG,0.234,0.308,-0.053
LDL_TG_pct,0.0,0.0,-0.261
LDL_size,0.0,0.001,0.167
L_HDL_C,0.004,0.01,0.144
L_HDL_CE,0.003,0.008,0.149
