met,PValue,adjPVal,logFC
Acetate,0.573,0.649,-0.023
Acetoacetate,0.33,0.411,-0.039
Acetone,0.651,0.719,0.018
Ala,0.024,0.044,-0.091
Albumin,0.624,0.695,-0.02
ApoA1,0.457,0.54,-0.033
ApoB,0.003,0.008,0.118
ApoB_by_ApoA1,0.003,0.008,0.121
Cholines,0.54,0.619,0.026
Citrate,0.465,0.547,0.03
Clinical_LDL_C,0.002,0.005,0.125
Creatinine,0.824,0.864,-0.01
DHA,0.704,0.765,-0.016
DHA_pct,0.855,0.889,-0.008
Gln,0.235,0.309,0.048
Glucose,0.0,0.0,-0.229
Gly,0.239,0.313,0.05
GlycA,0.026,0.047,-0.09
HDL_C,0.763,0.814,0.014
HDL_CE,0.73,0.787,0.016
HDL_CE_pct,0.012,0.024,0.103
HDL_CE_pct_C,0.472,0.555,0.029
HDL_C_pct,0.006,0.013,0.115
HDL_FC,0.879,0.908,0.007
HDL_FC_by_CE,0.483,0.565,-0.028
HDL_FC_pct,0.014,0.027,0.107
HDL_FC_pct_C,0.508,0.588,-0.027
HDL_L,0.602,0.676,-0.024
HDL_P,0.65,0.718,-0.02
HDL_PL,0.289,0.368,-0.048
HDL_PL_pct,0.0,0.0,-0.176
HDL_TG,0.092,0.139,-0.068
HDL_TG_pct,0.23,0.303,-0.05
HDL_size,0.529,0.609,0.029
His,0.52,0.6,-0.026
IDL_C,0.002,0.006,0.127
IDL_CE,0.003,0.008,0.122
IDL_CE_pct,0.095,0.143,0.068
IDL_CE_pct_C,0.133,0.19,-0.06
IDL_C_pct,0.013,0.026,0.101
IDL_FC,0.001,0.003,0.137
IDL_FC_by_CE,0.132,0.189,0.061
IDL_FC_pct,0.003,0.007,0.12
IDL_FC_pct_C,0.129,0.185,0.061
IDL_L,0.004,0.009,0.12
IDL_P,0.004,0.009,0.117
IDL_PL,0.002,0.004,0.131
IDL_PL_pct,0.591,0.666,0.022
IDL_TG,0.43,0.513,-0.032
IDL_TG_pct,0.001,0.002,-0.139
Ile,0.042,0.071,-0.083
LA,0.005,0.011,0.115
LA_pct,0.0,0.0,0.21
LDL_C,0.005,0.011,0.114
LDL_CE,0.009,0.02,0.104
LDL_CE_pct,0.217,0.289,0.049
LDL_CE_pct_C,0.022,0.04,-0.094
LDL_C_pct,0.0,0.0,0.156
LDL_FC,0.001,0.003,0.134
LDL_FC_by_CE,0.021,0.04,0.095
LDL_FC_pct,0.003,0.007,0.122
LDL_FC_pct_C,0.021,0.039,0.095
LDL_L,0.008,0.018,0.106
LDL_P,0.003,0.007,0.119
LDL_PL,0.007,0.015,0.109
LDL_PL_pct,0.693,0.756,-0.016
LDL_TG,0.331,0.412,-0.039
LDL_TG_pct,0.0,0.001,-0.145
LDL_size,0.034,0.059,0.088
L_HDL_C,0.243,0.318,0.053
L_HDL_CE,0.206,0.276,0.058
L_HDL_CE_pct,0.0,0.001,0.148
L_HDL_CE_pct_C,0.026,0.047,0.089
L_HDL_C_pct,0.001,0.002,0.145
L_HDL_FC,0.403,0.486,0.038
L_HDL_FC_by_CE,0.044,0.073,-0.081
L_HDL_FC_pct,0.069,0.109,0.077
L_HDL_FC_pct_C,0.078,0.12,-0.071
L_HDL_L,0.571,0.647,0.026
L_HDL_P,0.328,0.409,0.045
L_HDL_PL,0.959,0.97,0.002
L_HDL_PL_pct,0.0,0.0,-0.193
L_HDL_TG,0.389,0.472,-0.036
L_HDL_TG_pct,0.222,0.294,-0.051
L_LDL_C,0.003,0.007,0.121
L_LDL_CE,0.005,0.011,0.114
L_LDL_CE_pct,0.151,0.212,0.057
L_LDL_CE_pct_C,0.01,0.02,-0.107
L_LDL_C_pct,0.0,0.001,0.152
L_LDL_FC,0.001,0.002,0.139
L_LDL_FC_by_CE,0.009,0.019,0.107
L_LDL_FC_pct,0.001,0.002,0.139
L_LDL_FC_pct_C,0.009,0.018,0.108
L_LDL_L,0.005,0.011,0.113
L_LDL_P,0.001,0.004,0.129
L_LDL_PL,0.004,0.01,0.115
L_LDL_PL_pct,0.831,0.87,-0.009
L_LDL_TG,0.36,0.443,-0.037
L_LDL_TG_pct,0.0,0.001,-0.149
L_VLDL_C,0.502,0.583,0.028
L_VLDL_CE,0.182,0.249,0.054
L_VLDL_CE_pct,0.001,0.004,0.132
L_VLDL_CE_pct_C,0.001,0.002,0.146
L_VLDL_C_pct,0.007,0.015,0.109
L_VLDL_FC,0.989,0.992,0.001
L_VLDL_FC_by_CE,0.001,0.002,-0.145
