met,PValue,adjPVal,logFC
Acetate,0.055,0.09,-0.092
Acetoacetate,0.006,0.013,-0.133
Acetone,0.612,0.685,-0.025
Ala,0.063,0.101,-0.09
Albumin,0.85,0.886,0.009
ApoA1,0.378,0.461,-0.047
ApoB,0.005,0.012,0.134
ApoB_by_ApoA1,0.004,0.009,0.142
Cholines,0.816,0.858,0.012
Citrate,0.557,0.635,-0.029
Clinical_LDL_C,0.001,0.004,0.154
Creatinine,0.163,0.226,-0.079
DHA,0.696,0.758,-0.02
DHA_pct,0.919,0.939,0.005
Gln,0.763,0.815,0.015
Glucose,0.0,0.0,-0.242
Gly,0.27,0.347,0.056
GlycA,0.105,0.155,-0.079
HDL_C,0.717,0.776,0.02
HDL_CE,0.66,0.727,0.024
HDL_CE_pct,0.003,0.007,0.146
HDL_CE_pct_C,0.243,0.318,0.057
HDL_C_pct,0.001,0.004,0.159
HDL_FC,0.927,0.945,0.005
HDL_FC_by_CE,0.249,0.324,-0.056
HDL_FC_pct,0.013,0.025,0.13
HDL_FC_pct_C,0.261,0.337,-0.055
HDL_L,0.534,0.613,-0.034
HDL_P,0.599,0.673,-0.027
HDL_PL,0.24,0.314,-0.063
HDL_PL_pct,0.0,0.0,-0.21
HDL_TG,0.005,0.012,-0.135
HDL_TG_pct,0.041,0.069,-0.102
HDL_size,0.589,0.664,0.029
His,0.615,0.687,0.024
IDL_C,0.002,0.005,0.156
IDL_CE,0.003,0.007,0.148
IDL_CE_pct,0.033,0.057,0.105
IDL_CE_pct_C,0.041,0.07,-0.099
IDL_C_pct,0.001,0.003,0.158
IDL_FC,0.0,0.001,0.173
IDL_FC_by_CE,0.041,0.069,0.099
IDL_FC_pct,0.0,0.0,0.192
IDL_FC_pct_C,0.038,0.066,0.1
IDL_L,0.004,0.01,0.142
IDL_P,0.006,0.013,0.134
IDL_PL,0.002,0.006,0.151
IDL_PL_pct,0.728,0.786,0.017
IDL_TG,0.103,0.153,-0.079
IDL_TG_pct,0.0,0.0,-0.206
Ile,0.001,0.003,-0.161
LA,0.026,0.047,0.109
LA_pct,0.0,0.0,0.26
LDL_C,0.006,0.014,0.132
LDL_CE,0.015,0.029,0.118
LDL_CE_pct,0.489,0.57,0.033
LDL_CE_pct_C,0.002,0.005,-0.154
LDL_C_pct,0.0,0.0,0.204
LDL_FC,0.001,0.002,0.166
LDL_FC_by_CE,0.002,0.005,0.154
LDL_FC_pct,0.0,0.001,0.185
LDL_FC_pct_C,0.002,0.004,0.155
LDL_L,0.012,0.024,0.122
LDL_P,0.004,0.009,0.138
LDL_PL,0.006,0.013,0.132
LDL_PL_pct,0.264,0.341,0.054
LDL_TG,0.087,0.132,-0.083
LDL_TG_pct,0.0,0.0,-0.216
LDL_size,0.014,0.027,0.122
L_HDL_C,0.257,0.334,0.062
L_HDL_CE,0.216,0.287,0.068
L_HDL_CE_pct,0.001,0.003,0.161
L_HDL_CE_pct_C,0.004,0.01,0.138
L_HDL_C_pct,0.002,0.006,0.153
L_HDL_FC,0.439,0.522,0.043
L_HDL_FC_by_CE,0.005,0.011,-0.136
L_HDL_FC_pct,0.28,0.358,0.055
L_HDL_FC_pct_C,0.008,0.016,-0.129
L_HDL_L,0.609,0.682,0.028
L_HDL_P,0.354,0.436,0.051
L_HDL_PL,0.978,0.984,0.002
L_HDL_PL_pct,0.0,0.0,-0.207
L_HDL_TG,0.06,0.097,-0.094
L_HDL_TG_pct,0.154,0.215,-0.072
L_LDL_C,0.004,0.01,0.139
L_LDL_CE,0.009,0.019,0.126
L_LDL_CE_pct,0.487,0.568,0.033
L_LDL_CE_pct_C,0.0,0.002,-0.173
L_LDL_C_pct,0.0,0.001,0.185
L_LDL_FC,0.001,0.002,0.169
L_LDL_FC_by_CE,0.0,0.001,0.173
L_LDL_FC_pct,0.0,0.0,0.204
L_LDL_FC_pct_C,0.0,0.001,0.175
L_LDL_L,0.008,0.017,0.129
L_LDL_P,0.002,0.005,0.15
L_LDL_PL,0.003,0.008,0.142
L_LDL_PL_pct,0.152,0.213,0.07
L_LDL_TG,0.103,0.152,-0.079
L_LDL_TG_pct,0.0,0.0,-0.215
L_VLDL_C,0.955,0.966,0.003
L_VLDL_CE,0.435,0.518,0.038
L_VLDL_CE_pct,0.0,0.001,0.181
L_VLDL_CE_pct_C,0.0,0.0,0.209
L_VLDL_C_pct,0.003,0.008,0.142
L_VLDL_FC,0.52,0.6,-0.032
L_VLDL_FC_by_CE,0.0,0.0,-0.21
L_VLDL_FC_pct,0.651,0.719,0.022
L_VLDL_FC_pct_C,0.0,0.0,-0.203
L_VLDL_L,0.387,0.47,-0.043
L_VLDL_P,0.28,0.358,-0.054
L_VLDL_PL,0.318,0.398,-0.05
L_VLDL_PL_pct,0.372,0.455,-0.044
L_VLDL_TG,0.188,0.256,-0.065
L_VLDL_TG_pct,0.127,0.182,-0.073
Lactate,0.074,0.115,0.088
Leu,0.017,0.033,-0.12
MUFA,0.033,0.057,-0.103
MUFA_pct,0.001,0.002,-0.169
M_HDL_C,0.374,0.457,-0.047
M_HDL_CE,0.39,0.473,-0.045
M_HDL_CE_pct,0.021,0.04,0.113
M_HDL_CE_pct_C,0.367,0.449,0.047
M_HDL_C_pct,0.023,0.043,0.113
M_HDL_FC,0.33,0.411,-0.052
M_HDL_FC_by_CE,0.373,0.456,-0.046
M_HDL_FC_pct,0.274,0.352,0.06
M_HDL_FC_pct_C,0.381,0.464,-0.045
M_HDL_L,0.084,0.128,-0.091
M_HDL_P,0.24,0.315,-0.062
M_HDL_PL,0.028,0.051,-0.114
M_HDL_PL_pct,0.005,0.011,-0.142
M_HDL_TG,0.002,0.006,-0.146
M_HDL_TG_pct,0.064,0.101,-0.092
M_LDL_C,0.02,0.037,0.112
M_LDL_CE,0.05,0.082,0.095
M_LDL_CE_pct,0.724,0.782,0.017
M_LDL_CE_pct_C,0.024,0.044,-0.111
M_LDL_C_pct,0.0,0.0,0.201
M_LDL_FC,0.001,0.004,0.153
M_LDL_FC_by_CE,0.024,0.044,0.111
M_LDL_FC_pct,0.002,0.005,0.154
M_LDL_FC_pct_C,0.024,0.044,0.111
M_LDL_L,0.036,0.062,0.101
M_LDL_P,0.023,0.043,0.109
M_LDL_PL,0.031,0.054,0.104
M_LDL_PL_pct,0.887,0.915,-0.007
M_LDL_TG,0.079,0.122,-0.085
M_LDL_TG_pct,0.0,0.0,-0.214
M_VLDL_C,0.0,0.001,0.17
M_VLDL_CE,0.0,0.0,0.207
M_VLDL_CE_pct,0.0,0.0,0.234
M_VLDL_CE_pct_C,0.0,0.0,0.231
M_VLDL_C_pct,0.0,0.0,0.233
M_VLDL_FC,0.013,0.025,0.12
M_VLDL_FC_by_CE,0.002,0.005,-0.149
M_VLDL_FC_pct,0.0,0.0,0.235
M_VLDL_FC_pct_C,0.0,0.0,-0.227
M_VLDL_L,0.297,0.376,0.051
M_VLDL_P,0.092,0.139,0.081
M_VLDL_PL,0.06,0.096,0.091
M_VLDL_PL_pct,0.0,0.0,0.215
M_VLDL_TG,0.357,0.439,-0.045
M_VLDL_TG_pct,0.0,0.0,-0.226
Omega_3,0.219,0.291,-0.062
Omega_3_pct,0.362,0.445,-0.045
Omega_3_pct_PUFA,0.054,0.088,-0.096
Omega_6,0.102,0.152,0.081
Omega_6_by_Omega_3,0.099,0.147,0.082
Omega_6_pct,0.0,0.0,0.218
Omega_6_pct_PUFA,0.04,0.068,0.102
PUFA,0.316,0.397,0.05
PUFA_by_MUFA,0.0,0.001,0.178
PUFA_pct,0.0,0.0,0.191
Phe,0.043,0.072,-0.097
Phosphatidylc,0.853,0.888,-0.01
Phosphoglyc,0.616,0.688,-0.026
Pyruvate,0.173,0.238,0.068
Remnant_C,0.011,0.022,0.124
SFA,0.124,0.179,-0.075
SFA_pct,0.016,0.03,-0.116
S_HDL_C,0.47,0.552,-0.035
S_HDL_CE,0.594,0.669,-0.026
S_HDL_CE_pct,0.003,0.007,0.144
S_HDL_CE_pct_C,0.359,0.441,0.046
S_HDL_C_pct,0.0,0.001,0.172
S_HDL_FC,0.249,0.325,-0.057
S_HDL_FC_by_CE,0.362,0.444,-0.046
S_HDL_FC_pct,0.03,0.054,0.11
S_HDL_FC_pct_C,0.371,0.454,-0.045
S_HDL_L,0.044,0.074,-0.098
S_HDL_P,0.367,0.45,-0.044
S_HDL_PL,0.015,0.029,-0.118
S_HDL_PL_pct,0.002,0.005,-0.156
S_HDL_TG,0.007,0.015,-0.134
S_HDL_TG_pct,0.028,0.05,-0.11
S_LDL_C,0.006,0.014,0.131
S_LDL_CE,0.023,0.042,0.109
S_LDL_CE_pct,0.99,0.993,-0.001
S_LDL_CE_pct_C,0.017,0.032,-0.116
S_LDL_C_pct,0.002,0.006,0.147
S_LDL_FC,0.0,0.001,0.173
S_LDL_FC_by_CE,0.017,0.033,0.116
S_LDL_FC_pct,0.003,0.007,0.145
S_LDL_FC_pct_C,0.019,0.036,0.114
S_LDL_L,0.011,0.022,0.122
S_LDL_P,0.014,0.028,0.118
S_LDL_PL,0.003,0.007,0.142
S_LDL_PL_pct,0.54,0.619,0.03
S_LDL_TG,0.071,0.111,-0.088
S_LDL_TG_pct,0.0,0.0,-0.202
S_VLDL_C,0.036,0.062,0.101
S_VLDL_CE,0.072,0.112,0.087
S_VLDL_CE_pct,0.0,0.0,0.199
S_VLDL_CE_pct_C,0.02,0.038,-0.116
S_VLDL_C_pct,0.0,0.0,0.231
S_VLDL_FC,0.01,0.021,0.124
S_VLDL_FC_by_CE,0.023,0.042,0.114
S_VLDL_FC_pct,0.0,0.0,0.239
S_VLDL_FC_pct_C,0.016,0.031,0.121
S_VLDL_L,0.707,0.767,0.018
S_VLDL_P,0.91,0.932,0.006
S_VLDL_PL,0.099,0.148,0.08
S_VLDL_PL_pct,0.0,0.0,0.235
S_VLDL_TG,0.06,0.096,-0.092
S_VLDL_TG_pct,0.0,0.0,-0.232
Sphingomyelins,0.042,0.071,0.105
TG_by_PG,0.069,0.108,-0.093
Total_BCAA,0.007,0.015,-0.135
Total_C,0.008,0.018,0.131
Total_CE,0.009,0.019,0.131
Total_CE_pct,0.0,0.001,0.191
Total_CE_pct_C,0.276,0.354,-0.054
Total_C_pct,0.0,0.0,0.209
Total_FA,0.314,0.395,-0.049
Total_FC,0.008,0.017,0.13
Total_FC_by_CE,0.275,0.353,0.054
Total_FC_pct,0.0,0.0,0.236
Total_FC_pct_C,0.272,0.35,0.055
Total_L,0.299,0.378,0.051
Total_P,0.956,0.967,-0.003
Total_PL,0.497,0.578,0.035
Total_PL_pct,0.166,0.23,-0.07
Total_TG,0.063,0.101,-0.091
Total_TG_pct,0.004,0.01,-0.146
Tyr,0.015,0.029,-0.118
Unsaturation,0.027,0.048,0.112
VLDL_C,0.105,0.156,0.078
VLDL_CE,0.031,0.054,0.104
VLDL_CE_pct,0.0,0.0,0.205
VLDL_CE_pct_C,0.0,0.001,0.184
VLDL_C_pct,0.0,0.0,0.21
VLDL_FC,0.393,0.476,0.041
VLDL_FC_by_CE,0.0,0.001,-0.185
VLDL_FC_pct,0.0,0.0,0.223
VLDL_FC_pct_C,0.0,0.001,-0.182
VLDL_L,0.719,0.777,-0.018
VLDL_P,0.499,0.58,0.033
VLDL_PL,0.8,0.845,0.012
VLDL_PL_pct,0.0,0.001,0.182
VLDL_TG,0.094,0.142,-0.083
VLDL_TG_pct,0.0,0.0,-0.201
VLDL_size,0.084,0.128,-0.089
Val,0.015,0.03,-0.12
XL_HDL_C,0.022,0.04,0.123
XL_HDL_CE,0.027,0.048,0.119
XL_HDL_CE_pct,0.018,0.034,0.114
XL_HDL_CE_pct_C,0.273,0.35,0.057
XL_HDL_C_pct,0.076,0.117,0.091
XL_HDL_FC,0.014,0.028,0.127
XL_HDL_FC_by_CE,0.966,0.975,0.002
XL_HDL_FC_pct,0.94,0.955,-0.004
XL_HDL_FC_pct_C,0.206,0.276,-0.068
XL_HDL_L,0.077,0.12,0.095
XL_HDL_P,0.056,0.091,0.102
XL_HDL_PL,0.146,0.206,0.078
XL_HDL_PL_pct,0.852,0.887,0.01
XL_HDL_TG,0.243,0.318,-0.057
XL_HDL_TG_pct,0.022,0.04,-0.115
XL_VLDL_C,0.988,0.991,-0.001
XL_VLDL_CE,0.5,0.581,0.033
XL_VLDL_CE_pct,0.0,0.001,0.176
XL_VLDL_CE_pct_C,0.0,0.001,0.173
XL_VLDL_C_pct,0.001,0.002,0.171
XL_VLDL_FC,0.445,0.528,-0.038
XL_VLDL_FC_by_CE,0.001,0.002,-0.171
XL_VLDL_FC_pct,0.014,0.028,0.12
XL_VLDL_FC_pct_C,0.001,0.002,-0.167
XL_VLDL_L,0.163,0.226,-0.07
XL_VLDL_P,0.129,0.185,-0.076
XL_VLDL_PL,0.273,0.351,-0.055
XL_VLDL_PL_pct,0.747,0.801,0.016
XL_VLDL_TG,0.044,0.074,-0.1
XL_VLDL_TG_pct,0.002,0.005,-0.153
XS_VLDL_C,0.006,0.014,0.135
XS_VLDL_CE,0.003,0.008,0.147
XS_VLDL_CE_pct,0.0,0.0,0.212
XS_VLDL_CE_pct_C,0.001,0.004,0.164
XS_VLDL_C_pct,0.0,0.0,0.225
XS_VLDL_FC,0.038,0.065,0.102
XS_VLDL_FC_by_CE,0.001,0.003,-0.164
XS_VLDL_FC_pct,0.0,0.0,0.248
XS_VLDL_FC_pct_C,0.001,0.004,-0.163
XS_VLDL_L,0.167,0.231,0.068
XS_VLDL_P,0.127,0.183,0.074
XS_VLDL_PL,0.237,0.312,0.058
XS_VLDL_PL_pct,0.117,0.171,-0.077
XS_VLDL_TG,0.052,0.085,-0.094
XS_VLDL_TG_pct,0.0,0.0,-0.232
XXL_VLDL_C,0.133,0.19,-0.075
XXL_VLDL_CE,0.198,0.267,-0.064
XXL_VLDL_CE_pct,0.419,0.502,0.039
XXL_VLDL_CE_pct_C,0.494,0.575,0.033
XXL_VLDL_C_pct,0.58,0.656,0.027
XXL_VLDL_FC,0.077,0.119,-0.088
XXL_VLDL_FC_by_CE,0.68,0.744,-0.02
XXL_VLDL_FC_pct,0.936,0.952,-0.004
XXL_VLDL_FC_pct_C,0.317,0.398,-0.048
XXL_VLDL_L,0.072,0.112,-0.089
XXL_VLDL_P,0.041,0.069,-0.102
