met,PValue,adjPVal,logFC
Acetate,0.126,0.182,-0.065
Acetoacetate,0.004,0.008,-0.125
Acetone,0.64,0.709,-0.02
Ala,0.246,0.321,-0.05
Albumin,0.684,0.748,0.017
ApoA1,0.541,0.619,0.029
ApoB,0.0,0.001,0.149
ApoB_by_ApoA1,0.008,0.017,0.115
Cholines,0.058,0.094,0.087
Citrate,0.963,0.973,-0.002
Clinical_LDL_C,0.0,0.0,0.176
Creatinine,0.236,0.31,-0.059
DHA,0.5,0.581,-0.03
DHA_pct,0.434,0.517,-0.034
Gln,0.207,0.278,0.054
Glucose,0.0,0.0,-0.239
Gly,0.087,0.132,0.077
GlycA,0.02,0.037,-0.101
HDL_C,0.089,0.135,0.081
HDL_CE,0.081,0.124,0.083
HDL_CE_pct,0.001,0.003,0.145
HDL_CE_pct_C,0.345,0.427,0.041
HDL_C_pct,0.0,0.001,0.162
HDL_FC,0.135,0.192,0.072
HDL_FC_by_CE,0.352,0.435,-0.04
HDL_FC_pct,0.001,0.003,0.149
HDL_FC_pct_C,0.37,0.453,-0.038
HDL_L,0.429,0.512,0.038
HDL_P,0.29,0.369,0.048
HDL_PL,0.83,0.869,0.01
HDL_PL_pct,0.0,0.0,-0.208
HDL_TG,0.024,0.044,-0.096
HDL_TG_pct,0.016,0.031,-0.106
HDL_size,0.214,0.285,0.06
His,0.818,0.86,0.01
IDL_C,0.0,0.0,0.192
IDL_CE,0.0,0.0,0.189
IDL_CE_pct,0.001,0.002,0.146
IDL_CE_pct_C,0.676,0.741,-0.018
IDL_C_pct,0.0,0.0,0.173
IDL_FC,0.0,0.0,0.196
IDL_FC_by_CE,0.67,0.736,0.018
IDL_FC_pct,0.001,0.003,0.138
IDL_FC_pct_C,0.649,0.717,0.019
IDL_L,0.0,0.0,0.179
IDL_P,0.0,0.001,0.158
IDL_PL,0.0,0.0,0.18
IDL_PL_pct,0.256,0.332,-0.048
IDL_TG,0.342,0.424,-0.041
IDL_TG_pct,0.0,0.0,-0.201
Ile,0.004,0.01,-0.124
LA,0.0,0.0,0.169
LA_pct,0.0,0.0,0.282
LDL_C,0.0,0.001,0.161
LDL_CE,0.001,0.002,0.147
LDL_CE_pct,0.406,0.49,0.035
LDL_CE_pct_C,0.001,0.002,-0.149
LDL_C_pct,0.0,0.0,0.201
LDL_FC,0.0,0.0,0.193
LDL_FC_by_CE,0.001,0.002,0.149
LDL_FC_pct,0.0,0.0,0.18
LDL_FC_pct_C,0.001,0.002,0.15
LDL_L,0.0,0.001,0.152
LDL_P,0.0,0.001,0.15
LDL_PL,0.0,0.001,0.159
LDL_PL_pct,0.719,0.778,0.015
LDL_TG,0.309,0.389,-0.044
LDL_TG_pct,0.0,0.0,-0.201
LDL_size,0.0,0.001,0.154
L_HDL_C,0.037,0.064,0.101
L_HDL_CE,0.03,0.053,0.105
L_HDL_CE_pct,0.0,0.001,0.158
L_HDL_CE_pct_C,0.015,0.03,0.103
L_HDL_C_pct,0.0,0.001,0.156
L_HDL_FC,0.075,0.117,0.087
L_HDL_FC_by_CE,0.018,0.034,-0.101
L_HDL_FC_pct,0.071,0.112,0.081
L_HDL_FC_pct_C,0.026,0.046,-0.095
L_HDL_L,0.127,0.182,0.074
L_HDL_P,0.053,0.087,0.094
L_HDL_PL,0.284,0.362,0.052
L_HDL_PL_pct,0.0,0.0,-0.19
L_HDL_TG,0.256,0.332,-0.05
L_HDL_TG_pct,0.04,0.068,-0.091
L_LDL_C,0.0,0.0,0.173
L_LDL_CE,0.0,0.001,0.163
L_LDL_CE_pct,0.12,0.174,0.066
L_LDL_CE_pct_C,0.001,0.002,-0.152
L_LDL_C_pct,0.0,0.0,0.2
L_LDL_FC,0.0,0.0,0.198
L_LDL_FC_by_CE,0.001,0.002,0.152
L_LDL_FC_pct,0.0,0.0,0.191
L_LDL_FC_pct_C,0.0,0.001,0.153
L_LDL_L,0.0,0.0,0.164
L_LDL_P,0.0,0.0,0.165
L_LDL_PL,0.0,0.0,0.169
L_LDL_PL_pct,0.842,0.879,0.009
L_LDL_TG,0.389,0.472,-0.037
