met,PValue,adjPVal,logFC
Acetate,0.061,0.097,-0.087
Acetoacetate,0.009,0.019,-0.121
Acetone,0.391,0.474,-0.04
Ala,0.207,0.277,-0.059
Albumin,0.651,0.719,0.021
ApoA1,0.889,0.916,0.007
ApoB,0.0,0.0,0.193
ApoB_by_ApoA1,0.0,0.002,0.165
Cholines,0.101,0.15,0.082
Citrate,0.884,0.912,0.007
Clinical_LDL_C,0.0,0.0,0.233
Creatinine,0.025,0.045,-0.121
DHA,0.725,0.783,-0.017
DHA_pct,0.824,0.865,-0.011
Gln,0.164,0.228,0.065
Glucose,0.0,0.0,-0.214
Gly,0.002,0.004,0.154
GlycA,0.003,0.006,-0.141
HDL_C,0.153,0.215,0.074
HDL_CE,0.125,0.18,0.079
HDL_CE_pct,0.0,0.0,0.201
HDL_CE_pct_C,0.072,0.112,0.084
HDL_C_pct,0.0,0.0,0.217
HDL_FC,0.309,0.389,0.053
HDL_FC_by_CE,0.074,0.115,-0.083
HDL_FC_pct,0.001,0.003,0.166
HDL_FC_pct_C,0.081,0.124,-0.082
HDL_L,0.822,0.863,0.012
HDL_P,0.384,0.467,0.043
HDL_PL,0.61,0.682,-0.026
HDL_PL_pct,0.0,0.0,-0.285
HDL_TG,0.002,0.006,-0.141
HDL_TG_pct,0.005,0.011,-0.136
HDL_size,0.465,0.547,0.038
His,0.36,0.443,0.043
IDL_C,0.0,0.0,0.231
IDL_CE,0.0,0.0,0.227
IDL_CE_pct,0.0,0.0,0.191
IDL_CE_pct_C,0.52,0.6,-0.03
IDL_C_pct,0.0,0.0,0.229
IDL_FC,0.0,0.0,0.238
IDL_FC_by_CE,0.516,0.596,0.03
IDL_FC_pct,0.0,0.0,0.187
IDL_FC_pct_C,0.501,0.582,0.031
IDL_L,0.0,0.0,0.213
IDL_P,0.0,0.0,0.191
IDL_PL,0.0,0.0,0.214
IDL_PL_pct,0.219,0.291,-0.057
IDL_TG,0.119,0.173,-0.073
IDL_TG_pct,0.0,0.0,-0.268
Ile,0.014,0.028,-0.115
LA,0.0,0.0,0.186
LA_pct,0.0,0.0,0.323
LDL_C,0.0,0.0,0.215
LDL_CE,0.0,0.0,0.198
