met,PValue,adjPVal,logFC
Acetate,0.035,0.061,-0.094
Acetoacetate,0.002,0.006,-0.136
Acetone,0.266,0.343,-0.05
Ala,0.201,0.271,-0.057
Albumin,0.422,0.505,0.036
ApoA1,0.955,0.966,0.003
ApoB,0.0,0.0,0.195
ApoB_by_ApoA1,0.0,0.001,0.164
Cholines,0.069,0.108,0.087
Citrate,0.974,0.981,0.001
Clinical_LDL_C,0.0,0.0,0.226
Creatinine,0.448,0.531,-0.04
DHA,0.798,0.844,-0.012
DHA_pct,0.737,0.793,-0.015
Gln,0.132,0.189,0.067
Glucose,0.0,0.0,-0.243
Gly,0.007,0.014,0.128
GlycA,0.01,0.021,-0.116
HDL_C,0.186,0.253,0.066
HDL_CE,0.162,0.225,0.07
HDL_CE_pct,0.0,0.0,0.18
HDL_CE_pct_C,0.178,0.244,0.061
HDL_C_pct,0.0,0.0,0.199
HDL_FC,0.312,0.392,0.051
HDL_FC_by_CE,0.181,0.248,-0.06
HDL_FC_pct,0.0,0.001,0.169
HDL_FC_pct_C,0.19,0.258,-0.059
HDL_L,0.868,0.9,0.008
HDL_P,0.443,0.526,0.037
HDL_PL,0.566,0.643,-0.029
HDL_PL_pct,0.0,0.0,-0.273
HDL_TG,0.007,0.016,-0.12
HDL_TG_pct,0.013,0.026,-0.115
HDL_size,0.392,0.475,0.043
His,0.472,0.554,0.032
IDL_C,0.0,0.0,0.224
IDL_CE,0.0,0.0,0.219
IDL_CE_pct,0.0,0.001,0.162
IDL_CE_pct_C,0.367,0.45,-0.04
IDL_C_pct,0.0,0.0,0.201
IDL_FC,0.0,0.0,0.233
IDL_FC_by_CE,0.362,0.445,0.041
IDL_FC_pct,0.0,0.0,0.176
IDL_FC_pct_C,0.344,0.426,0.042
IDL_L,0.0,0.0,0.21
IDL_P,0.0,0.0,0.19
IDL_PL,0.0,0.0,0.215
IDL_PL_pct,0.425,0.508,-0.036
IDL_TG,0.248,0.324,-0.052
IDL_TG_pct,0.0,0.0,-0.241
Ile,0.015,0.029,-0.11
LA,0.0,0.0,0.21
LA_pct,0.0,0.0,0.344
LDL_C,0.0,0.0,0.21
LDL_CE,0.0,0.0,0.195
LDL_CE_pct,0.086,0.13,0.076
LDL_CE_pct_C,0.0,0.001,-0.164
LDL_C_pct,0.0,0.0,0.261
LDL_FC,0.0,0.0,0.245
LDL_FC_by_CE,0.0,0.001,0.164
LDL_FC_pct,0.0,0.0,0.21
LDL_FC_pct_C,0.0,0.001,0.166
LDL_L,0.0,0.0,0.199
LDL_P,0.0,0.0,0.206
LDL_PL,0.0,0.0,0.207
LDL_PL_pct,0.891,0.918,0.006
LDL_TG,0.289,0.367,-0.048
LDL_TG_pct,0.0,0.0,-0.254
LDL_size,0.001,0.004,0.147
L_HDL_C,0.083,0.127,0.088
L_HDL_CE,0.063,0.1,0.094
L_HDL_CE_pct,0.0,0.0,0.189
L_HDL_CE_pct_C,0.002,0.005,0.14
L_HDL_C_pct,0.0,0.0,0.181
L_HDL_FC,0.198,0.267,0.066
L_HDL_FC_by_CE,0.002,0.006,-0.135
L_HDL_FC_pct,0.133,0.19,0.071
L_HDL_FC_pct_C,0.004,0.009,-0.129
L_HDL_L,0.305,0.385,0.052
L_HDL_P,0.122,0.176,0.079
L_HDL_PL,0.659,0.726,0.022
L_HDL_PL_pct,0.0,0.0,-0.238
L_HDL_TG,0.09,0.136,-0.079
L_HDL_TG_pct,0.043,0.072,-0.094
L_LDL_C,0.0,0.0,0.222
L_LDL_CE,0.0,0.0,0.21
L_LDL_CE_pct,0.012,0.024,0.111
L_LDL_CE_pct_C,0.0,0.001,-0.162
