met,PValue,adjPVal,logFC
Acetate,0.011,0.022,-0.112
Acetoacetate,0.001,0.003,-0.144
Acetone,0.179,0.245,-0.06
Ala,0.042,0.07,-0.09
Albumin,0.382,0.465,0.039
ApoA1,0.971,0.978,-0.002
ApoB,0.0,0.0,0.22
ApoB_by_ApoA1,0.0,0.0,0.187
Cholines,0.047,0.079,0.094
Citrate,0.942,0.957,0.003
Clinical_LDL_C,0.0,0.0,0.251
Creatinine,0.271,0.349,-0.057
DHA,0.541,0.62,-0.028
DHA_pct,0.4,0.484,-0.038
Gln,0.025,0.045,0.099
Glucose,0.0,0.0,-0.245
Gly,0.002,0.005,0.144
GlycA,0.004,0.009,-0.129
HDL_C,0.206,0.276,0.062
HDL_CE,0.178,0.244,0.066
HDL_CE_pct,0.0,0.0,0.185
HDL_CE_pct_C,0.137,0.195,0.066
HDL_C_pct,0.0,0.0,0.203
HDL_FC,0.348,0.43,0.047
HDL_FC_by_CE,0.14,0.198,-0.065
HDL_FC_pct,0.0,0.001,0.169
HDL_FC_pct_C,0.147,0.207,-0.064
HDL_L,0.968,0.976,0.002
HDL_P,0.46,0.543,0.035
HDL_PL,0.441,0.524,-0.038
HDL_PL_pct,0.0,0.0,-0.291
HDL_TG,0.008,0.016,-0.118
HDL_TG_pct,0.018,0.033,-0.108
HDL_size,0.433,0.516,0.039
His,0.115,0.168,0.07
IDL_C,0.0,0.0,0.245
IDL_CE,0.0,0.0,0.24
IDL_CE_pct,0.0,0.0,0.176
IDL_CE_pct_C,0.491,0.573,-0.03
IDL_C_pct,0.0,0.0,0.212
IDL_FC,0.0,0.0,0.252
IDL_FC_by_CE,0.485,0.567,0.031
IDL_FC_pct,0.0,0.0,0.176
IDL_FC_pct_C,0.464,0.546,0.032
IDL_L,0.0,0.0,0.23
IDL_P,0.0,0.0,0.215
IDL_PL,0.0,0.0,0.236
IDL_PL_pct,0.397,0.48,-0.037
IDL_TG,0.287,0.366,-0.047
IDL_TG_pct,0.0,0.0,-0.255
Ile,0.01,0.02,-0.116
LA,0.0,0.0,0.234
LA_pct,0.0,0.0,0.369
LDL_C,0.0,0.0,0.234
LDL_CE,0.0,0.0,0.219
LDL_CE_pct,0.032,0.056,0.094
LDL_CE_pct_C,0.0,0.001,-0.164
LDL_C_pct,0.0,0.0,0.28
LDL_FC,0.0,0.0,0.269
LDL_FC_by_CE,0.0,0.001,0.165
LDL_FC_pct,0.0,0.0,0.216
LDL_FC_pct_C,0.0,0.001,0.166
LDL_L,0.0,0.0,0.222
LDL_P,0.0,0.0,0.23
LDL_PL,0.0,0.0,0.23
LDL_PL_pct,0.962,0.972,0.002
LDL_TG,0.344,0.426,-0.042
LDL_TG_pct,0.0,0.0,-0.271
LDL_size,0.0,0.001,0.161
L_HDL_C,0.103,0.153,0.081
L_HDL_CE,0.076,0.117,0.088
L_HDL_CE_pct,0.0,0.0,0.191
L_HDL_CE_pct_C,0.0,0.001,0.157
L_HDL_C_pct,0.0,0.0,0.178
L_HDL_FC,0.259,0.335,0.057
L_HDL_FC_by_CE,0.001,0.002,-0.152
L_HDL_FC_pct,0.241,0.315,0.054
L_HDL_FC_pct_C,0.001,0.003,-0.145
L_HDL_L,0.384,0.467,0.044
L_HDL_P,0.147,0.207,0.073
L_HDL_PL,0.826,0.866,0.011
L_HDL_PL_pct,0.0,0.0,-0.25
L_HDL_TG,0.103,0.153,-0.075
L_HDL_TG_pct,0.087,0.132,-0.079
L_LDL_C,0.0,0.0,0.245
L_LDL_CE,0.0,0.0,0.234
L_LDL_CE_pct,0.004,0.009,0.126
L_LDL_CE_pct_C,0.0,0.001,-0.166
L_LDL_C_pct,0.0,0.0,0.274
L_LDL_FC,0.0,0.0,0.27
L_LDL_FC_by_CE,0.0,0.001,0.166
L_LDL_FC_pct,0.0,0.0,0.228
L_LDL_FC_pct_C,0.0,0.001,0.169
L_LDL_L,0.0,0.0,0.233
L_LDL_P,0.0,0.0,0.245
L_LDL_PL,0.0,0.0,0.238
L_LDL_PL_pct,0.949,0.962,0.003
L_LDL_TG,0.384,0.468,-0.039
L_LDL_TG_pct,0.0,0.0,-0.275
L_VLDL_C,0.3,0.38,0.047
L_VLDL_CE,0.046,0.076,0.089
L_VLDL_CE_pct,0.0,0.0,0.207
L_VLDL_CE_pct_C,0.0,0.0,0.244
L_VLDL_C_pct,0.0,0.001,0.161
L_VLDL_FC,0.937,0.953,0.004
L_VLDL_FC_by_CE,0.0,0.0,-0.245
L_VLDL_FC_pct,0.642,0.711,0.021
L_VLDL_FC_pct_C,0.0,0.0,-0.239
L_VLDL_L,0.846,0.882,-0.009
L_VLDL_P,0.664,0.731,-0.02
L_VLDL_PL,0.714,0.774,-0.017
L_VLDL_PL_pct,0.793,0.839,-0.012
L_VLDL_TG,0.426,0.509,-0.036
L_VLDL_TG_pct,0.049,0.08,-0.086
Lactate,0.647,0.716,0.021
Leu,0.329,0.41,-0.045
MUFA,0.272,0.35,-0.049
MUFA_pct,0.003,0.007,-0.136
M_HDL_C,0.821,0.862,-0.011
M_HDL_CE,0.824,0.864,-0.011
M_HDL_CE_pct,0.001,0.003,0.145
M_HDL_CE_pct_C,0.938,0.954,0.004
M_HDL_C_pct,0.001,0.002,0.157
M_HDL_FC,0.819,0.86,-0.011
M_HDL_FC_by_CE,0.954,0.965,-0.003
M_HDL_FC_pct,0.008,0.017,0.131
M_HDL_FC_pct_C,0.972,0.979,-0.002
M_HDL_L,0.2,0.269,-0.061
M_HDL_P,0.532,0.611,-0.03
M_HDL_PL,0.05,0.082,-0.093
M_HDL_PL_pct,0.0,0.0,-0.221
M_HDL_TG,0.002,0.005,-0.137
M_HDL_TG_pct,0.022,0.041,-0.103
M_LDL_C,0.0,0.0,0.203
M_LDL_CE,0.0,0.0,0.178
M_LDL_CE_pct,0.978,0.984,-0.001
M_LDL_CE_pct_C,0.002,0.004,-0.142
M_LDL_C_pct,0.0,0.0,0.215
M_LDL_FC,0.0,0.0,0.255
M_LDL_FC_by_CE,0.002,0.004,0.142
M_LDL_FC_pct,0.0,0.0,0.187
M_LDL_FC_pct_C,0.002,0.004,0.142
M_LDL_L,0.0,0.0,0.193
M_LDL_P,0.0,0.0,0.188
M_LDL_PL,0.0,0.0,0.202
M_LDL_PL_pct,0.379,0.462,0.039
M_LDL_TG,0.353,0.436,-0.041
M_LDL_TG_pct,0.0,0.0,-0.261
M_VLDL_C,0.0,0.0,0.256
M_VLDL_CE,0.0,0.0,0.293
M_VLDL_CE_pct,0.0,0.0,0.272
M_VLDL_CE_pct_C,0.0,0.0,0.248
M_VLDL_C_pct,0.0,0.0,0.274
M_VLDL_FC,0.0,0.0,0.196
M_VLDL_FC_by_CE,0.011,0.022,-0.113
M_VLDL_FC_pct,0.0,0.0,0.272
M_VLDL_FC_pct_C,0.0,0.0,-0.261
M_VLDL_L,0.007,0.015,0.12
M_VLDL_P,0.0,0.001,0.154
M_VLDL_PL,0.0,0.001,0.166
M_VLDL_PL_pct,0.0,0.0,0.272
M_VLDL_TG,0.994,0.995,-0.0
M_VLDL_TG_pct,0.0,0.0,-0.264
Omega_3,0.193,0.262,-0.06
Omega_3_pct,0.101,0.15,-0.075
Omega_3_pct_PUFA,0.003,0.007,-0.135
Omega_6,0.0,0.0,0.187
Omega_6_by_Omega_3,0.016,0.032,0.109
Omega_6_pct,0.0,0.0,0.257
Omega_6_pct_PUFA,0.001,0.003,0.146
PUFA,0.002,0.005,0.14
PUFA_by_MUFA,0.0,0.001,0.173
PUFA_pct,0.0,0.0,0.215
Phe,0.01,0.021,-0.113
Phosphatidylc,0.129,0.186,0.072
Phosphoglyc,0.318,0.399,0.047
Pyruvate,0.11,0.161,-0.072
Remnant_C,0.0,0.0,0.202
SFA,0.308,0.389,-0.045
SFA_pct,0.0,0.0,-0.205
S_HDL_C,0.521,0.601,0.028
S_HDL_CE,0.482,0.564,0.031
S_HDL_CE_pct,0.0,0.0,0.171
S_HDL_CE_pct_C,0.675,0.74,0.019
S_HDL_C_pct,0.0,0.0,0.221
S_HDL_FC,0.727,0.784,0.016
S_HDL_FC_by_CE,0.671,0.736,-0.019
S_HDL_FC_pct,0.0,0.0,0.185
S_HDL_FC_pct_C,0.657,0.725,-0.02
